Datetime,Username,Text,Location,Cleaned_Tweets
2023-03-12 03:50:48+00:00,RoMujif,"The most #merciful month called #Ramadan is about to arrive and the Rohingya are facing the shortage of food ahead of this Ramadan, may Allah SWT make this #Ramadan for Rohingya easier. Donate your Zakat to the fire #victims and the needy people.
Photography by @Abdulla_AH7 https://t.co/O7oznk3oX6","Cox's Bazar, Bangladesh",month called arrive rohingya facing shortage food ahead ramadan may allah swt make rohingya easier donate zakat fire needy people photography
2023-02-05 02:01:39+00:00,Adambarr100,"@akbartmiko @TrueCrypto28 @SatoshiFlipper There is a labor shortage for sure. Lots of ppl retired and left the workforce (working online etc) but economy is contracting (earning misses by big 3) and cost of living is up dramatically (rent, food, energy) Ppl in crypto don’t feel it- make big money but average worker does",,labor shortage sure lot ppl retired left workforce working online etc economy contracting earning miss big cost living dramatically rent food energy ppl crypto dont feel make big money average worker
2022-12-25 04:37:41+00:00,redzayusoff,"@rafiziramli In an iview, you've been babbling about youth to start small scale farming to overcome food shortage before. Remember? You said you weren't paid 80/90k to think about that problem. And why does condemning your copy paste solution makes it ""geng PN""?",Malaysia,iview youve babbling youth start small scale farming overcome food shortage remember said werent paid k think problem condemning copy paste solution make geng pn
2022-12-23 06:39:05+00:00,HelloSunilGupta,"When ANI is facing the issues like NON-EXISTENT OF NH (obs by judge), AIRPORT CLOSED, SKY HIGH FLIGHT COST, SHORTAGE OF DOCTORS IN GBPANT, SHORTAGE OF EQUIPMENT IN HOSPITALS ACROSS ISLANDS, SHORTAGE OF FOOD IN INTER ISLANDS HOSPITALS, IN EFFICIENCY IN POLICE, DBRAIT ISSUE,","Ward 09, Junglighat",ani facing issue like nonexistent nh ob judge airport closed sky high flight cost shortage doctor gbpant shortage equipment hospital across island shortage food inter island hospital efficiency police dbrait issue
2022-12-21 05:08:29+00:00,Srisaku1Ekachai,"Food world #weedfood #420girls 
#weedsmokers #WeedLovers  #FoodTruckBattleSS2 #foodshortage #foodie https://t.co/5cd7g6dErt",เกาะลันตา,food world
2022-12-08 00:40:33+00:00,BijoyJohn7,"What war ukraine all fake any how say food shortage all fake, there is enough food for the people in this world it's the greedy funds which wanna make easy money ,come January see the next leg down in pulses ,crude oil is great example 120 usd today is 72 USD be humble stay #urad https://t.co/hM40NHzSgA",yangon,war ukraine fake say food shortage fake enough food people world greedy fund wan na make easy money come january see next leg pulse crude oil great example usd today usd humble stay
2022-11-28 09:22:15+00:00,johnny_samson,"""Instead, these ships of the desert have fatty tissue stored in their humps, which becomes their source of nourishment in case there is a shortage of food.""","Kota Kinabalu, Sabah",instead ship desert fatty tissue stored hump becomes source nourishment case shortage food
2022-11-15 03:14:49+00:00,sidhant,"Flash: ""Today's fertilizer shortage will be tomm's food crisis"", warns Indian PM Modi at G20 summit","New Delhi, India",flash today fertilizer shortage tomms food crisis warns indian pm modi g summit
2022-11-04 03:23:52+00:00,cckkpr,Malaysia is headed for better days with so many candidates promising a better future for the country. We are witnessing a hike in food prices amidst a shortage n yet no one has a solution to it. Sigh!,"Kinta, Perak",malaysia headed better day many candidate promising better future country witnessing hike food price amidst shortage n yet one solution sigh
2022-10-18 15:56:51+00:00,LawrenceLowAK,"How Malaysia can deal with a possible global recession in 2023, food security, pharmaceutical supply, shortage of labours, amid a worsening Russia-Ukraine war and China’s persisting zero Covid policy.",Kuala Lumpur,malaysia deal possible global recession food security pharmaceutical supply shortage labour amid worsening russiaukraine war china persisting zero covid policy
2022-10-07 00:17:55+00:00,TheRedz_,"Protein food items are pricey now. Eggs are the cheapest option for low-income group. There's a high demand for eggs to be consumed as the main dish for dinner and lunch because many people can't afford to buy chicken or fish. 

Stop hatching the elections, solve egg shortage!","Central Region, Singapore",protein food item pricey egg cheapest option lowincome group there high demand egg consumed main dish dinner lunch many people cant afford buy chicken fish stop hatching election solve egg shortage
2022-09-12 10:01:11+00:00,OrmanPogi,"JPE responds to MT: The Pres is very busy. He is dealing w/ deeper,more substantial &amp; pressing problems of the country such as looming energy scarcity,inflation,food security,water shortage,employment &amp;the stressed economy due to the pandemic.Let us give all the support he needs. https://t.co/KqwQYfY2io",Philippines,jpe responds mt pres busy dealing w deepermore substantial amp pressing problem country looming energy scarcityinflationfood securitywater shortageemployment ampthe stressed economy due pandemiclet u give support need
2022-09-07 13:58:31+00:00,Alexand20879300,@FiorellaIsabelM Time to measure food supply chain lower price helping poor countries but realistically western businessmen/entrepreneurs don't eagar do immediately it. Food shortage question is dragging for a considerable time. Poverty &amp; hopeless country is still siffering famine souring price.,,time measure food supply chain lower price helping poor country realistically western businessmenentrepreneurs dont eagar immediately food shortage question dragging considerable time poverty amp hopeless country still siffering famine souring price
2022-09-05 06:41:55+00:00,arrnaav,"@SaveSoilGermany @cpsavesoil So true. It is the forest which will prevent us from famine, flood, water crisis and food shortage ; and not the high rising buildings that are being built by cutting down trees. 
#SaveSoil #forests https://t.co/O4QaFREww2","Khowai, India",true forest prevent u famine flood water crisis food shortage high rising building built cutting tree
2022-09-01 02:01:28+00:00,DmdkSkek,@POTUS Human beings will have a shortage of food. Disease is not something that is scary to people. The most important thing is survival.,,human being shortage food disease something scary people important thing survival
2022-08-25 06:49:51+00:00,eak_pimthai,"There is no shortage of happiness to be found here.

#ขนมจีนน้ำยาไก่ 
#family #hometown #friend #food #smile #beloved @ ขนมจีน ปูราชาหาบทอง https://t.co/3h3sjFqsHI",,shortage happiness found
2022-08-19 00:48:33+00:00,jphoenix_bla,"Or ask our officials to act in order to decrease level of inflation, to Atleast lower basic commodity prices. Kahit yun lang, its so ironic na ang isang agricultural country ay nagkakaron ng food stock shortage 🤦🏻‍♂️",Batangas city ,ask official act order decrease level inflation atleast lower basic commodity price kahit yun lang ironic na ang isang agricultural country ay nagkakaron ng food stock shortage
2022-08-17 06:41:49+00:00,tobyroca,"Unpopular opinion:
Sugar shortage = less sugary drinks, prohibitively expensive processed foods, and more reason to take your coffee black. I think this will be good for many people. Balik prutas at gulay na tayo mga mamsir, and y'all will be fine.","Antipolo City, Calabarzon",unpopular opinion sugar shortage le sugary drink prohibitively expensive processed food reason take coffee black think good many people balik prutas gulay na tayo mga mamsir yall fine
2022-08-13 06:11:55+00:00,Elbogz1,"I don't know why there are still people who categorizes themselves as apolotical, is it that hard to admit that you are privilege? Na di ka ganun ka affected with inflation, food shortage, corruption, killings, downgrading quality of our education and etc.? https://t.co/mVUGFy334w","Binan City, Calabarzon",dont know still people categorizes apolotical hard admit privilege na di ka ganun ka affected inflation food shortage corruption killing downgrading quality education etc
2022-07-20 16:48:48+00:00,fairfuture,"In order to be able to provide assistance, @fairfuture &amp; @kawanbaikindo must fully understand the living conditions of villages located in ultra-rural areas.
Shortage of food, no water, scarce medical care, no electricity... They lack everything. https://t.co/Ou24AGZqsv",Switzerland,order able provide assistance amp must fully understand living condition village located ultrarural area shortage food water scarce medical care electricity lack everything
2022-07-10 14:23:52+00:00,truelovej,Crazy dinner by the beach. Last meal with the cousins before ✈️🥹🥹 will def be back for more food hunting (minus the water shortage 😝) @ Northam Beach Cafe https://t.co/p1rDtPpNKn,"iPhone: 0.000000,0.000000",crazy dinner beach last meal cousin def back food hunting minus water shortage northam beach cafe
2022-07-09 11:58:08+00:00,UKRinSGP,"#Russia’s war on #Ukraine has its implications worldwide. It will reportedly cause food shortage for 40 million people.

Now #Russians fire the #Ukrainian fields. The flames are spreading widely across hundreds of meters.

📸 libkos
#RussiaHungerGames
#Ukraine4FoodSecurity https://t.co/C4wEWCoX0Q",Singapore,war implication worldwide reportedly cause food shortage million people fire field flame spreading widely across hundred meter libkos
2022-07-05 15:08:12+00:00,Itsmenaviii_,Even other food establishments has chicken shortage. Andami nang ganap pero yan gusto unahin,National Capital Region,even food establishment chicken shortage andami nang ganap pero yan gusto unahin
2022-06-28 02:19:54+00:00,Kris_404_p,"Buckle up. Fuel price crisis just doesn't mean car/transpo/commute crisis.

Upcoming food crisis too.

Expect food prices to 📈.

There's a shortage of chicken in groceries now. Vegetables and fruits might follow. Or just be really, really expensive.

A 🧵by a farmer's son. https://t.co/5F7W0d6oQJ","Panglao, Central Visayas",buckle fuel price crisis doesnt mean cartranspocommute crisis upcoming food crisis expect food price there shortage chicken grocery vegetable fruit might follow really really expensive farmer son
2022-06-27 09:02:35+00:00,PrasantoChakra4,"Dear National media please cover #AssamFloods2022 
 #BarakValleyUnderWater we need help.our beloved city. The city of love silchar is under water. There is shortage of drinking water,candles,food. We need help please help us to come out of this tough situation.🥺🥺
@ZeeNews",,dear national medium please cover need helpour beloved city city love silchar water shortage drinking watercandlesfood need help please help u come tough situation
2022-06-24 17:55:50+00:00,Soumitradey112,"@RubikaLiyaquat  Silchar is facing the worst flood in its decades where we r facing shortage of food, drinking water and no electricity more than 50+ hrs. Where cities r fully submerged under water &amp;still we haven't got any media coverage. Why?.
#silcharfloodsAssam","Silchar, India",silchar facing worst flood decade r facing shortage food drinking water electricity hr city r fully submerged water ampstill havent got medium coverage
2022-06-14 05:40:25+00:00,PLinKualaLumpur,"Russia uses food as weapons again!
Threat of shortage of food supplies and famine - not only in Ukraine 🇺🇦 but also Africa and Asia is getting more and more realistic.

We must stop 🇷🇺 from causing Holodomor again!

#StopRussianAggression 
#FoodSecurity

@FAO @WFP @_AfricanUnion https://t.co/DK92qlqoEk",Malezja,russia us food weapon threat shortage food supply famine ukraine also africa asia getting realistic must stop causing holodomor
2022-06-14 05:35:04+00:00,JoAnnaJurczyga,"Russia deliberately uses information and #FoodSecurity as another weapon from its vast non-military arsenal, aimed at @Ukraine and the rest of the world.

Threat of shortage of food supplies and famine - not only in 🇺🇦 but also Africa and Asia is getting more and more realistic. https://t.co/VtMfQiiasO","Kuala Lumpur, Wilayah Persekut",russia deliberately us information another weapon vast nonmilitary arsenal aimed rest world threat shortage food supply famine also africa asia getting realistic
2022-06-07 11:51:12+00:00,PetzGuerrero,@ABSCBNNews Really? No wonder why our food shortage and our peoples hunger is not due to the war in Ukraine but due to OUR OWN GOVERNMENT S NEGLECT. What a shame...,"Manila City, National Capital ",really wonder food shortage people hunger due war ukraine due government neglect shame
2022-06-04 14:26:42+00:00,HuggaWaggaMusk,@mkolken His foreign policy is single-handedly responsible for the baby formula the shortage and the food security crisis within the United States.  By sanctioning all of Russia including ordinary citizens against them having or doing business with the US dollar is stupid.,"Kuta, Indonesia",foreign policy singlehandedly responsible baby formula shortage food security crisis within united state sanctioning russia including ordinary citizen business u dollar stupid
2022-05-30 11:26:09+00:00,anuragkotoky,"Sri Lanka is recommending airlines carry enough jet fuel to last return trips or fill up elsewhere, as the island grapples with a shortage of everything from oil to food due to a foreign-exchange crisis https://t.co/44Fz7FWeqd via @markets",Singapore,sri lanka recommending airline carry enough jet fuel last return trip fill elsewhere island grapple shortage everything oil food due foreignexchange crisis via
2022-05-27 12:34:06+00:00,DubesDenmark,Honored to join ⁦@fpcindo⁩ and ⁦@dinopattidjalal⁩ in a discussion with Ukrainian president ⁦@ZelenskyyUa⁩. Important messages on the need to stop the humanitarian catastrophe - inside Ukraine due to shelling and outside with food shortage due to Russian blocking https://t.co/CgKoPe5Yek,"Jakarta, Indonesia",honored join discussion ukrainian president important message need stop humanitarian catastrophe inside ukraine due shelling outside food shortage due russian blocking
2022-05-23 07:39:49+00:00,wforneetha,"When we heard climate change, we saw changes seasons messed up, now we know soil is degrading, we have time to reverse it back to atleast minimum 3% of its organic content. Do we have to wait till its ‘ food shortage’?Lets Do It Now. @cpsavesoil @KeTSAMalaysia @KASA_Malaysia",Malaysia,heard climate change saw change season messed know soil degrading time reverse back atleast minimum organic content wait till food shortagelets
2022-05-22 20:27:55+00:00,HopSunnyBunny,"We’re experiencing a huge baby boom because of the pandemic lock downs! This “shortage” was done on purpose to create this panic &amp; hike up prices! A hungry baby is a woman problem,yet men control production of baby food! It profits male run corporations &amp; that’s why we are here!",Digital Nomad,experiencing huge baby boom pandemic lock down shortage done purpose create panic amp hike price hungry baby woman problemyet men control production baby food profit male run corporation amp thats
2022-05-22 01:52:37+00:00,SanasyAppanah,"One after one problem challanging Team Biden government? Where are Republicans to help Americans in need for solutions! Trump left with dirt all over in WH DC so to keep cleaning since Biden took office. Pandemic, Ukraine attack by Putin ego war made whole world shortage of food? https://t.co/G9gQFMWKxQ","Bandar Kuala Lumpur, Wilayah P",one one problem challanging team biden government republican help american need solution trump left dirt wh dc keep cleaning since biden took office pandemic ukraine attack putin ego war made whole world shortage food
2022-05-21 15:51:00+00:00,HuggaWaggaMusk,"@GerberKawasaki @elonmusk I always wanted to know who was behind the Gerber baby food brand.
Now, I understand that you're the guy who invented delivery of baby food via racing motorbikes. How many years was your business set back by using slow mopeds &amp; the current baby formula shortage? Hugga Wagga","Kuta, Indonesia",always wanted know behind gerber baby food brand understand youre guy invented delivery baby food via racing motorbike many year business set back using slow moped amp current baby formula shortage hugga wagga
2022-05-18 02:36:03+00:00,airnews_pb,"In a stringent action against black marketing &amp; illegal stockings enforcement teams raided 18 places in Port Blair. Seized 14,000 kg Potato &amp; 2530 kg Onion from 5 godowns.

Shortage of essential food items are being experienced.
@SuneelAnchipaka
@civil_supplies
@AndamanPolice","Port Blair, India",stringent action black marketing amp illegal stocking enforcement team raided place port blair seized kg potato amp kg onion godown shortage essential food item experienced
2022-05-16 15:53:23+00:00,Gvan89,"@GSCinemas I went to Times Square branch, you’re totally shortage of staff. I missed my movie for 30 minutes just to redeem my food. Only 1 counter open. Pity that guy need to handle more than 40 customers. They’re working very hard. Please support them. 😢","Kuala Lumpur, Malaysia",went time square branch youre totally shortage staff missed movie minute redeem food counter open pity guy need handle customer theyre working hard please support
2022-05-16 02:02:50+00:00,Faeqah92,Food shortage + economic crisis is real.,Malaysia,food shortage economic crisis real
2022-05-14 15:15:03+00:00,wanderlustwlee,I don’t understand the debate on formula. Why is there even a debate? Formula shortage needs to be fixed. Babies need reliable sources of food. The end. 🍼,"Taichung, Taiwan",dont understand debate formula even debate formula shortage need fixed baby need reliable source food end
2022-05-05 14:35:42+00:00,arrnaav,Exactly Braun will rule the world once there would be food and water shortage. It's high time for ACTION NOW. #SaveSoil #SaveSoilAmman #SaveSoilJordan #Sadhguru #UNCCDCOP15 #water #food,"Khowai, India",exactly braun rule world would food water shortage high time action
2022-04-28 14:48:29+00:00,meowfrgrl,@_Idzham_ dont eat outside la waktu bln puasa ni. supply chain problem and food shortage,Malaysia,dont eat outside la waktu bln puasa ni supply chain problem food shortage
2022-04-14 10:05:46+00:00,Nalyn215,"I suddenly remember the documentary  ""breaking boundaries"" were scientist stated that all categories except ozone is in danger category . They stated also said that by the year 2025 there will be food shortage and drought in the planet
#LetTheEarthBreathe 
#ClimateActionNow",,suddenly remember documentary breaking boundary scientist stated category except ozone danger category stated also said year food shortage drought planet
2022-04-14 02:27:58+00:00,AliHumdani,"@Again_Manisha @SaveUyghurs_ @TarekFatah @joshrogin @MFA_China Did they call you and said no food, to show no food they could have right a banner. Nobody put fridge to show no food. I face three lockdowns here and never saw shortage of fruit, vegetables and never saw prices going crazy high.",Dongguan China,call said food show food could right banner nobody put fridge show food face three lockdown never saw shortage fruit vegetable never saw price going crazy high
2022-03-28 04:46:46+00:00,SanasyAppanah,Putin made hell for millions around the world. Food shortage due to short supplies like grains to third world countries. Hardly any left over for next day. Basic needs like breads are very essential item for poor people. Putin not only killing innocents but killing poverty nation https://t.co/i48BIR0Oxr,"Bandar Kuala Lumpur, Wilayah P",putin made hell million around world food shortage due short supply like grain third world country hardly left next day basic need like bread essential item poor people putin killing innocent killing poverty nation
2022-03-28 03:59:35+00:00,NC31Aug,"The White House first acknowledged the potential for a food shortage last week. Contrary to what Biden said during his remarks, Press Secretary Jen Psaki said then that the shortage would not have an impact on the United States.  https://t.co/7FsDmtfldq","13.734389,100.541229",white house first acknowledged potential food shortage last week contrary biden said remark press secretary jen psaki said shortage would impact united state
2022-03-25 14:38:23+00:00,rosogolla,The new world order wants to create hyperinflation and a food shortage.Many will perish of hunger as the sheeple sleep.,,new world order want create hyperinflation food shortagemany perish hunger sheeple sleep
2022-03-25 10:22:07+00:00,HBS_Eric,Yes he is right. We have a leadership problem which lead to a food shortage problem.,Hong Kong,yes right leadership problem lead food shortage problem
2022-03-23 13:14:53+00:00,LiuSungTao1,"It will definitely affect world food production.

 The United Nations should consider my suggestion to encourage parks and green spaces around the world,  should try to plant fruit trees. Increasing fruit production will help the world's food shortage.",Singapore,definitely affect world food production united nation consider suggestion encourage park green space around world try plant fruit tree increasing fruit production help world food shortage
2022-03-23 13:13:41+00:00,LiuSungTao1,"The reason why the world will face a shortage of food is: the United States has suffered an unprecedented drought, and the main food production will be greatly reduced!
 Russia, the world's largest fertilizer producer, announced a ban on fertilizer exports.  It will definitely",Singapore,reason world face shortage food united state suffered unprecedented drought main food production greatly reduced russia world largest fertilizer producer announced ban fertilizer export definitely
2022-03-23 13:12:23+00:00,LiuSungTao1,"World food shortage!

 The good news is that the war will stop.
 People take food as their heaven, how can they fight without food!

 The bad news is that the poor in poor countries will be hungry!
 Starving to death is worse than fighting to death! https://t.co/IOrHA2bcbL",Singapore,world food shortage good news war stop people take food heaven fight without food bad news poor poor country hungry starving death worse fighting death
2022-03-20 10:03:01+00:00,rechargelife90,"I love to come here and order my 1l of HB München. 
However there's a shortage of beer so they limit the beer and only serve regular size nowadays.
Global food supply chain disturbance? https://t.co/BuP0Dx1jjP",BKK,love come order l hb mnchen however there shortage beer limit beer serve regular size nowadays global food supply chain disturbance
2022-03-05 06:29:44+00:00,Neoryder,Sounding the alarm now. Whoever was the genius that used the commodity futures market during GMAs time should teach the present bureaucracy. We are in for a world of hurt if we are not prepared for possible rice and other food related commodities shortage due to Ukraine ETC,"Quezon City, National Capital ",sounding alarm whoever genius used commodity future market gmas time teach present bureaucracy world hurt prepared possible rice food related commodity shortage due ukraine etc
2022-02-27 01:27:02+00:00,HBS_Eric,"Global inflation, unemployment and shortage of chips and food will be a new normal.",Hong Kong,global inflation unemployment shortage chip food new normal
2022-02-24 06:38:04+00:00,HBS_Eric,Inflation and shortage of food supply is inevitable in short term.,Hong Kong,inflation shortage food supply inevitable short term
2022-02-11 06:07:10+00:00,StigmabaseU,"HKNR — Panic buying sets off in Hong Kong as 'zero-COVID' rules return: Shoppers thronged Hong Kong's markets fearing a shortage of food on Wednesday, familiar scenes in a city that is back under grueling COVID-19...  

View article... https://t.co/4zk9hW9zvS",WORLDWIDE,hknr panic buying set hong kong zerocovid rule return shopper thronged hong kongs market fearing shortage food wednesday familiar scene city back grueling covid view article
