Datetime,Username,Text,Location,Cleaned_Tweets
2023-03-07 14:31:29+00:00,hazs3iii,"I enjoyed Los Baños, Calamba and Sta. Rosa but not the food in Sta. Rosa. They sell very cheap japanese food na di masarap Basta aesthetic lang at malakas na sounds it's near the market sa Paseo 🚩🚩🚩",Palawan Philippines,enjoyed los baos calamba sta rosa food sta rosa sell cheap japanese food na di masarap basta aesthetic lang malakas na sound near market sa paseo
2023-03-03 03:15:39+00:00,pureguava10300,@LattLattiam Also depends on the quality and quantity of oil used. That cheap palm oil they use on Thai street food is terrible for you.,"Bangkok, Thailand",also depends quality quantity oil used cheap palm oil use thai street food terrible
2023-03-02 12:56:13+00:00,TaylorOgan,"@catmac1 If you want incredible, cheap Indian food, go to the first floor of Chungking Mansions. Photo taken a few hours ago. https://t.co/vTyWgja5J7","Shenzhen, China",want incredible cheap indian food go first floor chungking mansion photo taken hour ago
2023-02-28 12:01:42+00:00,nichimanji,"good food for a bad mood 😌
i found balinese nasi campur near MRT station! is suuuper good and cheap for what u get! itadakimasu 🥰🥰 https://t.co/R26W8EKc5q",,good food bad mood found balinese nasi campur near mrt station suuuper good cheap u get itadakimasu
2023-02-26 08:02:37+00:00,imranSa11984161,FOOD : the best spread of seafood at the side corner market for quite bites turned out to be heavy meal instead. Loved the selections that's available on the BBQ stalls at very affordable and cheap deals! #G8 #Seafood #FoodStalls #DudeJunkie #StreetCorner #BestDeals #CebuPhil mm https://t.co/qQBhzPoa4i,"Cebu City, Central Visayas",food best spread seafood side corner market quite bite turned heavy meal instead loved selection thats available bbq stall affordable cheap deal mm
2023-02-25 11:04:59+00:00,Jeffandora,@bkkdude Soy itself is a cheap protein source.  That’s why it’s ubiquitous in supplements &amp; processed foods. I didn’t mean to pick on quality as much as the dramatic &amp; ridiculous advertising methods used by the ad to make a very simple bean derivative look like groundbreaking science :),"Bangkok, Thailand",soy cheap protein source thats ubiquitous supplement amp processed food didnt mean pick quality much dramatic amp ridiculous advertising method used ad make simple bean derivative look like groundbreaking science
2023-02-24 02:04:17+00:00,iamcadle,"I will recommend you to a Korean restaurant in Rayong. Eunha restaurant , It is a famous restaurant at some level in Rayong city, close to Passione Shopping Destinations.The food here is delicious with a lot of things to choose from and the price is quite cheap. &lt;3 #eunha #korea https://t.co/kO2dGDHIMe",,recommend korean restaurant rayong eunha restaurant famous restaurant level rayong city close passione shopping destinationsthe food delicious lot thing choose price quite cheap lt
2023-02-22 08:38:47+00:00,KaininSi_Joie,"It's more fun exploring different food shops. Quality kahit nasa kanto lang lang at cheap.
True friends that eats together will always stay together.",,fun exploring different food shop quality kahit nasa kanto lang lang cheap true friend eats together always stay together
2023-02-21 15:47:43+00:00,faizalhamssin,"Judging from the sentiment on Facebook, Menu Rahmah is probably the most successful (and well-received) initiative by the PMX govt so far (and by far).

Never underestimate the power of a simple, straightforward initiative - people love food, and they need it cheap. So it works.","Kuala Lumpur, Malaysia",judging sentiment facebook menu rahmah probably successful wellreceived initiative pmx govt far far never underestimate power simple straightforward initiative people love food need cheap work
2023-02-20 06:53:33+00:00,TJRDBKK,"@cavtone2 Yes junk food is cheap, and many people buy it because it's all that can afford... Buying fresh fruits and vegetables and good quality meat is expensive",,yes junk food cheap many people buy afford buying fresh fruit vegetable good quality meat expensive
2023-02-20 04:02:13+00:00,temptempholder,Inflation Ur head. So easy to know where to and how to get cheap food. $2.50 https://t.co/rSm3KIBiMP,,inflation ur head easy know get cheap food
2023-02-18 14:09:37+00:00,RalphEmmers,"I should probably go to the ritz again tonight now that I met up with my Philippino friend ; some British twat downstairs was loudly proclaiming he was going which reminded me. The place I’m in is nice tho. Low budget gamblin, cheap food, smoking, prostitutes https://t.co/HNAZR36EKv", 特别行政区,probably go ritz tonight met philippino friend british twat downstairs loudly proclaiming going reminded place im nice tho low budget gamblin cheap food smoking prostitute
2023-02-18 03:46:35+00:00,temptempholder,"If twitter want to know what ad to sell to which user..

They should just ask the user directly. Maybe create a form for users to type 

Give me ads on realme c21, 35 screen protector, case cover.

Give me ads on cheap food in eastern half of Singapore.",,twitter want know ad sell user ask user directly maybe create form user type give ad realme c screen protector case cover give ad cheap food eastern half singapore
2023-02-17 03:18:00+00:00,TonWatcharat,@mindsetofstoics A. World Tour. Why not B? Restaurants suffering because of Mutated non-stop Covid. You vote with money!People don’t realize. I personally eat mostly street food. Why? Everyone wins. I win because cheap and poor people with will get deserves biz. Why eat pricey? You eat then shit! https://t.co/hA1fCMEKP8,"Bangkok, Thailand",world tour b restaurant suffering mutated nonstop covid vote moneypeople dont realize personally eat mostly street food everyone win win cheap poor people get deserves biz eat pricey eat shit
2023-02-17 03:17:09+00:00,food_blogger,"@kosherjellyfish This is why I’m in the office or nearby by 8am. And leave the office on time. All to beat the crowd.

At my height, I get assaulted by smells of sweat, BO, unwashed hair and immense waves of cheap deodorant or cheap toilet water.",South Central SG,im office nearby leave office time beat crowd height get assaulted smell sweat bo unwashed hair immense wave cheap deodorant cheap toilet water
2023-02-11 03:16:18+00:00,KhaosodEnglish,National Police Chief Pol Gen Damrongsak Kittiprapas launches  30-baht subsidised meals for police officers on Friday in order to enable them to have access to cheap and quality meals at workplace. Many food courts in Bangkok now charge 50 baht or more for a meal. #Thailand #KE https://t.co/xvbeZcHWPz,"Bangkok, Thailand",national police chief pol gen damrongsak kittiprapas launch baht subsidised meal police officer friday order enable access cheap quality meal workplace many food court bangkok charge baht meal
2023-02-10 06:54:50+00:00,imranSa11984161,FOOD : Yet another heavy snack on the table at a new cafe in Cebu. The best deal you could find for 1.30$. how cheap can u get anywhere. Best is with extra Chillies to go wit the burger! #G8 #DudeJunkie #ChillieBurger #BestDeal #Foodie #foodfriday #CebuCity #Philippines https://t.co/9KlDNWqeTt,"Cebu City, Central Visayas",food yet another heavy snack table new cafe cebu best deal could find cheap u get anywhere best extra chilli go wit burger
2023-02-10 06:23:15+00:00,JdubAndrew,@RealLadieSi Thailand is nice people are friendly food is great and cheap. I eat for about $5 per day. Many retired foreign people I’ve seen here hire a full time Thai woman as a live in caretaker for $4-500 a month.,"Texas, Thailand",thailand nice people friendly food great cheap eat per day many retired foreign people ive seen hire full time thai woman live caretaker month
2023-02-07 02:12:12+00:00,jimjuum,"@LJP987 Good cheap food in the Robin Hood...
Specials

I alwats go for the Carlsberg there, its a lovely pint... 109b https://t.co/8QdODWbFNG","Bangkok, Thailand",good cheap food robin hood special alwats go carlsberg lovely pint b
2023-02-06 12:47:17+00:00,BistuaNuova,"One the best food discoveries since we moved to #Singapore! I present you a #dragonfruit! 
They come in purple (this one) a yellow &amp; white. I think the white one is the most expensive. Not sure. 🤷‍♂️ 
They taste deliciously refreshing, not too sweet and very cheap! £4 for three! 🥰 https://t.co/SdP3VSbH6N",Singapore,one best food discovery since moved present come purple one yellow amp white think white one expensive sure taste deliciously refreshing sweet cheap three
2023-02-06 11:54:33+00:00,Bataviase77,"Good part living in Indonesia:

Throughout major cities, food hawkers are incredible easy to be found all around the clock. Offering tremendously variative food; from locals, Chinese, Japanese. Best take? Cheap price. https://t.co/kr71dm168H","Jakarta Capital Region, Indonesia",good part living indonesia throughout major city food hawker incredible easy found around clock offering tremendously variative food local chinese japanese best take cheap price
2023-02-05 07:08:17+00:00,zee_yusoff,Is McD &amp; KFC under type of food that we eat daily? Please stay away from Rahmah trend since it's going to affect the kids if they list those unhealthy fast food as their favorite daily menu -- cheap as MYR 4.99,Sandakan,mcd amp kfc type food eat daily please stay away rahmah trend since going affect kid list unhealthy fast food favorite daily menu cheap myr
2023-02-05 05:56:29+00:00,kawazoexx,"Not cheap, but i love their food so much lol https://t.co/LRYPMgMGfh",Jakarta Capital Region,cheap love food much lol
2023-02-04 13:22:55+00:00,temptempholder,"I kind of finding it amazing to see rich people world

From my perspective. Cos it's spending nothing in my world. So if I ever have friends it's those who also spend nothing, hence I have no friend

I go for dates which also dun spend money. Walk 9 MRT Stop to have cheap food",,kind finding amazing see rich people world perspective co spending nothing world ever friend also spend nothing hence friend go date also dun spend money walk mrt stop cheap food
2023-02-04 05:12:27+00:00,Adambarr100,"@deluxe_extra @indexnforgetit 5% of it  ($5000) with PPV and internet I’d guess. Asia very cheap for subscriptions but heard US is way more. 1000mbps internet is $25 a month and so is UFC PPV 🤝
I’d say grocery (food) shopping is $1000 for family of 4 eating actual food though? 🤷‍♂️",,ppv internet id guess asia cheap subscription heard u way mbps internet month ufc ppv id say grocery food shopping family eating actual food though
2023-02-03 00:18:53+00:00,mrizaperdana,"Breakfast with cheap Black Pepper Chicken Steak &amp; Nutrisari Squeezed Orange. (If i have wine it will be perfect)

#chikensteak #steakayam #blackpepperchicken #food #breakfast @ Jakarta, Indonesia https://t.co/pwFT3A8F6S","Jakarta Capital Region, Indone",breakfast cheap black pepper chicken steak amp nutrisari squeezed orange wine perfect jakarta indonesia
2023-01-27 15:51:46+00:00,chloeallfordx,"bangkok food is so cheap, i’m getting fat",South Wales,bangkok food cheap im getting fat
2023-01-26 03:01:19+00:00,drethelin,"I really enjoy how chinatowns combine tourist trap souvenir shops, bougie restaurants, hardware stores and cheap food all in one area","Madison, WI",really enjoy chinatowns combine tourist trap souvenir shop bougie restaurant hardware store cheap food one area
2023-01-25 16:23:05+00:00,i12amn,"Indonesian fast food, Nasi goreng and Kwetiaw goreng. Cooking fastly, eating fastly, and cheap and delicious 🥰 @ Bekasi https://t.co/rdol5titcZ",Indonesia - Taiwan,indonesian fast food nasi goreng kwetiaw goreng cooking fastly eating fastly cheap delicious bekasi
2023-01-24 15:03:02+00:00,inuk_shuk,Food in Southern Thailand (Songkhla) has the best ratio of being delicious and cheap!! https://t.co/xAWh7Z5tnN,Kuala Lumpur,food southern thailand songkhla best ratio delicious cheap
2023-01-24 09:49:29+00:00,IonaJTownsley,"So far Bangkok is around mid level with Bali in terms of cost, Thai islands feel a fair bit more expensive for things like to rent bikes, accom is through the roof, Thai food is still cheap tho",🇹🇭 Thailand,far bangkok around mid level bali term cost thai island feel fair bit expensive thing like rent bike accom roof thai food still cheap tho
2023-01-22 07:56:03+00:00,bonnoffthegrid,"Talaba is street food here and super cheap. However, to be safe, we had it baked at Breakthrough with their Pancit Molo, few minutes walk, south of Villa Arevalo Plaza. Look who came for the festivities.👀 https://t.co/Tyml5x7WAj","Sampaloc, Manila City 🇵🇭",talaba street food super cheap however safe baked breakthrough pancit molo minute walk south villa arevalo plaza look came festivity
2023-01-22 03:02:39+00:00,amrijasagar,"Having a dinner at one of ‘must try’ halal Chinese food in Yogyakarta, Tio Ciu Bang Sinyo. We ordered nasi goreng tio ciu, ifumie and beef hot plate. Personally, the taste is just standard to me. I’ll give 7/10 for this restaurant. It’s cheap! #Yogyakarta #amrijasagar https://t.co/3xYXdIry7m","Ubud, Indonesia",dinner one must try halal chinese food yogyakarta tio ciu bang sinyo ordered nasi goreng tio ciu ifumie beef hot plate personally taste standard ill give restaurant cheap
2023-01-21 16:57:51+00:00,faizzeo,food confirm pricey. nearest cheap one maybe mynews or shoplot/stall at the LRT station. or axiata arena. onsite confirm mahal. stadium kot. plus the tix is rm40 each. dah level #comicfiesta,Kuala Lumpur,food confirm pricey nearest cheap one maybe mynews shoplotstall lrt station axiata arena onsite confirm mahal stadium kot plus tix rm dah level
2023-01-21 13:03:43+00:00,KannapatArparp1,"The best grilled seafood, cheap prices, gather here at Thonburi Fresh Market | Food Thailand
https://t.co/uFTHrpu1Ta https://t.co/fJtsGsXQHP","อ.ปากเกร็ด, จ.นนทบุรี",best grilled seafood cheap price gather thonburi fresh market food thailand
2023-01-21 09:17:33+00:00,imperfectiionn2,"I spend so much food in Bali cause 89% of the food nasty, portions small and it’s not that cheap but cheaper than American prices",,spend much food bali cause food nasty portion small cheap cheaper american price
2023-01-18 15:08:35+00:00,iamruthlesss__,"But i must say, it's worth it, food's cheap and tasty!

Highly Recommended.",,must say worth food cheap tasty highly recommended
2023-01-16 13:32:30+00:00,tesolmatthew,"@melatinungsari it was quite good! with surprising regularity, i’d say, totally normal everyday cheap Thai food manages to be somehow transcendent. it just bangs and is 🔥 and you finish it off and go “cool…just…cool” 👌","Nuan Chan, Thailand",quite good surprising regularity id say totally normal everyday cheap thai food manages somehow transcendent bang finish go cooljustcool
2023-01-15 12:44:20+00:00,christomo316,Some of the best food in Bangkok is in this hidden tin shack just on the corner of a main road. And it's super cheap. https://t.co/ZSfUdP1Rld,Yorkshire,best food bangkok hidden tin shack corner main road super cheap
2023-01-15 09:48:47+00:00,Arrgghh12,"As cost of living is increasing drastically, people really needs to learn how to cook cheap meat cuts. You can turn any gathering into a feast just by mastering the art of slow cook meat. And it is much healthier than fast-food. Not many people bother to, and it's a shame.",Asia,cost living increasing drastically people really need learn cook cheap meat cut turn gathering feast mastering art slow cook meat much healthier fastfood many people bother shame
2023-01-14 08:22:40+00:00,amynaghulamali,"Thai Drinks are freshly made, pure, healthy, very cheap &amp; delicious!  They do not really believe in processed foods too much! @ Emquartier - เอ็มควอเทียร์ https://t.co/DtR0QiKQKW",,thai drink freshly made pure healthy cheap amp delicious really believe processed food much emquartier
2023-01-13 09:42:04+00:00,iLEByoo,"3. The food - food is cheap and yummy especially if you get to eat at the karinderyas.
4. Cost of living - cost of living is generally cheap except for gas.
5. ELYU - La Union is just around the corner. I can take a bus and surf there without worrying about the travel time.",bacoor cavite,food food cheap yummy especially get eat karinderyas cost living cost living generally cheap except gas elyu la union around corner take bus surf without worrying travel time
2023-01-12 12:52:43+00:00,HetoldmeXOXO,"I love happy hour!!!
Normally 1500B Prosecco was 999B per bottle.
So, Me and my friends had 2 bottles  before 8pm ❤️
Singha draft was also super cheap!
I really liked food here too! Need to go back again for sure 🥺 https://t.co/yEmH6REqvX",NOW Japan 🇯🇵 ,love happy hour normally b prosecco b per bottle friend bottle pm singha draft also super cheap really liked food need go back sure
2023-01-08 13:43:16+00:00,BaveAbroad,"@finlayevxns That’s very kind of you. Northern Thailand was beautiful and a lot of fun, not too expensive either, I’d really recommend Chiang Mai and Pai.
Penang in Malaysia was really cool as well, but a bit pricier (still cheap for food tho)","Liverpool, England",thats kind northern thailand beautiful lot fun expensive either id really recommend chiang mai pai penang malaysia really cool well bit pricier still cheap food tho
2023-01-06 05:12:14+00:00,Phuket_Sammy,"@fitch_phil I think as recently as 5 years ago that was true, but even hawkers aren't generally cheap anymore. Chinese food maybe 5 bucks but a beer is pushing 7 at a hawker these days.",Phuket and Singapore,think recently year ago true even hawker arent generally cheap anymore chinese food maybe buck beer pushing hawker day
2023-01-05 06:26:18+00:00,NothingFamiliar,"Back to the land of noodles and cheap beer 🍜🇻🇳
#travel #food #vietnam https://t.co/fChJDRZNu1",Republic of Croatia,back land noodle cheap beer
2022-12-30 06:05:52+00:00,HetoldmeXOXO,"Must do in Bangkok for tourist!

Eat Thai lunch at in front of Phrom phong station place called “IM CHAN with Thai beer 🍻🍻🍻
Food is always good and cheap.
And most of all it’s super easy access! https://t.co/1X6kSvjYrp",NOW Japan 🇯🇵 ,must bangkok tourist eat thai lunch front phrom phong station place called im chan thai beer food always good cheap super easy access
2022-12-30 02:43:56+00:00,stephenhumberst,@rickyricksmusic My local street food vendor in Bangkok is awesome very cheap very delicious https://t.co/nkE3wKcTjG,"Huai Khwang, Bangkok",local street food vendor bangkok awesome cheap delicious
2022-12-29 07:45:01+00:00,karlmikel15,"Nice place, cheap food and coffee. Pwede na study/work area. Con lang ay may malaking glass wall that amplifies the heat from the sun. (@ Cornerhub Cafe in Davao City, Davao Del Sur) https://t.co/tnS44LRih4 https://t.co/73A7pVDsOS",Fort Lauderdale,nice place cheap food coffee pwede na studywork area con lang ay may malaking glass wall amplifies heat sun cornerhub cafe davao city davao del sur
2022-12-25 22:09:35+00:00,ThaiTrainGuide,@SmudgerShepherd @_DiningCar The rice is freshly cooked and so it tastes a hundred times better than microwave meals. They also have 80 baht meals. The rent for them for the dining car isn’t cheap. And a lot of people come and eat their own food and just buy a drink.,"Thailand, Southeast Asia",rice freshly cooked taste hundred time better microwave meal also baht meal rent dining car isnt cheap lot people come eat food buy drink
2022-12-23 09:53:30+00:00,AdammaOsman,"What I do at Batam ?

1. Cut hair
2. Eat local foods
3. Buy groceries
4. Massage
5. Watch movie

It’s cheap here !!","North-East Region, Singapore",batam cut hair eat local food buy grocery massage watch movie cheap
2022-12-17 15:45:00+00:00,EPICHANNY,"‼️ SELLING HARRY STYLES
❣️ LBB PREMIUM
❣️ 1 TICKET (can do meet up and claim ticket together)
❣️ Selling cheap
❣️ Got my desired seat 🥹

BUY NA PO NILA PLS. Pang bili ng dog food 🐶

@Harry_Styles #HarryStylesTH2023 #HarryStylesLoveOnTour #concertph https://t.co/nt9SJ0uImb",PH,selling harry style lbb premium ticket meet claim ticket together selling cheap got desired seat buy na po nila pls pang bili ng dog food
2022-12-15 17:15:13+00:00,chas_new,"Extra comment: The reason I could make this thread is bc food here is pretty cheap. Most people can afford to buy it for every meal. I got this from a street food stall. It’s 50 baht ($1-$2). Yes, it’s smaller portion than American food but it’s enough for one person.","Merced, CA",extra comment reason could make thread bc food pretty cheap people afford buy every meal got street food stall baht yes smaller portion american food enough one person
2022-12-15 02:36:07+00:00,KannapatArparp1,"Amazing Sufficiency Economy | Cheap Price OTOP Products Thailand | Food, Herbal | พิพิธภัณฑ์การเกษตรเฉลิมพระเกียรติ ปทุมธานี
https://t.co/LckbbEVpM2 https://t.co/W5XrxV6Cwo","อ.ปากเกร็ด, จ.นนทบุรี",amazing sufficiency economy cheap price otop product thailand food herbal
2022-12-10 06:19:26+00:00,vankuad,Whats your favorite cheap food? Mine is McDonalds 💓☺️ say @livyyrenata but For me my Favorite cheap Food is Ote Ote,"ÜT: -6.792434,113.751149",whats favorite cheap food mine mcdonalds say favorite cheap food ote ote
