Datetime,Username,Text,Location,Cleaned_Tweets
2023-03-28 13:28:40+00:00,afromedwoman,"@publichealthbae Africa is both expensive to get to and travel within in and super expensive for accommodations, food and experiences.",South East Asia ,africa expensive get travel within super expensive accommodation food experience
2023-03-28 10:44:34+00:00,sbasp,Go italy! Leaders are working to prohibit the production and sale of synthetic foods and feed. Use of cultured stem cells and expensive industrial processes is not sustainable. #TYFYC! #MammaMia!  #SyntheticBeef https://t.co/g0go5RyhUl,NTX,go italy leader working prohibit production sale synthetic food feed use cultured stem cell expensive industrial process sustainable
2023-03-28 06:40:47+00:00,TimMarbun,@gandrasta That’s why I always wonder who would buy an expensive sea urchin there 😅 Mahal tp nanggung. Like expecting good steak at a fast food restaurant.,"Jakarta, Indonesia",thats always wonder would buy expensive sea urchin mahal tp nanggung like expecting good steak fast food restaurant
2023-03-28 03:53:28+00:00,DizonAlain,"""Never order the expensive dish on the menu when someone is treating you to a meal. If possible, ask them to order their choice of food for you.""

And I love this choice of ramen!

#ProfessionalLifeHacks #Ramen https://t.co/m6OxKL8kvT","Quezon City, Philippines",never order expensive dish menu someone treating meal possible ask order choice food love choice ramen
2023-03-28 02:21:07+00:00,te_haitch,"Bakmi Rudy asli juara dan enak banget. Yang punya super humble and A+ cool guy, used to work for a blue chip company but decide to pursue his passion in culinary. Kinda expensive more than GM's but their shirataki noodle soup is to die for, one of my comfort food during bad days",Indonesia,bakmi rudy asli juara dan enak banget yang punya super humble cool guy used work blue chip company decide pursue passion culinary kinda expensive gm shirataki noodle soup die one comfort food bad day
2023-03-27 21:56:35+00:00,ellett62,France Now Has The World's Most Expensive McDonald's Meal - Mashed #Mcdonalds #fastfood https://t.co/coOPzZL0aw,Thailand,france world expensive mcdonalds meal mashed
2023-03-27 19:57:01+00:00,prettylilshar,Why ramadhan food is hella expensive tho? Are they taking this bulan ramadhan’s ‘sedekah’ for granted?,Sabahan,ramadhan food hella expensive tho taking bulan ramadhans sedekah granted
2023-03-27 15:15:27+00:00,haziqcmz,i hv no choice but to go bazaar tu buy  expensive foods,"Muar, Johor",hv choice go bazaar tu buy expensive food
2023-03-27 14:22:32+00:00,marktonino,"@wwwYQ6661308579 Yes, but public kindergartens that you can actually bring you child to never look that nice and food is not that great. This looks more like a way more expensive private one. But happy to be proven wrong, if somebody could sent name and address.","Guangzhou, China",yes public kindergarten actually bring child never look nice food great look like way expensive private one happy proven wrong somebody could sent name address
2023-03-27 07:55:53+00:00,PreciousFaq,@noturbunga_ the food expensive ke?,Shah Alam,food expensive ke
2023-03-27 04:08:31+00:00,devagaga,People now only realised bazaar ramadan food is expensive? Bruh it has always been!,Malaysia,people realised bazaar ramadan food expensive bruh always
2023-03-27 02:53:39+00:00,Ronym96650835,"@RedeemedMortal @WallStreetSilv Start growing our own food
could be chicken,goat,cow,etc
.
Coz food price will get soo expensive
If commodity price going up
Or if there any shortage","Central Java, Indonesia",start growing food could chickengoatcowetc coz food price get soo expensive commodity price going shortage
2023-03-27 02:14:01+00:00,mwotton,"@generativist Non-Vietnamese food here is significantly more expensive, but I’m still used to judging how much is enough by the price. This means I keep toggling between not enough pizza and way too many noodles and dumplings.","Da Nang, Vietnam",nonvietnamese food significantly expensive im still used judging much enough price mean keep toggling enough pizza way many noodle dumpling
2023-03-26 17:38:59+00:00,earlneverstops,"Wasted 50 pesos for a hopia baboy that I bought here at work. 🤢😓

Taste like shit and funny. Never again hahaha but then again the burger was a bit ok. Airport food always have expensive prices ugh.","Manila, Philippines",wasted peso hopia baboy bought work taste like shit funny never hahaha burger bit ok airport food always expensive price ugh
2023-03-26 17:06:49+00:00,MzzWani,"I am Not a picky eater, I just live in a country with no food options that are healthy but also colorful and exciting.

Bahar jayen kya khayen, Desi Chinese, steak ka mazaaq, Alfredo Pasta 🙄, Cakes with a twist.

Anything borderline normal is Hella expensive, cause Exotic 😒",Hades,picky eater live country food option healthy also colorful exciting bahar jayen kya khayen desi chinese steak ka mazaaq alfredo pasta cake twist anything borderline normal hella expensive cause exotic
2023-03-26 14:46:14+00:00,tyags6,Sorry can never bring myself to pay 19 dollars for a podi dosa. The value of that food isn't necessarily in how expensive you can make it. I get the elite signalling and all that but I don't understand the pride part. Maybe it's the middle class brain in my head thats broken 😆,"Bangkok, Thailand",sorry never bring pay dollar podi dosa value food isnt necessarily expensive make get elite signalling dont understand pride part maybe middle class brain head thats broken
2023-03-26 09:46:14+00:00,Khwezi_HD,Food is so expensive 😭 https://t.co/7b6Xh2U50y,JHB,food expensive
2023-03-26 08:49:40+00:00,samruzone,Went out to the bazar ramadhan today after picking up some moisturizer for myself and I tell you today is the only time I go there 😭. The foods are expensive af. It's hot af and look at my face pinkish red and dry.. Not going out ever again 😭.. https://t.co/r6A5w78dhi,"Beaufort, Sabah",went bazar ramadhan today picking moisturizer tell today time go food expensive af hot af look face pinkish red dry going ever
2023-03-23 12:27:05+00:00,sunteaLARGE,Last Free food na expensive 😅 https://t.co/wdrGSnXfhR,"Cainta, Rizal",last free food na expensive
2023-03-23 04:32:51+00:00,ad_acherry,"เพื่อนร่วมงานเก่าสาวรัสเซียมาเซอร์ไพร้ส์ นางว่า นางพึ่งรู้ Thailand is the best, I want to work here, stay here. I worked in Singapore it’s not good expensive food และไม่อร่อย 🤣 I worked in Vietnam I don’t like, they are ready to cheat you 🤣 พอบ่น เสร็จ ก็ I bring  cake for you","Samutprakarn, Thailand",thailand best want work stay worked singapore good expensive food worked vietnam dont like ready cheat bring cake
2023-03-22 08:50:52+00:00,ibraaaahime,"It’s been a week I’m travelling but this city has got my attention 👀🥰 

Not so expensive 
Fresh food 
Warming Hospitality 
Clean 
Rich people are living in #klcc 

And tomorrow i have to go to Melbourne Australia 

Should i finish my travel plan ? 
Is there a way to make 💰 https://t.co/OGtehflUml","Paris, France",week im travelling city got attention expensive fresh food warming hospitality clean rich people living tomorrow go melbourne australia finish travel plan way make
2023-03-20 23:49:41+00:00,sawahdicup,"It's all fun and games until I got a bit offended. I mean, they were never in my shoes, a sandwhich generation that needs to pay my parents debt. Yes it's true I rarely buy expensive clothes, shoes, or fancy food because I need to allocate my money for something else.",Under the willow,fun game got bit offended mean never shoe sandwhich generation need pay parent debt yes true rarely buy expensive clothes shoe fancy food need allocate money something else
2023-03-20 12:52:11+00:00,ethansedale,"I don’t normally call out restaurants but Nikkei Robata sucks 😭

It’s expensive and the food takes ages to get to you! (Food isn’t that good as well 😬)",,dont normally call restaurant nikkei robata suck expensive food take age get food isnt good well
2023-03-19 02:13:15+00:00,walf_,"I think Legazpi Sunday Market is relatively expensive &amp; priced not for the locals, but probably for the foreigners who want to try local.

Fresh buko juice (large) - ₱90
Chicken shawarma - ₱230
Carabao mango with bagoong - ₱100

Can't believe I spent ₱420 for ordinary food.",Makati | Bacolod | Philippines,think legazpi sunday market relatively expensive amp priced local probably foreigner want try local fresh buko juice large chicken shawarma carabao mango bagoong cant believe spent ordinary food
2023-03-18 04:31:32+00:00,joelabela,“You don’t have to use expensive ingredients to make good food. All you need to find are simple quality staples and to treat them with respect.” - Chef @CiaoSamin https://t.co/EqO8bJr7ur,Philippines,dont use expensive ingredient make good food need find simple quality staple treat respect chef
2023-03-17 14:53:21+00:00,walf_,"NAIA airport in Manila is on the worst list. What do you expect? 

Some of our domestic airports here are nothing but terminals, with shortage of seats sometimes, limited and expensive food options, no recreation, long queues &amp; complicated processes. What do you expect? 😵‍💫",Makati | Bacolod | Philippines,naia airport manila worst list expect domestic airport nothing terminal shortage seat sometimes limited expensive food option recreation long queue amp complicated process expect
2023-03-17 09:25:10+00:00,AaronAndrews27,"@misssashleyrae @AmysMargin Silly liberal. Food doesn't fix hunger...

And it isn't expensive for parents to feed their children which is why the govt can't afford this program. 

Now you are Shapiro shmart!","Taichung City, Taiwan",silly liberal food doesnt fix hunger isnt expensive parent feed child govt cant afford program shapiro shmart
2023-03-12 07:26:56+00:00,DrizzyEmpire516,It’s interesting how Thailand makes alcohol way more expensive than like food lol one beer would cost almost 30% more than your actual meal.. very smart lol,Infinity and beyond,interesting thailand make alcohol way expensive like food lol one beer would cost almost actual meal smart lol
2023-03-11 13:35:55+00:00,doseoflifecom,"Say what you want. Expensive food as an experience doesn’t entice me. If I’m going home hungry and eating mama, what’s the point!? No?",Bangkok,say want expensive food experience doesnt entice im going home hungry eating mama whats point
2023-03-11 11:42:03+00:00,Kris_404_p,"@datu_matipuno @Dcuajunco @davidthewalrus Mr. New Yorker, I literally have to choose how to balance my food budget versus commute money because food is 2x more expensive in the tourist area.

Bohol tourist demographics peg local tourists at 96% and foreigners at 4%.

For foreign tourists, 80% of those are Koreans.","Panglao, Central Visayas",mr new yorker literally choose balance food budget versus commute money food x expensive tourist area bohol tourist demographic peg local tourist foreigner foreign tourist korean
2023-03-11 03:11:24+00:00,myng0612,food is so expensive tangina pati mixnmatch ng mcdo ang expensive,+63 | she/they |♑️intp-t,food expensive tangina pati mixnmatch ng mcdo ang expensive
2023-03-10 08:49:18+00:00,abear_minimum,"Just like expensive food, loving me is an acquired taste 🤪😚","Jakarta (B)arat, DKI Jakarta ",like expensive food loving acquired taste
2023-03-06 17:39:03+00:00,medulaq,@JalexRosa It's great but feel some disturbing things here and there. Like expensive 5 star hotel food with stink fishy mid and after taste. But still 5 star hotel food,"Miyagi-ken, Japan",great feel disturbing thing like expensive star hotel food stink fishy mid taste still star hotel food
2023-03-06 11:20:41+00:00,syedmahaddd,"I rather eating expensive food n be starving for the next days than eating a maggi when im not home. But idk y when u r at home tho, eating maggi hits so diff, bussin on another level!",,rather eating expensive food n starving next day eating maggi im home idk u r home tho eating maggi hit diff bussin another level
2023-03-05 15:47:36+00:00,aldrin_ea,10/10 kabsat foods &amp; drinks 🫶 though medyo expensive lang talaga mah.,"Manila, Philippines",kabsat food amp drink though medyo expensive lang talaga mah
2023-03-05 09:22:36+00:00,ImASodium,Marites neighbors are complaining about how expensive food ingredients are nowadays. Sino nga ulit binoto niyo?,Manila,marites neighbor complaining expensive food ingredient nowadays sino nga ulit binoto niyo
2023-03-04 03:26:08+00:00,mvjordana,"In all those ""this 20 y/o makes Php 200k from her food truck"" typa articles, please know they don't actually make 200k. You don't pocket every sale you make. Running businesses are expensive and fucking hard to pull-off.",National Capital Region,yo make php k food truck typa article please know dont actually make k dont pocket every sale make running business expensive fucking hard pulloff
2023-03-03 11:49:15+00:00,StephaninBKK,"@doseoflifecom Sorry, not a fan of Samed.  Been once.  Flies everywhere, bad a@f expensive food and the highlight was seeing poo flowing from the hotel directly into the ocean.  We checked out the next day.",Bangkok,sorry fan samed fly everywhere bad expensive food highlight seeing poo flowing hotel directly ocean checked next day
2023-02-28 03:13:01+00:00,moemoeeee_,"Posting cam dump.

We love sunsets so once in a while we go to places where the sun falls off the horizon beautifully. We don’t always go on expensive dates (we enjoy a good meal of pares or a hearty inihaw food trip), but when we do, we make sure it’s worth it. https://t.co/MNcfgXAsBb",,posting cam dump love sunset go place sun fall horizon beautifully dont always go expensive date enjoy good meal pares hearty inihaw food trip make sure worth
2023-02-25 06:09:01+00:00,Adambarr100,@ErikVoorhees Food expensive= inflation worries. Don’t eat more than you need 🤝,,food expensive inflation worry dont eat need
2023-02-25 04:31:50+00:00,Adambarr100,@MHiesboeck Food expensive= worried 🤝,,food expensive worried
2023-02-24 14:03:04+00:00,boysyamroslan,"Last night in Railay Beach, Krabi .. Yes , all food at here so expensive and the snack as well but people here friendly and beautiful beach around especially Phra Nang Beach, Princess Cave , and Railay it self 💛",Kuala Lumpur MALAYSIA,last night railay beach krabi yes food expensive snack well people friendly beautiful beach around especially phra nang beach princess cave railay self
2023-02-23 06:41:17+00:00,PenguWandering,"I touched grass. Ate expensive food. Will go again but no monies.

Smug kroniimaid too cute. https://t.co/7q3W1IaFXD",,touched grass ate expensive food go monies smug kroniimaid cute
2023-02-22 13:53:42+00:00,missbutton_,"Me still confused about HKD cause too used with thai bhat.. not compared to ringgit but thai bhat.. so if its HKD 178 does not makes it RM 17, its RM98 or something … HKD food is expensive. A plate of rice duck is about RM 30","Kuala Lumpur Federal Territory, Malaysia",still confused hkd cause used thai bhat compared ringgit thai bhat hkd make rm rm something hkd food expensive plate rice duck rm
2023-02-20 07:54:29+00:00,RalphEmmers,Wow the food in the JW Marriott is disgusting and expensive very sad @MittRomney American food is not good at all. Don’t export that to China https://t.co/58Wrt8Uvx0, 特别行政区,wow food jw marriott disgusting expensive sad american food good dont export china
2023-02-20 06:53:33+00:00,TJRDBKK,"@cavtone2 Yes junk food is cheap, and many people buy it because it's all that can afford... Buying fresh fruits and vegetables and good quality meat is expensive",,yes junk food cheap many people buy afford buying fresh fruit vegetable good quality meat expensive
2023-02-19 14:03:31+00:00,AmanulH95246202,"Dear @WFP if you cut our rations it may lead our people in danger such human trafficking and involving crimes due to insufficient food. Please cut it from your expensive car, luxury hotels and high paid employees. @UN https://t.co/qcWxyvDH17",,dear cut ration may lead people danger human trafficking involving crime due insufficient food please cut expensive car luxury hotel high paid employee
2023-02-19 12:11:06+00:00,tj_jurk,American fast food places are more expensive here tho,"Las Vegas, NV",american fast food place expensive tho
2023-02-19 01:17:23+00:00,shoes27pairs,@dereksyon6969 More expensive if you go via manila since you be also spending for car rides going to the terminal and the food that you will eat on the journey.,"Lungsod ng Cebu, Rehiyon ng Gi",expensive go via manila since also spending car ride going terminal food eat journey
2023-02-18 07:54:32+00:00,temptempholder,"Inflation at vivocity??

Walk to harbour front foodcourt.
Seller charge expensive food

But are you a standing target or moving target let them shoot and complain abt inflation in Singapore??

Dunno how to walk to harbour front cheaper huh?? https://t.co/m9yVdPfgRw",,inflation vivocity walk harbour front foodcourt seller charge expensive food standing target moving target let shoot complain abt inflation singapore dunno walk harbour front cheaper huh
2023-02-18 06:06:32+00:00,TJRDBKK,@onthemove555 Compared to processed corporate food? It's expensive. And when you add in meat...,,compared processed corporate food expensive add meat
2023-02-18 02:57:21+00:00,TJRDBKK,Healthy food is expensive. This needs to change. Corporate food is killing us.,,healthy food expensive need change corporate food killing u
2023-02-18 01:54:19+00:00,keanfei47,@Taimur_Laal I should qualify that of course. In Europe huge subsidies are laid to farmers for strategic reasons. Land there is too expensive and regulation too prohibitive but it is dangerous to have a population depending on imported food.,"Sydney, New South Wales",qualify course europe huge subsidy laid farmer strategic reason land expensive regulation prohibitive dangerous population depending imported food
2023-02-10 06:34:31+00:00,wandermarya,@iCzaaar eating healthy foods is expensive fuck,,eating healthy food expensive fuck
2023-02-08 04:10:45+00:00,temptempholder,"Singaporean on twitter users are so daft they go pick those expensive places or expensive stalls and claim shocking at inflation..

U think humans are so stupid.. they cannot walk more to find cheaper and fairer food sellers is it...

Dun dumb it down and politicise for likes",,singaporean twitter user daft go pick expensive place expensive stall claim shocking inflation u think human stupid walk find cheaper fairer food seller dun dumb politicise like
2023-02-07 03:34:03+00:00,phoete,"@elgin_chem https://t.co/lwN0Bndppa
Well, spoon, fork, etc are supposed to help you consume food without so much fuss and mess. LOL. I'd want to go to some expensive fine dining restaurant and eat there using spoon, fork, knives and all wares ""wrongly"" and see how people around will cringe😅","Makati City, National Capital ",well spoon fork etc supposed help consume food without much fuss mess lol id want go expensive fine dining restaurant eat using spoon fork knife ware wrongly see people around cringe
2023-02-06 15:24:48+00:00,izzatjonid,"This is what i call ridiculous. I dont understand why peope like to go to all this type of vendor shops &amp; buy all those viral foods/drinks but so-so taste yet expensive. And sanggup beratur mcm tu sekali. U can see the way instructions are given - walawey, mcm nak masuk kem.","Kulim, Kedah",call ridiculous dont understand peope like go type vendor shop amp buy viral foodsdrinks soso taste yet expensive sanggup beratur mcm tu sekali u see way instruction given walawey mcm nak masuk kem
2023-02-06 12:47:17+00:00,BistuaNuova,"One the best food discoveries since we moved to #Singapore! I present you a #dragonfruit! 
They come in purple (this one) a yellow &amp; white. I think the white one is the most expensive. Not sure. 🤷‍♂️ 
They taste deliciously refreshing, not too sweet and very cheap! £4 for three! 🥰 https://t.co/SdP3VSbH6N",Singapore,one best food discovery since moved present come purple one yellow amp white think white one expensive sure taste deliciously refreshing sweet cheap three
2023-02-03 10:46:15+00:00,Kris_404_p,"@HighborneElf He's Israeli right? Is he Vegan/vegetarian? (Tel Aviv has the most number of vegetarian restaurants in the world!)

Either Clean Cafe or Soul Kitchen is great! Vegan restaurants.

Higher end and heavy on the plant based food is Madesimple. Medj expensive but good!","Panglao, Central Visayas",he israeli right veganvegetarian tel aviv number vegetarian restaurant world either clean cafe soul kitchen great vegan restaurant higher end heavy plant based food madesimple medj expensive good
2023-01-29 13:54:37+00:00,ArielCatli,"Nobody said weight loss would be this expensive.

💸 Diverse nutrients and vitamins from different food while balancing calories
💸 High-protein requirement that must be supplemented
💸 Supplements for iron and biotin deficiency
💸 MacroFactor subscription fee",,nobody said weight loss would expensive diverse nutrient vitamin different food balancing calorie highprotein requirement must supplemented supplement iron biotin deficiency macrofactor subscription fee
2023-01-27 13:59:50+00:00,5mithy87,"Talking with friends about omakase.
I totally don't buy those concepts in Malaysia. 

Then i was categorised by my friend as a person that hadn't tried any expensive and nice omakase.

Well..
Obviously they don't realize how much i spend on food a month 🤣","Penang, Malaysia",talking friend omakase totally dont buy concept malaysia categorised friend person hadnt tried expensive nice omakase well obviously dont realize much spend food month
2023-01-26 00:21:50+00:00,zulaikhafadir_,I’m broke at but still cravings for expensive foods and things 🙂🙂 dasar tak sedar diri tgh miskin,,im broke still craving expensive food thing dasar tak sedar diri tgh miskin
2023-01-24 09:49:29+00:00,IonaJTownsley,"So far Bangkok is around mid level with Bali in terms of cost, Thai islands feel a fair bit more expensive for things like to rent bikes, accom is through the roof, Thai food is still cheap tho",🇹🇭 Thailand,far bangkok around mid level bali term cost thai island feel fair bit expensive thing like rent bike accom roof thai food still cheap tho
2023-01-22 11:22:49+00:00,ynwa_Perak76,"@BooSoonYew67 Year end with cool breeze from the north is ok. 
Else it’s hot, humid and mosquito feeding 😂

Food is average and expensive.

The only plus point is the superb view.",Penang,year end cool breeze north ok else hot humid mosquito feeding food average expensive plus point superb view
2023-01-22 01:29:10+00:00,wittrysaravo,"@Monetatwork Go to Blue Lagoon!

https://t.co/3NLiEYJ8uE

Perfect for post-jet-lag relaxing! 

Also, food in reykjavik is expensive. Not many people were friendly towards English speakers at restaurants there (in my experience) but you can’t go wrong with the IKEA food court! 

Safe travels!","Prawet, Bangkok",go blue lagoon perfect postjetlag relaxing also food reykjavik expensive many people friendly towards english speaker restaurant experience cant go wrong ikea food court safe travel
2023-01-18 12:41:57+00:00,itsAlfannn,Given expensive ang hotel foods pero bai ang chinese resto namin is top tier huhu not being bias swear to the G,dvo,given expensive ang hotel food pero bai ang chinese resto namin top tier huhu bias swear g
2023-01-17 12:56:04+00:00,azmilsyahmi,"Seafood dinner with the kiddos today. At one of our favourite seafood place in Port Dickson.

Food is tasty and not too expensive.

#portdickson #seafood #dinner #malaysia #negerisembilan https://t.co/trUzGBJFyN",Malaysia,seafood dinner kiddos today one favourite seafood place port dickson food tasty expensive
2023-01-16 03:45:44+00:00,imperfectiionn2,"If you’re ever in Bali i high recommend not going to canggu, Katu, seminyak unless it’s for like a day or 2. Super touristy and expensive (food wise). Good isn’t that good….. ubud is it and I’m thinking about going to Gili island",,youre ever bali high recommend going canggu katu seminyak unless like day super touristy expensive food wise good isnt good ubud im thinking going gili island
2023-01-15 13:12:50+00:00,kizsesss,"I worked hard for everything I have right now. I would work triple if I could. So if you see me going places, eating expensive food, having expensive stuff, let me be. That’s my luxury. 🙂","Lipa City, Calabarzon",worked hard everything right would work triple could see going place eating expensive food expensive stuff let thats luxury
2023-01-12 03:41:41+00:00,erhynireh,"Rice has always been Filipino's most staple food. That's why we prefer the tastiest kind to compliment our meals. 
Believe me, hindi ko ma-appreciate ang ulam kahit gaano pa ito masarap kapag pangit ang lasa ng kanin. I'd rather buy an expensive rice than the cheaper one. https://t.co/PhrfqdeUuW",Antipolo City,rice always filipino staple food thats prefer tastiest kind compliment meal believe hindi ko maappreciate ang ulam kahit gaano pa ito masarap kapag pangit ang lasa ng kanin id rather buy expensive rice cheaper one
2023-01-11 11:49:28+00:00,igghtours,Always pack extra snacks. You never know when hunger strikes and airport food is just too expensive. #travellingtips #snackgamestrong,"Selangor, Malaysia",always pack extra snack never know hunger strike airport food expensive
2023-01-10 05:12:06+00:00,effulgenz,"i feel her because i also grew up poor; fast food was considered a luxury in my family

and i don’t mean the expensive burgers, i mean the $2 mc chicken &amp; fillet-o-fish burgers",,feel also grew poor fast food considered luxury family dont mean expensive burger mean mc chicken amp filletofish burger
2023-01-08 13:43:16+00:00,BaveAbroad,"@finlayevxns That’s very kind of you. Northern Thailand was beautiful and a lot of fun, not too expensive either, I’d really recommend Chiang Mai and Pai.
Penang in Malaysia was really cool as well, but a bit pricier (still cheap for food tho)","Liverpool, England",thats kind northern thailand beautiful lot fun expensive either id really recommend chiang mai pai penang malaysia really cool well bit pricier still cheap food tho
2022-12-30 08:09:22+00:00,annieebunnyy,"Doing rush groceries for media noche. I’m going to cry, everything’s so expensive but I want my siblings to eat good food for new year’s eve. Fuck this 🥲",Las Pinas City,rush grocery medium noche im going cry everythings expensive want sibling eat good food new year eve fuck
2022-12-29 02:41:57+00:00,Kushfein_,@anthonyloke even the foods inside Air Asia Airlines are expensive!!! Over priced 🔪🔪🔪🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,Wilayah Persekutuan Kuala Lump,even food inside air asia airline expensive priced
2022-12-27 02:38:15+00:00,mgb819,@datumx11 Wifey &amp; I went to Farmer’s Market Cubao yesterday for some new year food essentials; bought onions at 600 pesos a kilo more expensive than the pork pigue at 420/kg,,wifey amp went farmer market cubao yesterday new year food essential bought onion peso kilo expensive pork pigue kg
2022-12-26 09:50:05+00:00,joefranc,"Gaining weight is expensive because that would mean buying new set of clothes (or altering them at least) to avoid ripping of stitches in current wardrobe. Also, that would mean potentially worse cholestrol, sugar, and BP levels. Control portions &amp; better food choices tayo guys!",Philippines / Singapore,gaining weight expensive would mean buying new set clothes altering least avoid ripping stitch current wardrobe also would mean potentially worse cholestrol sugar bp level control portion amp better food choice tayo guy
2022-12-25 11:03:16+00:00,SyahidsaHoarder,Sometimes I get so reluctant to spend on expo halal food fests because they’re just so expensive for so little 😭😭,,sometimes get reluctant spend expo halal food fests theyre expensive little
2022-12-24 14:09:57+00:00,richard24003609,"@ShortyFir @DGHisham They May b able to buy IP14, but face with stiffness rent rates.  Food , travel are  expensive too. Working conditions are equally taxing. But one thing different,  they can get overtime allowance. MOH should look into this.",,may b able buy ip face stiffness rent rate food travel expensive working condition equally taxing one thing different get overtime allowance moh look
2022-12-24 13:45:47+00:00,thegrandpianist,I remember getting my first paycheck for a part time gig I did college sophomore and the first thing I bought with it was “good” food I couldn’t buy bc it was “too expensive”,CMu UPD | SGS MUN,remember getting first paycheck part time gig college sophomore first thing bought good food couldnt buy bc expensive
2022-12-23 03:51:03+00:00,OfMNLA,"If you ever feel bad about yourself remember that there are men willing to spend thousands so their video game characters will be top tier. 

But they will never use that money for a gym membership and buying good quality foods (less expensive) so they would feel and look great.","Manila, Philippines ",ever feel bad remember men willing spend thousand video game character top tier never use money gym membership buying good quality food le expensive would feel look great
2022-12-21 03:12:25+00:00,nrysmn_hssm,Work hard ! Because food is expensive nowadays 🤑🤤 https://t.co/UEDcGSQKrD,Malaysia,work hard food expensive nowadays
2022-12-14 06:10:31+00:00,Jsdantis,ok what i will do as much here in the PH while i'm here is : food delivery. delivery in the US is expensive as hell like omg.,"Irvine, CA",ok much ph im food delivery delivery u expensive hell like omg
2022-12-11 03:12:39+00:00,fadzilharith3,"Now the price has soared for everything. Fuel, food, housing, and life in general got a lot more expensive very fast.  The people wasn't setting on board with the idea.  You cannot make this stuff up.

Please do not forget that the recession are a natural part of economic cycles",Kuala Lumpur Federal Territory,price soared everything fuel food housing life general got lot expensive fast people wasnt setting board idea make stuff please forget recession natural part economic cycle
2022-12-05 09:10:26+00:00,neesasodirman,@missalvy__ Overly expensive too. Better go eat japonais or chinois food hahahha cheaper and tastes yum,,overly expensive better go eat japonais chinois food hahahha cheaper taste yum
2022-12-03 10:31:29+00:00,TeamHibbert,"Every year I swear I just eat through my 13th month salary. I'm typing this while I order expensive food, shhh I swear I'm learning.",Quezon City,every year swear eat th month salary im typing order expensive food shhh swear im learning
