Datetime,Username,Text,Location,Cleaned_Tweets
2023-03-29 15:28:21+00:00,anyssaaiyanie,Meee 🙋🏻‍♀️ this year I’m eating less than i usually eat during iftar.,"Perlis, Malaysia",meee year im eating le usually eat iftar
2023-03-29 06:24:18+00:00,zafranmustafa,Better eat the same thing. Save cost and less time consuming. Keep it up ceddy!,Malaysia,better eat thing save cost le time consuming keep ceddy
2023-03-29 00:13:18+00:00,RalphEmmers,"@Without_an_ID @Cobratate Yes, basically don’t eat much. Drink 椰奶 and 红牛. Need to lose some fat to put less stress on my feet and knees", 特别行政区,yes basically dont eat much drink need lose fat put le stress foot knee
2023-03-28 21:08:41+00:00,terrygoncalves9,"@Constitution_94 Just wait until you see the results then talk again. 

Eat some more banana, relax and be less racist.!!!
#FuckQueenRamaphosa
#FokOffANC
@MYANC 
@PresidencyZA
@CyrilRamaphosa","South Semarang, Indonesia",wait see result talk eat banana relax le racist
2023-03-28 16:13:18+00:00,SauloLondono,"There's an entire subversive industry designed to convince Americans to eat poorly, exercise less, and ""accept"" the consequences of their bad health. 

Ridicule is the appropriate response.",CA,there entire subversive industry designed convince american eat poorly exercise le accept consequence bad health ridicule appropriate response
2023-03-28 13:43:40+00:00,AiVEe91,"congrats and thank u @CoolSmashers at bumawi kau 😭😭😭 maintain the fire, plz less errors

rest well, eat well...stay composed, be on fire but with good vibes on Thursday
🙏🙏🙏 #CreamlineCoolSmashers #PVL2023",Republic of the Philippines,congrats thank u bumawi kau maintain fire plz le error rest well eat wellstay composed fire good vibe thursday
2023-03-28 11:58:55+00:00,terrygoncalves9,"@Qhawe___L You talk shit.!!

There never once have been any archeological findings of porcelain toilets, cooking utensils,  BMW motor spares, etc as used by Africans to prove it was their land.!!!

Eat some more banana, relax and be less racist.!!!
@MYANC 
@PresidencyZA
@CyrilRamaphosa","South Semarang, Indonesia",talk shit never archeological finding porcelain toilet cooking utensil bmw motor spare etc used african prove land eat banana relax le racist
2023-03-28 06:37:55+00:00,kopilatte87,"Don’t eat less 
Bur eat right..",malacca ,dont eat le bur eat right
2023-03-28 06:31:14+00:00,emmanuel_ogebe,"@jaded_developer A living wage or more

Many people always make the mistake of not paying/treating their domestic staffs well

These people know what you eat, your friends, your bad habits, the guy you are sneaking into the house, etc

A living wage in today's Nigeria is nothing less than 100k",EMEA,living wage many people always make mistake payingtreating domestic staff well people know eat friend bad habit guy sneaking house etc living wage today nigeria nothing le k
2023-03-28 05:09:25+00:00,ebbandflowph,"It's going on random dates where you hang out and eat at the mall together like teenagers while waiting for your adult daughter to wrap up work.

So much of life is mundane moments. Even getting ready in the morning feels less so when you're with someone still love.",Philippines,going random date hang eat mall together like teenager waiting adult daughter wrap work much life mundane moment even getting ready morning feel le youre someone still love
2023-03-28 03:22:55+00:00,AdnaanHard27045,"Things Nobody Tells You About Getting Shredded

You’ll likely get weaker as you drive your body fat % further down as it’ll force you to eat less and your strength will go down.",Singapore,thing nobody tell getting shredded youll likely get weaker drive body fat itll force eat le strength go
2023-03-28 02:19:18+00:00,MaiPoMetalHead,"@PoIIows These are things I started doing. 

1) Cut out sodas
2) Eat less, but I still eat what I want. For example, if I get fast food, I only get the burger. No fries, no soda… 
3) Drink a ton of water
4) I started tracking my calories with an app
5) Every other day I go for a 30…",Thailand,thing started cut soda eat le still eat want example get fast food get burger fry soda drink ton water started tracking calorie app every day go
2023-03-28 01:29:45+00:00,mujib1998,@HabitHustler_ - Eat less,Kuala Lumpur  Malaysia,eat le
2023-03-27 22:20:48+00:00,ElizabethLevi20,"@GAINNowAmerica Screw evil Bill Gates! Don’t see him eating bugs and flying commercial 🤣
His meat substitute he wants everyone to eat was found to cause cancer! Everything he does is to reduce the population! He thinks that’s the real cure for the planet!
Less humans alive on it l!",CA,screw evil bill gate dont see eating bug flying commercial meat substitute want everyone eat found cause cancer everything reduce population think thats real cure planet le human alive l
2023-03-27 12:08:54+00:00,aiyaame_,"ah busog kayko for today’s videowww, eat less for tomorrow? hehe",Misamis Occidental,ah busog kayko today videowww eat le tomorrow hehe
2023-03-27 11:53:17+00:00,dkrgalindo,"Retweeted in my gaming account &amp; imma do it here as well.

Ngl, I have conflicting thoughts on the situation, and given the context of where I'm writing from 🇵🇭, it's unfortunate most readers could care less about actual stories and would just eat up content reposts 👀","Cebu, Philippines",retweeted gaming account amp imma well ngl conflicting thought situation given context im writing unfortunate reader could care le actual story would eat content reposts
2023-03-26 23:42:45+00:00,TwiddyBird62,Prices has to go north or else it don’t make business sense. The people have the choice to cook more at home and eat less outside!,,price go north else dont make business sense people choice cook home eat le outside
2023-03-26 07:17:53+00:00,LULY77646126,"Eat less meat, more vegetarian, healthy and happy.
#นุนิวxMakroPRO",Thailand,eat le meat vegetarian healthy happy xmakropro
2023-03-26 07:17:10+00:00,richielovall,@Damocleansword The French eat protests for breakfast and will always fight for less work 😂,EMEA,french eat protest breakfast always fight le work
2023-03-26 02:00:11+00:00,BellyBlastDiet8,Eat More &amp; Weigh Less in just 27 days … GUARANTEED https://t.co/lYAvQDB2eG,Hong Kong,eat amp weigh le day guaranteed
2023-03-25 20:24:42+00:00,MAModIndy,@wbz We go out to eat less.  I tip when I get any food delivered though.  But I would not tip if I were in a store buying something and all they did was put it in a bag.,MA,go eat le tip get food delivered though would tip store buying something put bag
2023-03-25 12:36:35+00:00,aziyati,"Being knowledgeable, many people are intimidated by you. Though you lead a normal life; you eat, sleep, mate, crack up, they thought you couldn’t care less of their problems. But you just know when to achieve, enjoy and be silent. Let them win the arguments. Got nothing to lose.",Putrajaya Malaysia,knowledgeable many people intimidated though lead normal life eat sleep mate crack thought couldnt care le problem know achieve enjoy silent let win argument got nothing lose
2023-03-25 06:55:12+00:00,tinyinfinityyy,In a month of mercy and understanding that encourages us to think of those less fortunate it doesn't make sense to be crying because someone else is excused and is allowed to eat. They have hardships 365 days of the year. Ramadan is only 30~ days. Think.,Malaysia,month mercy understanding encourages u think le fortunate doesnt make sense cry someone else excused allowed eat hardship day year ramadan day think
2023-03-25 06:47:22+00:00,hkrob,"@niall_bigscreen @EkramNasrul @techAU @zerolongevity Of course.. eat less move more is the most simplistic way to express it. Once you get the basics then you refine. Eating better is very important, cutting sugar is an easy place to start.",Hong Kong,course eat le move simplistic way express get basic refine eating better important cutting sugar easy place start
2023-03-25 06:18:36+00:00,hkrob,"@niall_bigscreen @EkramNasrul @techAU @zerolongevity Yep you're right, hence eat less move more. Caloric deficit is key",Hong Kong,yep youre right hence eat le move caloric deficit key
2023-03-25 05:31:51+00:00,hkrob,"@techAU @zerolongevity Well done..keep in mind ""move more, eat less"". What worked for me was to set a daily step target and stick to it. I started at 10000, now it's 12000 and part of my routine. Good luck",Hong Kong,well donekeep mind move eat le worked set daily step target stick started part routine good luck
2023-03-25 03:52:47+00:00,schtziM1o,"been eating kurma, water add on nestum and biscuits only :D so far the less you eat the less you feel hungry for me 😂","Sabah, Malaysia",eating kurma water add nestum biscuit far le eat le feel hungry
2023-03-15 01:27:23+00:00,mamangjagoo,"Summarized about how it works: makes you feel fuller longer thereby reducing the amount of food you eat.

Then the solution is eating food less all along","Jakarta, ID",summarized work make feel fuller longer thereby reducing amount food eat solution eating food le along
2023-03-12 14:15:34+00:00,lolnochu,"lately i've been really conscious with my body bc of weight gain (due to stress ig) and im trying as much as possible to eat less to the point that i cry bc im not yet satisfied. thx for reminding me this, i love u so much kim sunoo",˗ˏˋhoonhoonz & jungdeundanˎˊ˗,lately ive really conscious body bc weight gain due stress ig im trying much possible eat le point cry bc im yet satisfied thx reminding love u much kim sunoo
2023-03-10 03:27:52+00:00,Giccutweets,"The same way we malaysian indian behave malaysian but does not change the fact that our ancestors are of indian origin or we are less malaysian. We eat bak kut teh and nasi lemak, we sing negaraku. Mahatir you are almost 100 years old and not wise but a pure racist.","Kuala Lumpur City, Kuala Lumpur Federal Territory",way malaysian indian behave malaysian change fact ancestor indian origin le malaysian eat bak kut teh nasi lemak sing negaraku mahatir almost year old wise pure racist
2023-03-08 02:09:22+00:00,icangbelang,"@Haqiqatjou You prophet shag an infant,and killed non muslims and you are demanding respect, eat less and get a life chubby boy","Hell, MI",prophet shag infantand killed non muslim demanding respect eat le get life chubby boy
2023-03-03 04:35:39+00:00,RockeRina,"To the less fortunate, that is a complete meal. Unless you have a better solution on how the B40 can eat a balanced meal they can afford perhaps you should just shut that piehole and stop embarrassing yourself",Where the Snakes are!,le fortunate complete meal unless better solution b eat balanced meal afford perhaps shut piehole stop embarrassing
2023-02-24 06:37:42+00:00,dariophoto69,"@Gen777777 There's a lot of good places to eat in Manila.
More or less food is always good, from the small carinderia to the fancy restos",MNL - MXP - BKK - TFS ,there lot good place eat manila le food always good small carinderia fancy restos
2023-02-24 04:40:24+00:00,EzzahSyah1rah,"This is a good reminder for all to consume less sugar and less processed food. Eat whole food and keep your body hydrated. 

Gemuk boleh kurus dan buncit itu tidak seksi ya!","Johor Bahru, Johor",good reminder consume le sugar le processed food eat whole food keep body hydrated gemuk boleh kuru dan buncit itu tidak seksi ya
2023-02-17 18:05:53+00:00,AlannaEloa,"Am afraid to eat in Malaysia, if they add something that my brain is less powerful, doing more foolish and low class standards that prevent me to fly overseas. I am more believe living and eating at my own Country Australia with my own people. I thought Malaysians are my people",,afraid eat malaysia add something brain le powerful foolish low class standard prevent fly overseas believe living eating country australia people thought malaysian people
2023-02-17 16:05:10+00:00,VientianeVibes,"@BrianPatriots You'll eat less and be happy!

https://t.co/mQvH4INnC5","Vientiane, Laos",youll eat le happy
2023-02-15 00:42:15+00:00,Cameronfous,"@saynodrugs @LayahHeilpern Processed or not, it’s still a matter of how many calories you consume. I could eat Taco Bell all day long and still be ripped as long as it’s less caloric intake than my caloric burn. Doesn’t mean it’s healthy for my organs. But it also won’t make me fat",,processed still matter many calorie consume could eat taco bell day long still ripped long le caloric intake caloric burn doesnt mean healthy organ also wont make fat
2023-02-13 11:18:28+00:00,Mayarijuana,"Some days I really ingin zucchini…. My craving for zucchini is weird… just fry them with less oil, salt &amp; pepper… yumssss 😋 eat with any protein ✅",BORNEO ▲ KUALA LUMPUR ,day really ingin zucchini craving zucchini weird fry le oil salt amp pepper yumssss eat protein
2023-02-13 08:37:56+00:00,brandywooo,@_SQ96_ Yup but kata is less commitment and you get to play early knowing what’s in your shield. So you know if you should eat or guard early damages. Big mom needs more mid game commitment sadly. Doesn’t fit too well into the curve,"North-East Region, Singapore",yup kata le commitment get play early knowing whats shield know eat guard early damage big mom need mid game commitment sadly doesnt fit well curve
2023-02-11 12:05:20+00:00,x_xqwertyuiop,The fast food lane made the “cashier less” kiosk for fast order not to make things complicated yet the type of consumer who queue and not deciding what to eat and only think or make decisions when their turn come are totally selfish!,"Barat Daya, Pulau Pinang",fast food lane made cashier le kiosk fast order make thing complicated yet type consumer queue deciding eat think make decision turn come totally selfish
2023-02-07 04:45:41+00:00,TyeinThailand,@cooltxchick Bought 30 yesterday here in Thailand. Size 0 (super jumbo). Less than $3.50. Good thing bc we eat A LOT of eggs and buy 90 at a time.,"Austin, Texas",bought yesterday thailand size super jumbo le good thing bc eat lot egg buy time
2023-02-05 09:09:26+00:00,molavefinds,"@PTVph I eat according to my taste preference. My palate couldn't care less what a food cretin that #TasteAtlas has to dictate what my taste buds say. Right now, we have 3 uncooked balut for tonight's dessert. Go spice up your food.",Makati CBD 1226,eat according taste preference palate couldnt care le food cretin dictate taste bud say right uncooked balut tonight dessert go spice food
2023-02-05 04:26:58+00:00,bkk001,"I don’t eat snack, but have meal and coffee. And, the less is all the best. 

😇😇😇","Bangkok, Thailand",dont eat snack meal coffee le best
2023-02-05 00:45:29+00:00,CaptainMarikina,"How to make your life exponentially better:

-Read new books 
-Lift weights 3-4 times a week
-Ignore negative chats
-Listen more, talk less
-Embrace mistakes
-Focus on your goals
-Invest in yourself
-Wake up early
-Sleep enough
-Smile a lot
-Eat well

( From @FinFreeWizard )",Marikina City,make life exponentially better read new book lift weight time week ignore negative chat listen talk le embrace mistake focus goal invest wake early sleep enough smile lot eat well
2023-02-04 11:13:53+00:00,KaininSi_Joie,I'm starting to eat less rice help lunch lang ako nagr-rice 😭,,im starting eat le rice help lunch lang ako nagrrice
2023-01-31 09:33:19+00:00,nullx8,"@DemoniacoASX Bali is the best (not counting Domrep) but i'm too cheap for both, so its Langkawi, Malaysia for me ... secret tipp go during Ramadan, much less people plus everything you can eat is on the cheap .. because 90% of the population won't eat during daytime.","Bangkok, Thailand",bali best counting domrep im cheap langkawi malaysia secret tipp go ramadan much le people plus everything eat cheap population wont eat daytime
2023-01-30 02:13:58+00:00,ramsyaddad,"1. Own less stuff 
2. Watch less television
3. Eat healthier diet
4. Spend less money on unnecessary things
5. Read more books
6. Become more generous
7. Ask more questions
8. Complain less
9. Appreciate your spouse more
10. Get more exercise
11. Pray more
12. Dream bigger dreams",,le stuff watch le television eat healthier diet spend le money unnecessary thing read book become generous ask question complain le appreciate spouse get exercise pray dream bigger dream
2023-01-29 11:48:00+00:00,lex_do_this,"@onejurisprudent Eat less salt, sugar, rice, junk foods, and chocolate. Include exercise 1 hour 3x a week and sleep 8 hours.","Bacoor, Calabarzon",eat le salt sugar rice junk food chocolate include exercise hour x week sleep hour
2023-01-29 05:09:33+00:00,faizalhamssin,"After six months of trying to eat better food (less oil (particularly of seed variety), less carbs, less processed food, less fructose et al), I finally managed to fit in an old t-shirt from 7 years ago last night.

So good to be able to wear my old clothes lol. I feel 25 again.","Kuala Lumpur, Malaysia",six month trying eat better food le oil particularly seed variety le carbs le processed food le fructose et al finally managed fit old tshirt year ago last night good able wear old clothes lol feel
2023-01-08 06:55:32+00:00,thelast_demigod,"@ushardaniele I would like to eat less meat too. Due to environmental concern.

But vegetarian and vegan food mahal eh. And they're not readily available.",North Borneo,would like eat le meat due environmental concern vegetarian vegan food mahal eh theyre readily available
2023-01-05 09:41:29+00:00,Weaver____369,@Nutritionist_LE As we all get older there are some certain foods that we have been consuming 🤔that we need to eat less of or stop eating 🥣 altogether.,"Ho Chi Minh, Vietnam",get older certain food consuming need eat le stop eating altogether
2023-01-05 05:46:52+00:00,thisisnumnim,I eat less lately,Germany,eat le lately
2023-01-03 11:28:54+00:00,OfMNLA,"Typical convo with a non serious person about fitness.

How to lose weight? 

Oh eat a lot of meat and vegetables then limit rice to 1 cup per day, less is better and avoid alcohol and all sorts of desserts for the next 8-10 weeks. 

How about if I just drink hard liquors? 

NGMI","Manila, Philippines ",typical convo non serious person fitness lose weight oh eat lot meat vegetable limit rice cup per day le better avoid alcohol sort dessert next week drink hard liquor ngmi
2023-01-01 07:34:00+00:00,ngomyangtok,"1. More yoga, more low impact exercises and swimming
2. Routine prayers, breathe exercises and meditation
3. Only buy necessary things, less impulsive, eat healthy foods
4. Quality time, deep communication, common goals
5. Staying positive toward things",Yogyakarta,yoga low impact exercise swimming routine prayer breathe exercise meditation buy necessary thing le impulsive eat healthy food quality time deep communication common goal staying positive toward thing
2022-12-31 10:18:28+00:00,hafizahcheese,"In 2023:

1) meet more people without being too fixated on turning them into friends. Be myself, enjoy the moments and i will make friends effortlessly
2) eat healthy ; more salads and juices, less desserts
3) Don't stop praying and finding jobs until I get an offer.",jannatul firdaus,meet people without fixated turning friend enjoy moment make friend effortlessly eat healthy salad juice le dessert dont stop praying finding job get offer
2022-12-30 06:43:24+00:00,ZenDeppy,"@SakuraaMochiii how eating less sugar and carbohydrates can be done in 1 year...

Also please eat lots of Fibres and Fruits... Please","Miagao, Iloilo",eating le sugar carbohydrate done year also please eat lot fibre fruit please
2022-12-29 00:05:55+00:00,ChasteGaymer,"@food_blogger Got la. Don't say Msia. Take my dialect grp Teochew, there r some food or regional changes to the recipe tht China Teochews don't have/don't eat and vice versa also. Food will evolve depending on the availability of the ingredients. Some will be recognisable, some less",Singapore,got la dont say msia take dialect grp teochew r food regional change recipe tht china teochews dont havedont eat vice versa also food evolve depending availability ingredient recognisable le
2022-12-25 12:06:37+00:00,nyk_2022,"@fmtoday You told us to eat less chicken in an attempt to artificially skew the demand &amp; supply curve and thus force the price of chicken to go down. But you forgot that chicken is the cheapest of all meats, so it's either we continue to eat chicken or we don't eat meat at all!",,told u eat le chicken attempt artificially skew demand amp supply curve thus force price chicken go forgot chicken cheapest meat either continue eat chicken dont eat meat
2022-12-23 05:19:53+00:00,walf_,"I mean you should consume this series slowly, like reading a book for weeks. I just watch one episode a day. I'm really trying to live less slowly, read slowly, watch slowly, eat slowly. We should go back to a slow pace, not necessarily inconvenient, but just slow and languid.",Makati | Bacolod | Philippines,mean consume series slowly like reading book week watch one episode day im really trying live le slowly read slowly watch slowly eat slowly go back slow pace necessarily inconvenient slow languid
2022-12-15 04:36:06+00:00,debd1162,"@nathaliejacoby1 Sleep well, exercise, eat right and less going out(only when necessary)… or probably genes? Nobody from my family side got infected…",Baguio City,sleep well exercise eat right le going outonly necessary probably gene nobody family side got infected
2022-12-08 17:48:13+00:00,qishdarleena,Now I have less than 4 hours to sleep. Demmit. Blame it on the marshmallow I ate. I wasn’t supposed to eat anything sweet in the evening.. 😭,Galaksi Bunasakti,le hour sleep demmit blame marshmallow ate wasnt supposed eat anything sweet evening
2022-12-06 18:34:33+00:00,yansuuu16,"I’m proud na you are doing well, pero to stick it to me and try to make me seem I’m less smart than you makes me mad. I’d point out swiftly that you didn’t even have the brains to study at our school, let alone graduate. Do not do that to me, I’ll let my credentials eat you, luv.","Session Road, Baguio City",im proud na well pero stick try make seem im le smart make mad id point swiftly didnt even brain study school let alone graduate ill let credential eat luv
2022-12-06 09:26:20+00:00,iamnpt,"Work hard , eat less , stack sats ✊",,work hard eat le stack sat
2022-12-05 07:39:18+00:00,DeanUjang,"@JoeJi2050 Sometimes I test taste a bit just to make sure quality. Tu jer. I only eat cake at special occasions. My friends birthday semua i bg cake FOC. 

I will create new flavors for them. That I eat lar macam biasa. Otherwise I cut sugar out frm my diet, more protein n less carbo.",Kuala Lumpur,sometimes test taste bit make sure quality tu jer eat cake special occasion friend birthday semua bg cake foc create new flavor eat lar macam biasa otherwise cut sugar frm diet protein n le carbo
2022-12-03 17:29:46+00:00,jademmaneja,I just realized that I actually eat way less here in the Ph.,BTG,realized actually eat way le ph
2022-11-30 16:57:44+00:00,xantababy,"@noxnihilist Oh, Haidilao in Taiwan is actually open until 4am. So I used to eat hotpot past midnight. Less people. 🤭",🇵🇭🇨🇳✈︎🇹🇼｜30↥歲 / girlmama,oh haidilao taiwan actually open used eat hotpot past midnight le people
2022-11-25 07:22:34+00:00,AziqKasim,"We talked about my uncles who has passed and my cousin battling with lung cancer, I said that it would be recommended subs for pain killer and its safe. I don't claim it would heal but it will be less pain and you will have the joy to eat.","Kuching, Malaysia",talked uncle passed cousin battling lung cancer said would recommended sub pain killer safe dont claim would heal le pain joy eat
2022-11-23 12:13:07+00:00,UNVAsiaPacific,"🗑 Reduce, reuse and recycle.
💪🏿 Volunteer for cleanups in your community.
🚲 Bike more, drive less.
📔 Educate yourself and others.
👚 Shop responsibly.
🥕 Eat locally produced food.

Take #ClimateActionNow. #TogetherActNow https://t.co/bInTlFc36l","Rajadamnern Nok Ave, Bangkok",reduce reuse recycle volunteer cleanup community bike drive le educate others shop responsibly eat locally produced food take
2022-11-12 05:53:01+00:00,panadolsandpot,"Tried the UFO Korean Chicken Spicy  noodles. I rate it 5/10. 
It tasted exactly like the Samyang noodles black packet. Just in a less spicier and way more saltier version. In general the taste was okay, but the flavour could have been more rich. 

Will I eat it again? 
Maybe nope https://t.co/3WfAzW35h1",,tried ufo korean chicken spicy noodle rate tasted exactly like samyang noodle black packet le spicier way saltier version general taste okay flavour could rich eat maybe nope
2022-11-09 11:22:21+00:00,jefferson9_m,"@ForbesSuzan Try, eat less, exercise more. It really is that simple.","Korat, Thailand",try eat le exercise really simple
2022-10-31 16:33:34+00:00,Gen_Shikouken,"Safe Halloween
Eat less candies","vietnam, somewhere in universe",safe halloween eat le candy
2022-10-31 16:11:36+00:00,boycottsrabonti,"Eat less, I'm hungry
Eat more, I'm HUNGRY",,eat le im hungry eat im hungry
2022-10-31 03:40:12+00:00,TrangVuong112,"@chobble It’s 1 way to say. 
In my case I like to eat less meat &amp; more vegetables. I don’t mind to make food at home and sometimes I would like to have vegetarian or vegan food outside in a restaurant. I think I’m not the only one. And where there is demand there will always be supply 👻","Hà Nội, Việt Nam",way say case like eat le meat amp vegetable dont mind make food home sometimes would like vegetarian vegan food outside restaurant think im one demand always supply
2022-10-22 14:18:07+00:00,ZackAvaricious,"@bearu Try asking for less sweet drink.

Rice is okay tho if you dont over eat. Increase protein and veg portion. Make it 2/5 veg 2/5 protein and 1/5 rice as ur end target.

Start with 1/3veg 1/3protein and 1/3 carbs.",Flat Earth,try asking le sweet drink rice okay tho dont eat increase protein veg portion make veg protein rice ur end target start veg protein carbs
2022-10-21 14:17:39+00:00,bechiibeb,@TEN10LAY actually i think it’s not. I guess it’s because im eating less (not intentional) for the past 3 days cause I prefer to sleep than to eat. 😔,🇵🇭| she/her | 29 | multi 🦄,actually think guess im eating le intentional past day cause prefer sleep eat
2022-10-19 12:12:48+00:00,naienwho,"Ever since I started treatment for H. Pylori I can feel significant changes into my stomach.

I eat less, less hunger, less acidic. Alhamdulillah.

Whyyyyy before tak tauu",,ever since started treatment h pylorus feel significant change stomach eat le le hunger le acidic alhamdulillah whyyyyy tak tauu
2022-10-18 07:20:46+00:00,athirawr,"my hand a bit shaking due to less sleep, less eat and less rest. even my jantung beat not as always 🥲",,hand bit shaking due le sleep le eat le rest even jantung beat always
2022-10-16 23:55:38+00:00,cjnanquil,"My Vfat is quite high , it seems hinde enough yung workout lang I have to change my diet too and monitor what I eat 🥹. Less intake means shorter patience 🥲","Irminsul , Teyvat",vfat quite high seems hinde enough yung workout lang change diet monitor eat le intake mean shorter patience
2022-10-16 04:50:45+00:00,MariaMisovicova,"Eat more plants &amp; improve your health and combat #climatechange. Those who eat a #plantbased diet produce 50% less #carbondioxide, use 13xless water, and use 18xless land than meat-eaters. These amazing plant-based dishes were created by skillful chefs at MIA #Bangkok #restaurant https://t.co/0VnEgqlKHV","Bonn, Germany",eat plant amp improve health combat eat diet produce le use xless water use xless land meateaters amazing plantbased dish created skillful chef mia
2022-10-07 03:57:52+00:00,atiqmisz,"@yourtimeseeker Oh my, u should eat for breakfast. And no instant drink. Milo especially,  very high in calories. Get yourself full before 8pm and sleep early. Less carb more protein and fibre. Apples and boiled eggs atleast. Keep eating moderately supaya x lapar. Berlapar adalah salah ye.",KUL-NS-TGG-LGK-KUL-JHB,oh u eat breakfast instant drink milo especially high calorie get full pm sleep early le carb protein fibre apple boiled egg atleast keep eating moderately supaya x lapar berlapar adalah salah ye
2022-10-02 17:13:46+00:00,KhadijatunA,"Throwback Sunday ❤️

#Khana's #Eat_less @ Khana's https://t.co/Muynb3OQse","Dhaka, Bangladesh",throwback sunday khanas
2022-09-29 05:54:40+00:00,cannabizarena,"Less is More...they said
All that you can eat here..just eat what you can &amp; please don't waste it.

#vegetarian #season #sharingIsGiving @ โรงเจ บุคคโล https://t.co/Ii3wvEWhzB","กรุงเทพมหานคร, ประเทศไทย",le morethey said eat herejust eat amp please dont waste
2022-09-27 04:37:52+00:00,jackhartl3y,"yes food is cheap here in south east asia. specifically vietnam. but it all depends on what you buy. 

if you come here and expect to eat your imported nutella for £10, you got it all wrong. 

you can buy a kilo of chicken, a kilo of potatoes and like 30-40 eggs for less. 

duhhh","Bali, Indonesia",yes food cheap south east asia specifically vietnam depends buy come expect eat imported nutella got wrong buy kilo chicken kilo potato like egg le duhhh
2022-09-27 01:42:05+00:00,paoloaveeeeena,"cant eat because
1) sore throat and ouch
2) i have a wisdom tooth that pinches a gum and ouch
3) nabubusog ako sa continuous intake of water para less ouchie yung sore throat",gwen ☁️,cant eat sore throat ouch wisdom tooth pinch gum ouch nabubusog ako sa continuous intake water para le ouchie yung sore throat
2022-09-25 17:27:09+00:00,James_S_Goral,@JasonReidUK @Tazz1972Tazz I lived on white rice and siriracha equivalent for only a week and it was an extremely demoralising situation. You get to the point where you eat even less because it becomes a chore even though you're not eating enough to begin with,"85 Vauxhall Cross, London",lived white rice siriracha equivalent week extremely demoralising situation get point eat even le becomes chore even though youre eating enough begin
2022-09-25 10:55:38+00:00,sirennextdoor,Honestly its getting depressing to find a balance meal in Malaysia that is worth less than an hour min wage. Idk how anyone surviving with 1.5K a month does it. Do you only eat once a day? Even this nasi goreng that only has carbs and barely any protein already cost RM9.,,honestly getting depressing find balance meal malaysia worth le hour min wage idk anyone surviving k month eat day even nasi goreng carbs barely protein already cost rm
2022-09-25 03:35:11+00:00,siegeism,"@BootstrapCook @Effiedeans 1) You can eat for less, my street market does £1 a bowl fruit and veg and Asian shops are often cheaper than supermarkets so bulk buy. But here’s the thing, I am I in walking distance from street markets and Asian shops and the only child I have is a cat.","Lewisham, London",eat le street market bowl fruit veg asian shop often cheaper supermarket bulk buy here thing walking distance street market asian shop child cat
