Datetime,Username,Text,Location,Cleaned_Tweets
2023-03-30 16:25:35+00:00,z1haobabe,“Someone call zihao (probably Manager or staff) but he won’t go out bcs he’s worried for Ollie”,Malaysia,someone call zihao probably manager staff wont go bcs he worried ollie
2023-03-30 16:19:40+00:00,Kenma66,@GianneSkyT Initially I was worried for Jodi because she would always say she hates competitive but seeing her grind with the team is so amazing to see!,"Dhaka, Bangladesh",initially worried jodi would always say hate competitive seeing grind team amazing see
2023-03-30 16:19:16+00:00,mmary4u,I ain't worried ‘bout it right now 🎶🎵,Makati City,aint worried bout right
2023-03-30 16:17:11+00:00,marinellelotado,"I was worried if Tu, Bright, Prim, Win, Dew and Nani had the time to talk with each other during the outing but seeing the photos of them together in one table on the first day proves that they have real friendship outside the camera. 
The best moments doesn't need to be shared🫶",Republic of the Philippines,worried tu bright prim win dew nani time talk outing seeing photo together one table first day prof real friendship outside camera best moment doesnt need shared
2023-03-30 16:09:40+00:00,The_PattayaNews,"#Phuket officials say black water on #Patong Beach is just plankton bloom and nothing to be worried about.

https://t.co/2wT89zmFHV https://t.co/D4ySHdw4kd","Mueang Pattaya, Thailand",official say black water beach plankton bloom nothing worried
2023-03-30 15:57:37+00:00,BullionStar,Will Deutsche Bank be the Next to Fall? Worried Investors Are Already Turning to Gold https://t.co/PplgIeaCU7 via @Benzinga,Singapore,deutsche bank next fall worried investor already turning gold via
2023-03-30 15:55:40+00:00,raraxoxx,He said worrying about someone sleep is something u can't say unless you really love them. He know that worried means love🥹🫶,indonesia,said worrying someone sleep something u cant say unless really love know worried mean love
2023-03-30 15:42:51+00:00,wulimileapo,"14. The reason why we are worried is that our memory is too good. What should be remembered and what should not be remembered will remain in our memory.
MILE FOR DIOR 

#DiorFall23xMileApo 
@milephakphum",Thailand,reason worried memory good remembered remembered remain memory mile dior
2023-03-30 15:42:34+00:00,TurncoatD,@ggreenwald I don’t understand the sentiment in the first place. Why would anyone want to ban it? Just don’t use it if you are worried.,CA,dont understand sentiment first place would anyone want ban dont use worried
2023-03-30 15:30:01+00:00,tribunephl,"Some people are worried that Mindanao might be forgotten since the president now is from Northern Luzon.

Full story: https://t.co/hXEhEl5rrp",Makati City,people worried mindanao might forgotten since president northern luzon full story
2023-03-30 15:29:35+00:00,wendychen0910,"14. The reason why we are worried is that our memory is too good. What should be remembered and what should not be remembered will remain in our memory.#DiorFall23xMileApo In Mumbai
@milephakphum
@Nnattawin1",Thailand,reason worried memory good remembered remembered remain memory mumbai
2023-03-30 15:23:08+00:00,QueenNS9595,"I'm that girl who will double, triple and quadruple text you when you're off the radar coz I'm worried about your safety. 

I'm that girl who'll noticed every slight changes in you coz I read pattern. 

I'm that girl that will annoy you. But only because I love getting","Johor Bahru, Johor",im girl double triple quadruple text youre radar coz im worried safety im girl wholl noticed every slight change coz read pattern im girl annoy love getting
2023-03-30 15:21:00+00:00,BabyRaccoon91,It didn't go anywhere really interesting concerning AIs specifically. I'm worried about the effect of ubiquitous AI in the future on our cognitive ability. (2),"Misamis Oriental, Philippines ",didnt go anywhere really interesting concerning ai specifically im worried effect ubiquitous ai future cognitive ability
2023-03-30 15:11:06+00:00,MyLeeJongSuk2,"""I'm standing in front of the river where I have to go, but I'm not worried because everyone is with me. Thank you for giving me so much time."" ~LeeJongSuk

#Jongsuk13thDebut
#13YearsOfLeeJongSuk
📸Pit-a-Pat Seoul 2018 https://t.co/NXclT9clox",Republic of the Philippines,im standing front river go im worried everyone thank giving much time leejongsuk pitapat seoul
2023-03-30 14:55:27+00:00,build_army,"@bbbmylov Yes I have been informed right now and I will delete it 😅 Happy they’re doing it like that, it had us worried!! 💙🙏🏻",Thailand,yes informed right delete happy theyre like u worried
2023-03-30 14:54:02+00:00,amoua239,"Inquisitive ( curious , eager to knowledge). Enormous( huge ,very big ). Apprehensive(worried about something). On guard ( prepared to protect ).",深圳,inquisitive curious eager knowledge enormous huge big apprehensiveworried something guard prepared protect
2023-03-30 14:33:38+00:00,AppleViriya,"@curcunist Woww...That's a really long vacation.  I'm glad she will have a good rest and spend more time with family and friends.  However, I'm not worried that we will not see her a long time.  As a workaholic that she is, I'm sure she will get bored after 3 months. 😉",Bangkok,wowwthats really long vacation im glad good rest spend time family friend however im worried see long time workaholic im sure get bored month
2023-03-30 14:33:19+00:00,taeraeyang,"Im already crying coz im so worried abt taerae's ranking eventho idk he will out from top9 or nah,u dont understand😔",Malaysia,im already cry coz im worried abt taeraes ranking eventho idk top nahu dont understand
2023-03-30 14:20:11+00:00,MirzaHSW,The ranking switch so much after 3 pick vote..i guess it depend on how strong 1 pick is...i'm worried abt jongwoo feel like he's 1 pick is not that strong..afraid that his raking drop😭,"Sarawak, Malaysia",ranking switch much pick votei guess depend strong pick isim worried abt jongwoo feel like he pick strongafraid raking drop
2023-03-30 14:18:32+00:00,TaylorOgan,"@metaspaceperson Proof? Do you think I’m worried about what I say? Like, at all?","Shenzhen, China",proof think im worried say like
2023-03-30 14:18:27+00:00,sikenit_d,I am happy for Jeonghyun but worried for Gyuvin 😫 #boysplanet,Singapore,happy jeonghyun worried gyuvin
2023-03-30 14:11:11+00:00,kammieeekam,Y’all b worried way too much bout other people tf.,St james,yall b worried way much bout people tf
2023-03-30 14:08:36+00:00,PearlNoynay,"""As soon as I walked into a room, I worried that people might judge me."" This is the very first thought I have when I entered the class in the first day of school🫢",Philippines!,soon walked room worried people might judge first thought entered class first day school
2023-03-30 13:33:04+00:00,FlipsterNFT,"Finally, @OakParadiseNFT lacked some consistency😅! Not worried at all. Finally similar yields as others.

@degenfatcats have an upcoming event which should help volume. Still using @DCF_microshares and @nftrixnet new site (https://t.co/dVtClBA5Lh) to stay up to date on DFC! https://t.co/xGoPv1YS6L",Solana,finally lacked consistency worried finally similar yield others upcoming event help volume still using new site stay date dfc
2023-03-30 13:21:38+00:00,sugarcheenee,"+ Po always come to talk, put his hands on dancer crew's shoulder to encourage everytime. And finally we met each other in WTF . First i m so worried that will Po has time for dance practice?, Could Po dance ?, Would Po be too tried ? 555 +
(2)
#Nnattawin @Nnattawin1",ประเทศไทย,po always come talk put hand dancer crew shoulder encourage everytime finally met wtf first worried po time dance practice could po dance would po tried
2023-03-30 13:15:22+00:00,CrazyNatedog,@sl1ghtlyf1shy @CutitupC @HumansNoContext It’s for people worried about being attacked by an angry mob,CA,people worried attacked angry mob
2023-03-30 12:54:02+00:00,FionaPatton10,"@Lias89733971 My daughter introduced her 4month old kitten to sardines just this evening. She was worried about storing leftovers 🤣
I made tuna pasta @ Mum's &amp; it's still weird I can open a tin without immediately having to guard it. Mum has no pets &amp; my last one crossed the bridge in 2020 😔",Victoria,daughter introduced month old kitten sardine evening worried storing leftover made tuna pasta mum amp still weird open tin without immediately guard mum pet amp last one crossed bridge
2023-03-30 12:46:40+00:00,djbozoo,"I'm a little less worried 'bout life with you 

PROMise24EVER WithDONBELLE

#AMarBELLEousMagicalNight
#WonDONNYrousPromNight https://t.co/sc2rP4CrLg",Republic of the Philippines,im little le worried bout life promiseever withdonbelle
2023-03-30 12:40:50+00:00,anjirated,"When all of you were talking about whether she'll walk alone or with a pair, I was worried if she couldn't make it to the prom or not. It's a great chance for her to have the spotlight she deserves and I'm glad she made it!

ANJI MANINGNING NA BITUIN
#AnjiSalvacion @anjisalvacion",Republic of the Philippines,talking whether shell walk alone pair worried couldnt make prom great chance spotlight deserves im glad made anji maningning na bituin
2023-03-30 12:37:07+00:00,dnicholls74,"@Beno_ldn It’s political. They are worried about the attention and fan base if he gets out. This is wrong though. He will come out only if very ill, like Reg Kray. Not even an open prison, so he will be rejected again.",Singapore,political worried attention fan base get wrong though come ill like reg kray even open prison rejected
2023-03-30 12:30:41+00:00,dnicholls74,"@BBCBreaking They should at least move him to an open prison to assess hi, for the next appeal. This is political, they are worried about the fan clubs. They will let him out when terminally ill like Reg Krause.",Singapore,least move open prison ass hi next appeal political worried fan club let terminally ill like reg krause
2023-03-30 12:30:14+00:00,EternalHymn,"I'm so worried now.

If Say My Name can be edited this way then what more Over Me and the rest of the songs.",Republic of the Philippines,im worried say name edited way rest song
2023-03-30 12:29:48+00:00,Niks136072452,@srchafreen @in2itcosmetics Don't feel sorry Freen. You should focus o your health for now. We will wait for you until you feel better. We love youuuu always and really worried when you and becky got sick. Huhuh,Republic of the Philippines,dont feel sorry freen focus health wait feel better love youuuu always really worried becky got sick huhuh
2023-03-30 12:28:24+00:00,EternalHymn,"Oh gosh...

I am so worried...",Republic of the Philippines,oh gosh worried
2023-03-30 12:25:57+00:00,Skyhigh__13,I'm more worried about the glass 😂😂,"Banten, Indonesia",im worried glass
2023-03-30 12:23:39+00:00,indriagustiany,"They corrected the typo 🤭
I was a bit worried bcoz they deleted their prev Igs..😅
#2023LeeSeungGiAsiaTour
#LeeSeungGi #이승기
KR JP TW PH (May)
MY SG ID TH (Jun-Jul) https://t.co/1IEV9s1nKV",bandar lampung,corrected typo bit worried bcoz deleted prev ig kr jp tw ph may sg id th junjul
2023-03-30 12:16:51+00:00,chickayesika,"SKF event at ICE in 2018 they used 4 halls, 2 halls for the stage and in my opinion it wasn't too big. Now I'm not nervous about not being able to see them this close again, but worried about not getting any tickets at all because the venue is too small for a solo concert. 🥹 https://t.co/Bq5qxdFBC3","Jakarta, Indonesia",skf event ice used hall hall stage opinion wasnt big im nervous able see close worried getting ticket venue small solo concert
2023-03-30 12:13:00+00:00,snflwrgld,"@iiamsaf This is what I’m worried about when my period comes, just the judgment after I was already strict with my firm about not working overtime and not joining “compulsory” happy hour drinks this month",Hong Kong,im worried period come judgment already strict firm working overtime joining compulsory happy hour drink month
2023-03-30 12:07:54+00:00,Raqib_0,"@delilahluv19 You got onlyfans, twitter is the last thing you should be worried about","Dhaka, Bangladesh",got onlyfans twitter last thing worried
2023-03-30 12:00:16+00:00,rordraws4u,"im not even worried abt the one flaw
WHAT THE FUCK IS THAT FIRST QUALITY https://t.co/fFwFnpKwxK",Philippines,im even worried abt one flaw fuck first quality
2023-03-30 11:58:52+00:00,imjkzurc,"I am worried with Ateneo Lady eagles, badtrip si Coach O 🤭 #PVL2023",National Capital Region,worried ateneo lady eagle badtrip si coach
2023-03-30 11:40:45+00:00,herapersona,"he was trying to think about something. ""What's up?"" he asked.

""A-Die..."" LXC met his father's eyes, a bit worried. ""I... I think Shufu might have ingested the concoction.""

QHJ blinked at that before chuckling. ""Oh, that's fine. Even if he did ingest it, he won't get pregnant.""",Republic of the Philippines,trying think something whats asked adie lxc met father eye bit worried think shufu might ingested concoction qhj blinked chuckling oh thats fine even ingest wont get pregnant
2023-03-30 11:23:36+00:00,sugarcheenee,"@urstruly_teju @Nnattawin1 Oh thanks a lot ka🥺🥺💛💛💛 
 above Gov letter is quite complicated story, i worried that my trans/explanation might mislead to interfans.",ประเทศไทย,oh thanks lot ka gov letter quite complicated story worried transexplanation might mislead interfans
2023-03-30 11:18:10+00:00,BraMthizo08,@ObieSwaden I'm worried about the upcoming game seems like there's no vibe around at all...there's no drive to fill up loftus...,JHB,im worried upcoming game seems like there vibe around alltheres drive fill loftus
2023-03-30 11:16:08+00:00,morgpng,@isthiswu @GrottosNFT @Cmak0ta What happened to your account sir I was worried,Solana,happened account sir worried
2023-03-30 11:11:34+00:00,hazeljoves,"@MariaLouise_09 @CebuPacificAir Checked again, and the website now allows redemption of the super pass. Thanks @CebuPacificAir. You had me worried for a moment there. 😮‍💨",National Capital Region,checked website allows redemption super pas thanks worried moment
2023-03-30 11:08:26+00:00,RAHA_K_,@gemnarakkk I was honestly worried for the shits happened today. Glad to see them happy and goofy,"Dhaka, Bangladesh",honestly worried shit happened today glad see happy goofy
2023-03-30 10:58:58+00:00,QisyaKhadeeja,@doomsdart Just worried if delisting by Binance,Malaysia,worried delisting binance
2023-03-30 10:58:17+00:00,psychokind14,"Should we be worried? I really don't think we can sacrifice more time for Covid-19.
https://t.co/aCh6jyoAQD",,worried really dont think sacrifice time covid
2023-03-30 10:16:41+00:00,KuyaSky_88,"@19_saturn Promise.. T'was my first time receiving such bulky amount of money! 😅

The moment I waited for the ATM to dispense, it took.. a bit too long 😅... I was a bit worried already. 🥹😅

And.. there.. a fully stacked 30 pcs. of 100 Peso-bill in my hands 😂",Davao City,promise twas first time receiving bulky amount money moment waited atm dispense took bit long bit worried already fully stacked pc pesobill hand
2023-03-30 10:15:38+00:00,iamgandipan,The health minister is worried that government’s pensions bill has increased. Maybe you can start from yourself and your colleagues / ministers if you're really worried.,"Damansara, Selangor",health minister worried government pension bill increased maybe start colleague minister youre really worried
2023-03-30 10:08:47+00:00,__fangirlspace,"@Earth_Pirapat omg, please take care of yourself, stay healthy, take your medicine regularly, P'Earth. I'm so worried about you 🥺🤎","Hồ Chí Minh, Việt Nam",omg please take care stay healthy take medicine regularly pearth im worried
2023-03-30 10:03:09+00:00,tea4peak,"Always tell that you need rest because you've worked hard, you need recharge the energy, I was so worried about your health.
And then when you're relax at home, I miss you 🥹
Can u plz post sth with your children on social media sir? 😭
@biblesumett #BibleWichapas https://t.co/Hoy3OuhQp1",Thailand,always tell need rest youve worked hard need recharge energy worried health youre relax home miss u plz post sth child social medium sir
2023-03-30 09:55:43+00:00,LynnWinifred9,@pdelaire94 @ACTBrigitte He's probably only worried about his family.,"Kowloon, Hong Kong",he probably worried family
2023-03-30 09:54:56+00:00,chdyctt,"@Mon4Kooyong @SMpwrgr Let it go. Unless you're going to discuss every COD in humans, it's time to let it go. 

Oh, and wear that mask you're always banging on about if you're that worried.",Victoria,let go unless youre going discus every cod human time let go oh wear mask youre always banging youre worried
2023-03-30 09:45:38+00:00,FloLady_Ochie,"@Rifkas_cake_ My dearest Mihaelaaaaaa ✨🌸🩷🤍🫂 aaaa so sorry for making you worried! I'm fine, irl just has been really stressful and on top of that i had problem with my phone and accidentally deleted Twitter app 🤣😅",Indonesia,dearest mihaelaaaaaa aaaa sorry making worried im fine irl really stressful top problem phone accidentally deleted twitter app
2023-03-30 09:33:04+00:00,Soya_Cincau,Datuk Mohd Hisamudin told Ahmad Maslan in Dewan Negara that he's worried about the rise of debit cards which could lead to data leaks and scams. He claims consumers felt Touch 'n Go is safer as it didn't involve bank accounts. https://t.co/DO4LkD1MRu,"Kuala Lumpur, Malaysia",datuk mohd hisamudin told ahmad maslan dewan negara he worried rise debit card could lead data leak scam claim consumer felt touch n go safer didnt involve bank account
2023-03-30 09:33:02+00:00,krnvdo,i was so worried that he’d bang his head 😩,Philippines,worried hed bang head
2023-03-30 09:13:42+00:00,TammieMovius,@TradeCoinD2 @TradeCoinD2_VN Many investors are worried about the impact that Operation Choke Point 2.0 could have on the crypto industry.,Cambodia,many investor worried impact operation choke point could crypto industry
2023-03-30 09:06:17+00:00,Eternity_Lab,Twitter is turning into a pay-to-play social network and I'm worried about the consequences https://t.co/KtZVgl0ZwR,Hong Kong,twitter turning paytoplay social network im worried consequence
2023-03-30 09:05:25+00:00,jmcask,"“Remember, today is the tomorrow you worried about yesterday.” — Dale Carnegie

PROMAGICAL WITH ROBXINE
#StarMagicalProm2023 https://t.co/sSdQ8EzjwI",Republic of the Philippines,remember today tomorrow worried yesterday dale carnegie promagical robxine
2023-03-30 09:01:49+00:00,Kiyotaka109,"@JullWild Well they are friends and they have voice lines for each other where amber is a bit worried and eula is thankful to her. I guess thats the reason, whats your fav ship I am curious",Asia,well friend voice line amber bit worried eula thankful guess thats reason whats fav ship curious
2023-03-30 08:44:58+00:00,Ainulakmalab,"Both englot stubborn very worried tomorrow.. Oh my oh my. Fighting englot.
Adik charyot please don't give up but you have my fun listen careful. https://t.co/OkHz4tJ2ey","Pendang, Kedah",englot stubborn worried tomorrow oh oh fighting englot adik charyot please dont give fun listen careful
2023-03-30 08:38:55+00:00,bakedbytyn,ME: *feeling relieved when my patient last week called* which means it’s proof of life. Was worried of her condition and been wanting to ask her if she’s okay. I’m glad she is and I pray she will be better 🙏,Philippines,feeling relieved patient last week called mean proof life worried condition wanting ask shes okay im glad pray better
2023-03-30 08:35:07+00:00,ghoainsy,"My mum be worried, thinking I'm losing my mind 😭",Brunei Darussalam,mum worried thinking im losing mind
2023-03-30 08:04:50+00:00,BrentAndMichael,"I never much worried about a generation gap growing between my and younger folks. 

I mean EVERYONE acknowledges 80s music is the best. 

But in all seriousness, this article outlines a genuine and real gap that I find heartbreaking.  ~M

https://t.co/HZVhTrDlsi","Bangkok, Thailand",never much worried generation gap growing younger folk mean everyone acknowledges music best seriousness article outline genuine real gap find heartbreaking
2023-03-30 07:44:39+00:00,doryafriend,"she decided what's best for her and her fans, probably she got worried about their safety for sure!! she could also have just said goodbye without singing anything but she still did 5 songs for them 🥹 i love this girl so much",ph,decided whats best fan probably got worried safety sure could also said goodbye without singing anything still song love girl much
2023-03-30 07:40:07+00:00,CBRycroft,@DavidHenigUK Did they ensure an opt out for UK from CPTPP patent rules that would have prejudiced our continued membership of the European patent system?  UK patent practitioners have been very worried about this,Cotswolds,ensure opt uk cptpp patent rule would prejudiced continued membership european patent system uk patent practitioner worried
2023-03-30 07:39:00+00:00,KenElIdolo,"Horrible time to be worried about my vision, LG. #ResidentEvil4Remake https://t.co/rNsOalqTNU",Metro City,horrible time worried vision lg
2023-03-30 07:38:03+00:00,dsabar,@NaturalParadigm Must admit I do get worried when I see 10+ mechanics jumping on the pitwall fence to cheer their driver over the line - usually with one or two of them with half their bodies extended out over trackside.  Disaster waiting to happen IMO...,"Darwin, Australia",must admit get worried see mechanic jumping pitwall fence cheer driver line usually one two half body extended trackside disaster waiting happen imo
2023-03-30 07:34:19+00:00,wolf_stal,"Grandma has been taken to the hospital again due to her diabetes. I'm getting worried about her. Travel, however, isn't cheap :( https://t.co/ilOxbk3FKP",Republic of the Philippines,grandma taken hospital due diabetes im getting worried travel however isnt cheap
2023-03-30 07:32:20+00:00,VillyValley,"@guisantess then... $20 is too low... ill say full body full colored simple background should be $40-$50. 
$30-$35 at VERY lowest.

Im worried that if you put your price too low, you will burn out more since you spend at least 5 days only for a $20","Surabaya, Indonesia",low ill say full body full colored simple background lowest im worried put price low burn since spend least day
2023-03-30 07:23:59+00:00,NorainKasban,@hanselluthor The jealous face and worried of Engfa,Singapore,jealous face worried engfa
2023-03-30 07:07:31+00:00,Kiaaxzy,@Homicide_kid_ I search up abt the stage 2 diabetes and I'm super worried about u. :( I really hope for u to have a healthy body. :[ I'mma pray for you. 🙏,Singapore,search abt stage diabetes im super worried u really hope u healthy body imma pray
2023-03-30 07:02:06+00:00,hanaxciii,"Me last night: worried how this man would face all the media after a brat had his tantrum on social media
Sonny: ☺😊♥️🥰🦋💕💖💞💓 https://t.co/z1EsGe0QGh",PH,last night worried man would face medium brat tantrum social medium sonny
2023-03-30 06:56:12+00:00,hkalenia,"@SINforYoongi same, even my dad dan big bro are the one that aware and worried everytime me and mom on period. ""do you still have the pads, need me to buy it?"", ""is it hurt so much, are u ok, ill buy some meds for you"".",indonesia,even dad dan big bro one aware worried everytime mom period still pad need buy hurt much u ok ill buy med
2023-03-30 06:55:50+00:00,tikajuniee_,@txtgenleaders Omg i am so worried to tubatu and staff 😭 why they're to do like that 🤧.,Indonesia,omg worried tubatu staff theyre like
2023-03-30 06:52:03+00:00,pi23433731,Germany is worried as they can’t manage own country so now trying hard to manage a grow country which doesn’t gives a shit when it comes to its own decisions.,Kalifornia,germany worried cant manage country trying hard manage grow country doesnt give shit come decision
2023-03-30 06:51:53+00:00,Sagggwati,@goldensklesss @Farragami different strokes for different folks… you worried about your body count and splitting restaurant bills I’m worried about my identity as an African,In My Bag,different stroke different folk worried body count splitting restaurant bill im worried identity african
2023-03-30 06:18:46+00:00,fatheenfilzaty,hope he'll be okay wah so worried liao,Singapore,hope hell okay wah worried liao
2023-03-30 06:05:25+00:00,RealATimeNews,"New post: WATCH: Residents, businesses worried over daily water interruptions

Download the A-Time News App and get updated with the latest news all over the world! https://t.co/bsTxunqDHU",Philippines,new post watch resident business worried daily water interruption download atime news app get updated latest news world
