Datetime,Username,Text,Location,Cleaned_Tweets
2023-01-08 04:50:11+00:00,cpe_bd,Training on qualitative and quantative intelligence creation to develop climate strategy for FOOD FOR THE HUNGRY. https://t.co/lcA7cPiCZL,"Mohammadpur, Dhaka, Bangladesh",training qualitative quantative intelligence creation develop climate strategy food hungry
2022-12-31 01:38:51+00:00,judyannelaurel,"LORD, I end 2022 with this prayer. Please heal the broken and touch the sick. Restore happiness to those in despair. Bring love to the lonely, food to the hungry and peace to our world. Amen! May 2023 be filled with all the things we prayed for. Remember that we are loved. 🫶🏻✨",🇵🇭,lord end prayer please heal broken touch sick restore happiness despair bring love lonely food hungry peace world amen may filled thing prayed remember loved
2022-12-26 09:02:28+00:00,lurker1020,"Now I'm hungry. Anyone up for street food trip? Kaon ta na.
#altergensan
#altergsc",,im hungry anyone street food trip kaon ta na
2022-12-04 14:10:56+00:00,jinpolwantri,"“They had discovered one could grow as hungry for light as for food.” — Stephen King

KFEST YEP 12.3.2022 @ Le Pavillon Metropolitan Park

#ImOnKPopOn https://t.co/m6iuz7lcUz",Makati City,discovered one could grow hungry light food stephen king kfest yep le pavillon metropolitan park
2022-12-04 10:43:23+00:00,johnaholeotoole,Billionaires hungry for love might be pathetic if there weren't so many children hungry for food.,,billionaire hungry love might pathetic werent many child hungry food
2022-11-27 13:19:39+00:00,Kabir_sk_,"@BestRengarMars @WingsEcosse @Russell117C @barrettpj62 @NoContextBrits Plague IS lethal to rats, it is primarily a rodent disease. Marmots, squirrels also get it. If rat flea is the vector  rats will start dying en masse first - then the hungry fleas will jump to other species looking for food, thus transferring the bacteria.",,plague lethal rat primarily rodent disease marmot squirrel also get rat flea vector rat start dying en masse first hungry flea jump specie looking food thus transferring bacteria
2022-11-18 21:27:07+00:00,bharaamayuraa,"Stil Humanty exists orBest Cust Exp?
I was hungry and I've askd thm to giv any food pockts for any cost.The team missd to keep more food stocks in the flight,Finally Wewer offrd by the cabin crew own food my appreciation to @flyspicejet fr trained theirAirhostess-AntaraSanskriti https://t.co/EKGo28X8kN",,stil humanty exists orbest cust exp hungry ive askd thm giv food pockts costthe team missd keep food stock flightfinally wewer offrd cabin crew food appreciation fr trained theirairhostessantarasanskriti
2022-10-24 12:31:59+00:00,Alex_Salon24,"@shengyora Its never the same. Im alone. Ur at home. I hungry. U can ask for food. Im thirsty, u can drink ur milk hahahhaa",,never im alone ur home hungry u ask food im thirsty u drink ur milk hahahhaa
2022-10-22 21:35:50+00:00,khunmalli,"It's been years and I still wake up every time my cat appears in my dream.

Most of the time I would run to get his food since I haven't done that for a long time. He must have been super hungry.

And then I wake up. Missing him.",,year still wake every time cat appears dream time would run get food since havent done long time must super hungry wake missing
2022-10-20 17:12:43+00:00,robhealthcrunch,"Are You Constantly Feeling Hungry - Are Your Belly And Mind Begging You For More Food?

Then you are a sugar addict. Wake up and fix it before it’s too late 😭

https://t.co/WBgkQP2V8Z #Cambodia","Siem Reap, Cambodia ",constantly feeling hungry belly mind begging food sugar addict wake fix late
2022-10-20 04:09:22+00:00,jsjcortez,"DESIGN PHASE
THE HUNGRY PITA For Franchise Asia Food Expo 2022 🌯

Design and Build by: Hiraya Design and Construction
Thank you for this opportunity The Hungry Pita
Held at SMX Convention Center last October 14-16.

Hiraya Manawari 🏠
For inquiries, contact Ar. Sam 09209757244 https://t.co/aAbNQdh48Y","Bulacan, Central Luzon",design phase hungry pita franchise asia food expo design build hiraya design construction thank opportunity hungry pita held smx convention center last october hiraya manawari inquiry contact ar sam
2022-10-18 05:44:26+00:00,saasgrasp,"@GrabSG @GrabTH that’s just a dead end can you please look nayanah@gmail.com 0828737020 , i am super hungry and i can’t order food . there has to be some consideration for a platinum member https://t.co/OtqDU9KWfe",Space Time Continuem ,thats dead end please look nayanahcom super hungry cant order food consideration platinum member
2022-10-14 10:41:13+00:00,jsjcortez,"THE HUNGRY PITA For Franchise Asia Food Expo 2022 🌯

Design and Build by: Hiraya Design and Construction
Thank you for this opportunity The Hungry Pita. 
Go visit their booth #550 
For inquiries, contact 09209757244
#hirayadc #GetAnArchitect #TheHungryPitaPh #FranchiseasiaPH https://t.co/cBhvbwpFsI","Bulacan, Central Luzon",hungry pita franchise asia food expo design build hiraya design construction thank opportunity hungry pita go visit booth inquiry contact
2022-10-06 17:07:20+00:00,christinajd64,Thanks 🙏 to all those hungry 🤤 souls for waiting for the perfect FOOD PIC 😍 @shingli_jamatia #food #foodie #foodies #foodphoto #photography #Reels #japanesefood #agartala #tripura #northeastindia #yummy https://t.co/1EkmCeybGM,"Agartala, India",thanks hungry soul waiting perfect food pic
