Datetime,ID,Username,Text,Translated_Tweets,Location
2023-03-30 15:41:38+00:00,1641465716766560256,leksa,"Ngebela negara orang paling bisa..
Tetangga di sebelah kelaparan kaga tahu..

Emang Indonesia dah...","Best of the country's country.
Neighbors next to the starvation of Kaga know ..

Emang Indonesia already ...",Indonesia
2023-03-30 15:21:46+00:00,1641460715390402560,ayuuuuuu1996,"Kalo ga ada makanan + cemilan di kosan, bingung banget apalagi kalo kelaparan tengah malem, tapi kenapa skrng banyak makanan+ cemilan tetap bingung, bingung mau ngabisin yg mana dulu","If there is no food + crisis in the cost, it is confused to be starving in the middle of the mall, but why is there a lot of food + whitening, confused,","Jakarta Utara, DKI Jakarta"
2023-03-30 14:54:23+00:00,1641453825449168897,ReagenSaragih,"Tengah malam kelaparan, #miinstan tetap juara jadi penolonh pemadam kelaparan. 

Mi instan favoritmu? #indomie #miesedap #supermi ? Sebutkan!","In the middle of the starvation, #miinstan remains the winner of the hunger eraser.

Mi instant your favorite? #indomie #miesedap #supermi? Speak!",Medan
2023-03-30 14:37:54+00:00,1641449677169262601,mantoveer19,"Tidak banyak uang untuk bergaya, tapi siapapun yg saya ajak keluar saya pastikan tdk akan kelaparan","Not much money to be stylish, but anyone I invite me out",Labuan Bajo
2023-03-30 14:22:06+00:00,1641445700679663627,bong_tn,"@limuyww @FOODFESS2 Gausah jauh jauh ke Afrika, di Indo sendiri masih banyak anak yg kelaparan","@limuyww @foodfess2 is a long way to Africa, in Indo itself is still a lot of starving children","Yogyakarta, Indonesia"
2023-03-30 14:17:44+00:00,1641444604250816516,cyber_bot1,"Tak diinginkan, tak dicintai, tidak diperhatikan, dilupakan orang, itu merupakan derita kelaparan yang hebat, kemiskinan yang lebih besar daripada orang yang tak bisa makan. Kita harus saling merasakan hal itu. (Ibu Teresa)","Unwanted, unwanted, not observed, forgotten by people, it is a great pain, greater poverty than those who can't eat. We have to feel that. (Teresa's mother)",indonesia
2023-03-30 14:00:04+00:00,1641440157529415680,tanyakanrl,"💚 CW // KUCING BUTA

Gais yang rumahnya sidoarjo, ada yang tau tim rescuecat atau puskeswan gitu ga ya? Ini tadi rumahku kedatangan dia. Kondisinya parah banget dan aku kasih makan juga dan dia kelaparan bgt😭 https://t.co/wlZonqRu9T","💚 CW // blind cats

Gais whose house is Sidoarjo, does anyone know the rescuecat team or puskeswan is it? This was my home. The condition is severe and I love to eat too and he starves bgt😭 https://t.co/wlzonqru9t",Indonesia
2023-03-30 13:55:42+00:00,1641439058126868484,priskilaworo,"yaampun lupa ada kelas, saking keos banget kerjaan, dan kelaparan..malah jadi kuliner sapi cebol dan beli ice cone mcd😭","Yaampun forgets the class, the cowboys, and the hunger..it's the culinary cow and buy the Ice Cone McD😭","Surakarta, Jawa Tengah"
2023-03-30 13:52:23+00:00,1641438221715517440,Anton14547454,"""Semoga para pemimpin dunia menyadari bahwa tugas kalian adalah menjaga jangan sampai ada manusia yang mati kelaparan di dunia ini. Action!!. ""","""May the world leaders realize that your job is to keep there not to be starving in this world. Action !!.""",Yogyakarta Indonesia
2023-03-30 13:48:27+00:00,1641437234472824833,Bayubnp,"@peteryaan Nah itu dia lemahnya yg katanya ""ummat"" tetangga banyak yg kelaparan ga di bantu tapi malah bantu negara lain.","@petyrus is that he is weak that he says ""Ummah"" many neighbors are not helped but even help other countries.",Indonesia
2023-03-30 13:37:05+00:00,1641434371357032450,PuhHus,"@idextratime Siapa sih Wayan Koster itu?? Ohhhhh Anjing yg dari Bali itu ya??? Lihat mukannya tuh, kayak Anjing kelaparan ngemis tulang..eh salah, tapi Anjing Nemis dukungan..","@idextratime who is the Wayan Koster ?? Ohhhhh the dog from that Bali is yes ??? Look at her, the starchy dogs are hungry for bones ... it's wrong, but Nemis's dog is supportive ..","Balikpapan, Kalimantan Timur"
2023-03-30 13:37:00+00:00,1641434350255480839,agungepapo,@HizbutTembakau Tiap liat orang ini terbayang pohon cengkeh yg ditebang bapak. Dan kami kelaparan di kost an krn uang kiriman tidak datang.,@HizbutThe shooting every clove of the cloves that dad cut down. And we starve at the cost of the delivery.,"Magelang, Jawa Tengah"
2023-03-30 12:53:20+00:00,1641423363758497792,Coretanluk_a,ketinggian kependekan kegemukan kekurusan kekenyangan kelaparan keretakan kerapatan kehitaman kemerahan keputihan kehijauan keunguan kecoklatan kebiruan kekuningan kerenyahan kelembutan kelembapan kelebaran kesempitan keluwesan kesatuan kelakuan kejatuhan ketiduran ketibanan,The height of the obesity of the gesture of the starvation of the silence of the redness of the redness of the glowing glow of the brownishness,Jawa Timur
2023-03-30 12:49:25+00:00,1641422378847854593,Coretanluk_a,kemajuan kemunduran kebesaran kekecilan kedewasaan ketuaan kemudahan kesulitan kebeningan keterpurukan kemalasan kerajinan kebanjiran kerajinan kematian kehidupan kesukaan ketidaksukaan kecepatan kelambatan kelaparan kekenyangan kesenangan kesedihan kegalauan kelemasan kekuatan,The progress of the decline of the greatness of the maturity of the head of the Head of the Disadvantages of the Disadvantages of the Craft The Craft The Craft The craftsmanship of the life of the Life of the Disposal of the Slow Deletation of the Slow Spread of the Sadness of the Sadness,Jawa Timur
2023-03-30 12:46:45+00:00,1641421707763396608,Coretanluk_a,kesurupan kerasukan kelincahan keterlambatan keindahan kegantengan kejelekan kelicikan kebaikan kerohanian kekeringan kebasahan kegelapan keterangan kesayangan kemarahan ketinggian kependekan kegemukan kekurusan kekenyangan kelaparan keretakan kerapatan kehitaman kemerahan,Disappointment of Delivery Delivery of Beauty Disorders Disorders Disappointment Disappointment Darkness Darkness Description Description HEAVEN EXCLUSIVE TREATMENT DOCUMENT,Jawa Timur
2023-03-30 12:39:03+00:00,1641419767625162754,emak_bigwin,@WagimanDeep212_ Hahahhaha nitizen aneh...baru di pagill aja udah girangg2...orang begitu harus nya di musnakan aja...coba aja pasti akan ada lagi ajing2 kelaparan  yang menghina presidan,@Wagimandeep212_ hahahhaha nitizen weird ... just in the pagill just a girangg2 ... people should be in a bad mood ... try it for sure there will be more hunger ajing2 insulting presidents,"Yogyakarta, Indonesia"
2023-03-30 12:28:18+00:00,1641417064127815680,hainina2,"@CutSarina5 @_mastito Aku merantau dari Aceh sampai ke Papua. Rata2 benar kata si Pocut. Semua suku di kampung sendiri males2an. Toh biar males tetap dpt makan. Tapi kalo udah merantau mana bisa mau malas2an, mau makan apa? Bisa mati kelaparan.","@Cutsarina5 @_mastito I'm traveling from Aceh to Papua. The average person says the pocut. All the tribes in their own village are Males2an. Toh let the males still eat. But if you can travel where you can be lazy, what do you want to eat? Can death starve.",cikeas
2023-03-30 11:45:10+00:00,1641406208694439939,findormeme,kalo terus-terusan begini gua bisa mati kelaparan gua ga bisa gabisa gak ngga dude talking to himself in the middle of forest then start eating grass bergumam sendiri dramatic background music sinetron ftv https://t.co/cGG3USHO6Z,If this is the case then I can starve to the gaba gakisa not to dude talking to himself in the middle of forest then start eating grass mumbled self dramatic background music noise ftv https://t.co/cg3usho6z,indonesia
2023-03-30 11:43:26+00:00,1641405770158989313,ohpiyakk94,"@ichansoo Huaaa gpp
Tadi kelaparan bgt gw 😁😁😁","@ichansoo huaaa gpp
It was starving for GW 😁😁😁",EXO PLANET
2023-03-30 10:18:28+00:00,1641384387588784130,charheoseoyo,Tp ttp keluar drpd kelaparan ☹️,But not out of hunger ☹️,Indonesia
2023-03-30 09:50:53+00:00,1641377448519684096,forurgoodluck,"@tanyakanrl Sedih banget. Tapi utk sender, pesanku...
Kalau diperjalanan hidup lu  lu nnti kena sial mulu, rezeki seret, suami lu besok besok selingkuh, anak anak lu kelaparan, nah ingat perbuatan lu hari ini. 

Mana ceritanya nyantai lagi, kayak g ngerasa bersalah","@kakakrl sad banget. But for the sender, my message ...
If you go to life you have to be unlucky, drag sustenance, your husband tomorrow tomorrow, your children are starving, and remember your actions today.

Where is the story again, Kayak G feels guilty","DKI Jakarta, Indonesia"
2023-03-30 09:33:59+00:00,1641373194044198912,OfficialSatriaR,"Sayang. tadi pagi aku
tidak bisa makan krn
merindukan kmu, siang jg
tidak makan krn
memikirkan kamu, &amp;
malamnya aku tdk bsa tidur krn kelaparan","Dear. this morning
Can't eat because
miss you, daytime
not eating because
Think of you, & amp;
Tonight I didn't sleep because of hunger","Purwokerto,Indonesia"
2023-03-30 08:59:20+00:00,1641364475831017474,Dawgs000,"Si @hnurwahid ngomong Konstitusi, ngomong kemanusian Palestina hanya Omong Kosong❗️
Apa kalian jg sedang membela Partai Komunis Palestina?
Di saat yg sama ""Mulut dan Wajahmu"" tertutup tak berani berkomentar jutaan anak"" Yaman mati kelaparan akibat di Boombardir Arab Saudi ?? https://t.co/KoIJx9A0MI","The @hnurwahid is a constitution, the Palestinian Humanity is just a nonsense
Are you in defending the Palestinian Communist Party?
At the same time ""your mouth and face"" is closed not to comment for millions of children ""Yemen is starving as a result of Saudi Arabia Boomardir ?? https://t.co/koijx9a0mi",Singapore
2023-03-30 08:30:52+00:00,1641357311682969600,syaabellaa,@shahirahshofi Dah beli. Sebab selalu kelaparan memalam pastu time tula nak kena gastrik. Jangan bgtau kalau craving nanti aku ikut sama 😂 https://t.co/37dbIRskxR,@shahirahshofi already bought. Because always starving in the pasta time to get gastric. Don't worry if I have to come together 😂 https://t.co/37dbirskxr,"Selangor, Malaysia"
2023-03-30 08:21:42+00:00,1641355002412429313,Dawgs000,"@Stevaniehuangg @FIFAWorldCup @FIFAcom Dan standar ganda tidak berani melarang dan mengecam Arab saudi, apakah masih kurang jutaan anak"" yaman yang katanya Negeri Keturunan Rasulullah kelaparan dan mati kena boom, siapa yang berani mengecam arab saudi? Bahkan sekelas wakil ketua MPR @hnurwahid
https://t.co/ax6LZzwClW","@Stevanieiehuangg @fifaworldcup @fifacom and Double Standards do not boldly prohibit and criticize Saudi Arabia, is it still less than millions of children ""Yemen who said the descendants of the Prophet's hunger and death were on boom, who dared to criticize Saudi Arabia?
https://t.co/ax6lzzwclw",Singapore
2023-03-30 08:02:27+00:00,1641350160558223360,poempathic,Aku walaupun kelaparan juga akan ga pernah makan temen sih,I even hunger will also not eat it,"Bekasi, Jawa Barat"
2023-03-30 07:58:39+00:00,1641349203128647680,kuahcotoenak,"@scorpionsboyst @Uangkubanyakbgt @sosmedkeras Babi gak haram kak.😆 

Makan babinya yang haram, cuman kalau kita tidak menemukan sesuatu untuk dimakan maka boleh makan babi hanya saja agar tidak mati kelaparan, gak boleh sampai kenyang. 

Sek ini ada ayatnya:

Al Baqarah ayat 173 https://t.co/UZqIpCIBOx","@scorpionsboyst @uangkubanybgt @sosmedkeras pigs are not illegal.😆

Eat it illegally, if we do not find anything to eat then we can eat pigs just to avoid starving, they can't be full.

This is a sentence:

Al Baqarah Verse 173 https://t.co/uzqipcibox",Indonesia
2023-03-30 06:59:04+00:00,1641334209825632261,jadid_amar,"@doihachiro31 @detikcom XD

Aku juga ah

Nanti ada yang nerobos aku bilang jangan tahan dia

Kurang baik apa coba aku

He..

Baik itu

Itu yang tinggal kolong jembatan dikasih rumah

Yang kelaparan sakit gak ada biaya berobat kasih bantuan

Kalo Fir'aun itu bilang hidupkan orang taunya membiarkan hidup","@doihachiro31 @detikcom xD

I'm ah too

Later there is a nerobos I say don't stand him

It's not good for me

He ..

Well that

That's the one left home bridge loved

The hunger is not the cost of a relief

If the Pharaoh says it will turn the people to let go of life","Pekalongan, Jawa Tengah"
2023-03-30 06:54:18+00:00,1641333007167655936,Dian74618009,Hbs ngurut di blok M kelaparan maap lahir batin @pondok gede @jt warna 081395251400 https://t.co/FfCLGvlrK5,Hbs in block M Hunger Maap Birth Birth @pondok Gede @jt Color 081395251400 https://t.co/ffclgvlrk5,
2023-03-30 06:39:28+00:00,1641329277395410944,kinartan,"masalah-masalah saat ini, dari kelaparan, stunting, penjajahan, korupsi, kejahatan, sampai kesenjangan sosial;

niscaya semua itu musnah kalau AGI tiba-tiba memutuskan bahwa manusia tidak penting dan lebih baik dihapuskan","Today's problems, from hunger, stunting, colonization, corruption, evil, to social intensity;

It is ruined that it is destroyed if Agi suddenly decides that humans are not important and better eliminated",Indonesia
2023-03-30 05:30:40+00:00,1641311961102290944,PcintaAnakYatim,"“Atau memberi makan pada hari kelaparan terhadap anak-anak yatim dari kaum kerabat.” (QS Al Balad,90:14-15)","""Or feed on starvation on orphans from relatives."" (QS Al Balad, 90: 14-15)",Jakarta
2023-03-30 05:28:53+00:00,1641311512676683777,aboutmalangcom,"@A_ZeeJKT48 Sungguh membagongkan 😌

Kelaparan di Tengah Malam, Zee JKT48 Malah Gagal Makan karena Sosok Makhluk Ini

https://t.co/Gpg6ICuoY8","@A_ZEEJKT48 is really upset 😌

Hunger in the middle of the night, Zee JKT48 even failed to eat because of this creature

https://t.co/gpg6icuoy8",Malang
2023-03-30 05:17:34+00:00,1641308663351750656,aboutmalangcom,"Kelaparan di Tengah Malam, Zee JKT48 Malah Gagal Makan karena Sosok Makhluk Ini https://t.co/FawFJepiBQ","Hunger in the middle of the night, Zee JKT48 even failed to eat because of this creature https://t.co/fawfjepibq",Malang
2023-03-30 05:09:11+00:00,1641306556498075648,bronto_kusumo,"@langitan99 @Asep71254288 Jangan makan mas. Makan itu kebiasaan cina. nenek moyang kita biasanya ndak makan,  kelaparan..😎","@langitan99 @asep71254288 Don't eat MAS. Eating is Chinese. Our ancestors usually don't eat, hunger..😎",Indonesia
2023-03-30 04:58:10+00:00,1641303783300022272,Prastiwi1904,"@JHopeHobaHobi Jhope....
My hope....
Afternoon...
Sudah makan belum..jangan sampai pingsan karena kelaparan😁🤭","@Jhopehobahobi jhope ....
My Hope ....
Afternoon ...
Have eaten not yet ...","central java,Indonesia"
2023-03-30 04:52:34+00:00,1641302375385235457,haibundacom,Ibu hamil puasa disebut bisa memengaruhi janin dan membuatnya kelaparan. Lalu benarkah janin bisa jadi kelaparan saat ibu hamil berpuasa? Ini kata dokter. https://t.co/lSAx5r7xJo,Pregnant mothers are called to affect the fetus and make them starve. Then does the fetus really be hungry when a pregnant mother is fasting? This is a doctor. https://t.co/lsax5r7xjo,Indonesia
2023-03-30 04:38:27+00:00,1641298822038159360,TrigonalReal,“Makanan yang halal bisa menjadi makanan haram karena saudaranya sedang kelaparan sedangkan engkau tidak merasakan itu”,"""Halal food can be an illegal food because his brother is starving when you do not feel that""","Bekasi Selatan, Indonesia"
2023-03-30 04:35:38+00:00,1641298111929909249,limuyww,"@FOODFESS2 pantesan indonesia penyumbang sampah makanan terbesar kedua di dunia, disaat org org di afrika kelaparan, orang indo buang buang makanan, aku pernah duduk di mcd dan salah satu resto dikotaku 5 jam, rata rata piring ditinggalkan dalam keadaan masih ada sisa makanan, miris","@Foodfess2 Indonesia's second largest food contributor in the world, when people in Africa starve, Indo people throw away food, I used to sit at McD and one of my 5 hours resto, a flat plate left in a state of food, Miris",Indonesia
2023-03-30 04:10:58+00:00,1641291906150719489,thenaffy1,"Presiden, dan para menteri beserta orang berduit lainnya hanya pernah merasakan pahitnya kelaparan dan mencekiknya harga pokok di pasaran..

Namun tidak selamanya merasakan pahitnya seperti sebuah hukuman bagi rakyat kecil karena terlahir di negeri yang serba mahal ini..","President, and ministers and other people have just felt the bitterness of starvation and strangling the price of the tree in the market.

But it is not always the bitterness of being a punishment for the smallest people because it is born in this expensive state.",Jawa Timur
2023-03-30 04:06:13+00:00,1641290710564626434,kefinruliandas,@A_ZeeJKT48 Terimakasih karna telah memberi makan kucing yg sedang kelaparan,@A_zeejkt48 Thank you for feeding a hunger cat,Tangerang
2023-03-30 03:42:25+00:00,1641284718351228929,haseggnalimeg,"@SiaranBolaLive Timnas nggak boleh tanding resmi, liga dibekukan, pemain nganggur, kejahatan meningkat, ekonomi hancur, inflasi, kelaparan..","@SiaranBolive Timnas can compete official, frozen league, players, rising evil, crushed economy, inflation, hunger ..",Padang
2023-03-30 03:40:59+00:00,1641284358249263104,yulius_wisnu,@ekowboy2 Orang sekelilingmu ada yang udah merdeka tapi masih aja kelaparan….,@ekowboy2 people around you are independent but still starve….,Indonesia
2023-03-30 03:20:05+00:00,1641279100953460736,thevclassified,@akunkecilnjir_ bukannya kenyang malah kelaparan,@akunkecilnjir_ is not full but starving,"Kota Surabaya, Jawa Timur"
2023-03-30 02:26:57+00:00,1641265729906565125,0xsshiball,Ayo bigwin mau beli mam kucing kasian kucing dideket rumah pada kelaparan..,Ayo Bigwin wants to buy a cat mam of cats to get home on hunger ..,Indonesia
2023-03-30 02:17:42+00:00,1641263399417024512,cyber_bot1,"Tak diinginkan, tak dicintai, tidak diperhatikan, dilupakan orang, itu merupakan derita kelaparan yang hebat, kemiskinan yang lebih besar daripada orang yang tak bisa makan. Kita harus saling merasakan hal itu. (Ibu Teresa)","Unwanted, unwanted, not observed, forgotten by people, it is a great pain, greater poverty than those who can't eat. We have to feel that. (Teresa's mother)",indonesia
2023-03-30 02:11:06+00:00,1641261740859195393,nliza_isha97,"“Ticer adik xnak makan, adik dah makan megi kat rumah tadi” haa okaylah adik.  Jangan japlagi mak awak ws ticer tanya kenapa gigil kelaparan. Adumak anak xnak makan pun salah ticer 😵‍💫😵‍💫","""Ticer sister is eating, my sister is eating at home"" Haa okay sister. Don't let your mom ws ticer ask why it is starving. Adumak kids are not eating wrong ticer 😵‍💫😵‍💫","Seremban, Negeri Sembilan"
2023-03-30 02:00:01+00:00,1641258951248412678,KomunitiMyEG,"Ketika berbuka puasa, kita cenderung untuk memilih untuk menikmati makanan kegemaran kita akibat seharian menahan kelaparan.

Ikuti tips berbuka secara sihat ini supaya anda dapat mengekalkan kesihatan tubuh badan anda sepanjang bulan Ramadhan.

Kredit: KKM https://t.co/dZa8m2O6BD","During the break of fasting, we tend to choose to enjoy our favorite foods as a result of enduring hunger.

Follow these healthy breaking tips so you can maintain your body's health throughout the month of Ramadan.

Credit: MOH https://t.co/dza8m2o6bd","Petaling Jaya, Selangor"
2023-03-30 01:55:32+00:00,1641257823765151744,Patricsil1,"@MafiaWasit ""Ada banyak orang yg mati kelaparan. Dan lo masih bisa enak enak makan?""
Bisa gitu juga gak?","@Mafiawasit ""There are many people who are starving. And Lo is still good to eat?""
Is it okay?",Indonesia
2023-03-30 01:50:41+00:00,1641256600928124935,toro_marcel,@ketuakelasbinal Kirim2lah ketua buat kami yang kelaparan😋,@ketuakelasbinal Send the leader for us to starve,Melbourne - Jakarta
2023-03-30 01:19:02+00:00,1641248636951732225,Devi50910184,@muispebrianto Lebih baik sejuta rakyat Palestina kelaparan daripada satu anak Indonesia menangis,@muispebrianto better a million Palestinians starve from one Indonesian son crying,"Ciputat, Indonesia"
2023-03-30 00:50:08+00:00,1641241364456423425,Rikoyuriko11,"Sebelum berbicara tentang empati, kemanusiaan, dan berbagai diksi yang kau pilih untuk menutupi maksud tertentu. Selsaikan dulu urusan rumah tangga mu!!! Jika anak mu saya kelaparan tetapi kamu malah memasak untuk tetanggamu, itu aneh bukan. 

Semoga saja segera sehat.","Before talking about empathy, humanity, and the various dictions you choose to cover a certain meaning. FREE YOUR HOUSEHOLD HOUSE !!! If my son is starving but you even cook for your neighbors, that's strange.

Hope it's just healthy.","Sleman, Indonesia"
2023-03-30 00:10:33+00:00,1641231401570942976,warkop_tkj,"Tak diinginkan, tak dicintai, tidak diperhatikan, dilupakan orang, itu merupakan derita kelaparan yang hebat, kemiskinan yang lebih besar daripada orang yang tak bisa makan. Kita harus saling merasakan hal itu.","Unwanted, unwanted, not observed, forgotten by people, it is a great pain, greater poverty than those who can't eat. We have to feel that.","Kota Metro, Lampung"
2023-03-29 23:45:26+00:00,1641225081224306692,stauber_43,"@Paltiwest Jelek banget politik indo. 🙏🏻🥸 doa gue ga pernah baik buat para politisi jahat yg suka manfaatin rakyat, konstituen nya byr sekolah aja nunggak. Beli token sampe harus puasa ga makan. Mati kelaparan di kos. Yg diatas ketawa2 kaya si paling paham rakyat kecil. Asli jahat2.","@Paltiwest is indo political. 🙏🏻🥸 GUA GA's prayer has never been good for the bad polititions of the people, the constituents of the school are not aware. Buy a token until you have to fast. Dead starving at cost. The one above the laughter of the youngest is the smallest of the people. Native evil2.",Singapore
2023-03-29 23:31:42+00:00,1641221625600434176,kungfumiow,"Sekarang LeLe udah pergi. 

Akibat kematian masih under investigation, tapi kemungkinan karena kelaparan karena kondisi LeLe pas sebelum meninggal kayak gini 🥲

YaYa masih suka nyariin LeLe ke biliknya, karena dia satu2nya temen yang dia punya 😭 I can’t even hold my tears https://t.co/12GvTG3Khv","Now it's gone.

As a result of death is still under investigation, but it is likely due to starvation due to the condition of the pass before the death of this 🥲

Yaya still likes to lean on her room, because she is the only one that she has 😭 I can't even hold my tears https://t.co/12gvtg3khv","Bekasi, Jawa Barat"
2023-03-29 22:30:38+00:00,1641206258140344321,AbrahamUmbas,"@ganjarpranowo @GubernurBALI @PDI_Perjuangan @PKSejahtera @MUIPusat @puanmaharani_ri 
Menganggap Israel penjajah berarti bertentangan dg janji Allah kpd Nabi Ibrahim saat tinggalkan kaumnya menuju tanah perjanjian yg ditinggalkan Yusuf &amp; keturunan Ishak ke Mesir krn kelaparan 7th","@ganjarpranowo @guberurrbali @pdi_perjacum @pksejahtera @muipusat @puanmaharani_ri
Considering Israel's colonialism means contrary to God's promise to Abraham as he left his people to the land of Joseph's agreement left & amp; Isaac's descendants to Egypt for starving 7th","Makassar, Indonesia"
2023-03-29 20:20:33+00:00,1641173520964292608,windyarsandaa,malam-malam kelaparan untung lawson 24 jam 🥲🫶🏻 https://t.co/2t0SO9odxG,Lawson's 24-hour hunger night 🥲🫶🏻 https://t.co/2t0SO9odxg,"Jakarta Barat, DKI Jakarta"
2023-03-29 20:12:11+00:00,1641171413829816320,TolakSyaithan,"Krisis pangan terjadi saat dajjal berkelana. Yang menjadi pengikutnya akan ia bawakan kesuburan dan makanan, yang menentangnya akan tetap dalam paceklik dan kelaparan. Dajjal akan menjadi ujian terberat bagi umat manusia.","The crisis occurs when the Antichrist is traveling. His followers will bring fertility and food, which against it will remain in the click and hunger. The Antichrist will be the best test for mankind.",Indonesia
2023-03-29 20:03:06+00:00,1641169128043184142,Vozkkkit,Kelaparan tengah malammmm https://t.co/hAWanKKj2q,Hunger Hungermmmmm https://t.co/hawankkj2q,"Kota Surabaya, Jawa Timur"
2023-03-29 19:36:39+00:00,1641162471561125889,syahherman920,"Sayang, td pagi ak gk makan karna merindukan km, siangnya juga gk makan karna memikirkan km, dn malamnya aku gk bisa tidur karna kelaparan","Unfortunately, in the morning I ate karna miss km, daytime also gk eat karna thinking of km, and night I can sleep starvation",jakarta
2023-03-29 18:05:01+00:00,1641139414045974528,ulpiiiaa,"@bebekgemuy Aaa dah mau sahur lagii, sediih.
Klo sahur ngga laper, tapi siangnya kelaparan:((","@bebekgemuy aaa already want to go again, so.
Klo Sahur Ngga Laper, but it was hunger during the day: ((","Yogyakarta, Indonesia"
2023-03-29 17:51:52+00:00,1641136101581807618,farahSham92,"Demam dah kebah, now berpeluh kepanasan dan juga kelaparan 😅

Malas nya nak makan roti pon malas 😂","Fever is down, now sweating and hunger 😅

It's lazy to eat lazy bread 😂",Malaysia
2023-03-29 17:18:49+00:00,1641127786223120384,Novixander89,"Ingin memberi makan untuk saudara yang di jauh padahal orang2 di dalam rumah sedang kelaparan 

FIFA 
Banned
PSSI","Want to feed for a far away brother when people in the house are starving

Fifa
Banned
Pssi",Cibaliung
2023-03-29 17:16:20+00:00,1641127161598980096,ramamoissani,"aku pun gak punya banyak uang untuk bisa bergaya, tapi siapapun orang yang ku bawa keluar, ku pastikan tidak akan kelaparan.","I don't even have a lot of money to be stylish, but anyone I bring out, I make sure I won't starve.","Jawa Timur, Indonesia"
