Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Translated_Tweets,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
1/2/2023 1:27,sehidangrasa29,2307772124,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antara sebab harga makanan dekat kedai pun dah mahal sekarang, cuba kau tengok harga benda yang sama deme jual dekat platform Grab, Food Panda, Shopee Food bagai tu. Sama ke atau lebih mahal?","One of the reasons for the price of food near the store is expensive now, try to see the same thing for sale near the Grab, Food Panda, Shopee Food platform. Same to or more expensive?",,,0,1.62E+18
1/2/2023 16:41,Azah,1457075432,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cane ek minyak petrol kan mahal kt thailand tp apesal makanan die murah?,Can it be expensive to be expensive in Thailand but how much food is cheap?,,,0,1.62E+18
1/2/2023 16:41,Azah,1457075432,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cane ek minyak petrol kan mahal kt thailand tp apesal makanan die murah?,Can it be expensive to be expensive in Thailand but how much food is cheap?,,,0,1.62E+18
2/2/2023 16:33,xeraheadstrong??,152566138,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hahahahahahah.
Ko bukak kedai makan dlu bru sembang.
Kesian kat peniaga konon.
Habis kat rakyat nk mkn ni ko tak kesian?

Bila brg mahal,suruh kerajaan turunkan harga.
Kerajaan turun harga makanan,ckp kesian peniaga.

Asal Pertikaian Nasional,semua benda nk pertikai. https://t.co/Z2UWCggqfb","Hahahahahahah.
I opened a diner and chat.
Poor traders.
After all the people are not sorry?

When expensive, ask the government to lower prices.
The government dropped the price of food, it was a pity for traders.

Originally a national dispute, all things were arguing. https://t.co/Z2UWCGGQFB",,,1,1.62E+18
2/2/2023 16:33,xeraheadstrong??,152566138,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hahahahahahah.
Ko bukak kedai makan dlu bru sembang.
Kesian kat peniaga konon.
Habis kat rakyat nk mkn ni ko tak kesian?

Bila brg mahal,suruh kerajaan turunkan harga.
Kerajaan turun harga makanan,ckp kesian peniaga.

Asal Pertikaian Nasional,semua benda nk pertikai. https://t.co/Z2UWCggqfb","Hahahahahahah.
I opened a diner and chat.
Poor traders.
After all the people are not sorry?

When expensive, ask the government to lower prices.
The government dropped the price of food, it was a pity for traders.

Originally a national dispute, all things were arguing. https://t.co/Z2UWCGGQFB",,,1,1.62E+18
25/2/2023,Miraa Ibrahim,103239338,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dating dengan husband ?? 
Lama tak makan steak????
Bila dinner semalam best pulak sebab tak ramai orang ??
Last datang sini tahun lepas, tahun ni datang harga dah naik??  
Tapi apa apa pun alhamdulillah syukur makanan sedap ???? https://t.co/43gdd1aJpC","Dating with a husband ??
Long not eating steak ????
When the dinner last night was best because there aren't many people ??
Last came here last year, this year's price has come up ??
But whatever thank you for the delicious food ???? https://t.co/43gdd1ajpc",,,,1.63E+18
2/3/2023,Ahmad Tarmizy,1.40E+18,RajaPetra,37378395,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RajaPetra Bukan setakat harga sayur jer, harga ayam naik, harga telor naik, paling terok harga beras pun naik, hari tu kata bantu petani, pembekal beras xboleh monopoli, bagi rakyat mudah jer, harga makanan dan bahan keperluan harian utama, perlu murah, dan mampu dibeli dan membantu rakyat","@Rajapetra is not just the price of vegetables, chicken prices go up, egg price goes up, most rice prices go up, the day is a help of farmers, rice suppliers can be monopoly, for easy people, food prices and daily necessities, should be cheap, and can buy and help the people",,,,1.63E+18
9/3/2023,Hezeri Samsuri,456568207,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bagus bela binatang ni. Cuma aku rasa makin lama makin mahal harga ubat makanan apa semua dia. Kalah manusia. Cuba kau try tanya berapa charge nak cabut gigi kucing. 

Cuba la, kawan aku kata. 

Aku diam je tapi mmg aku akui, harga semua naik.","It's nice to have this animal. It's just that I think it's getting more and more expensive for all the food. Losing a human. Try to ask how many charges to remove the cat's teeth.

Try it, my friend said.

I was silent but I admit, the price goes up.",,,3,1.63E+18
10/3/2023,Shafiq Amran ??????,447940084,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nak tanya hang ni penternak ka? Tau dak harga dedak dan makanan unggas mahal? Tak termasuk dengan segala vaksin nak elak penyakit.  https://t.co/2cQjb2w6kQ. PKC ni memang kerajaan dan banyak penternak dah guna tapi harga tu masih terlampau tinggi untuk penternak. https://t.co/olhaqK3kQS,Want to ask you a breeder? Do you know the price of poultry and expensive poultry? Not included with all vaccines to avoid disease. https://t.co/2cqjb2w6kq. This CCP is a government and many breeders are already used but the prices are still too high for breeders. https://t.co/olhaqk3kqs,,,,1.63E+18
23/3/2023,qãrl,1.24E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Makanan kt bazar banyak dah naik harga....maybe boleh buat bazar rahmah,The food of the bazaar has risen the price .... maybe it can make the rahmah bazaar,,,,1.64E+18
26/3/2023,KucingKèrong,28998288,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ketupat palas pun dah naik harga dr last year. But mmg akan order tiap2 tahun wat cicah rendang.

Tak dapat dinafikan, harga barang semua dah naik, pulut pun. https://t.co/O9oAyDYW3a","Palas ketupat has risen from last year. But mmg will order every year wat chopper.

Undoubtedly, the price of the goods has gone up, even glutinous. https://t.co/o9oaydyw3a",,,5,1.64E+18
27/3/2023,Musafir Rindu.,1117602174,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tapak Bazar mahal. Bila peniaga jual mahal, dorang tuduh kerajaan sebab harga barang naik. Padahal puncanya dari tapak bazar yang mahal. https://t.co/LoGxY34BpN","Expensive bazaar site. When traders are expensive, they are accused of government because prices go up. But the cause is from expensive bazaar sites. https://t.co/logxy34bpn",,,,1.64E+18
30/3/2023,Amer Al-Jeffrey,1.42E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Komplain harga barang naik tapi DP dengan air Starbucks ?? https://t.co/Ns504NuUQ1,Complain the price of goods goes up but DP with water starbucks ?? https://t.co/ns504nuuq1,,,2,1.64E+18
