Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2023-03-30 15:17:21+00:00,Al_Fikri2208,"Indeed, Syaithan enters the body of the Children of Adam through the blood vessels. Then the blood vessels are hungry & amp; Fasting (H.R Bukhari)",Jakarta,indeed syaithan enters body child adam blood vessel blood vessel hungry amp fasting hr bukhari
2023-03-30 15:07:09+00:00,AjipatiGaming,Hungry for 14 hours and full in 5 minutes is a real example that the favor of the world is very short.,Surakarta,hungry hour full minute real example favor world short
2023-03-30 15:01:30+00:00,frhnrsln_,"Fir's motivation says ""Night of Coral we say, hungry brother""

🤣🤣

#",Malaysia,fir motivation say night coral say hungry brother
2023-03-30 14:57:32+00:00,AnnisaDhiyaaa,"📍Control '

Thank you for accompanying me to hunt for the masters🤗 And yeah I have a good luck 🙆🏻‍♀️ My total shopping 5 food, 1 drink🫣 while Farhan 1 food, 1 drink. Fortunately I understand that it's a buldoser😗 but it's worse when Farhan is hungry https://t.co/jimoecutyy","Makassar, Sulawesi Selatan",control thank accompanying hunt master yeah good luck total shopping food drink farhan food drink fortunately understand buldoser worse farhan hungry
2023-03-30 14:50:50+00:00,xxxmis_shaxxx,"Up to 2 times I changed the sheets today and the carpet is here. Now I want to go to the sofa and I have a fabric first.

M from earlier said sorry but something was done. Hope tomorrow 6 will be okay. It's just hungry.

I took a shower out of having a drink with his friend. Now hungry.","Petaling Jaya, Selangor",time changed sheet today carpet want go sofa fabric first earlier said sorry something done hope tomorrow okay hungry took shower drink friend hungry
2023-03-30 14:21:32+00:00,Sepwy32,Nights - Nights+ Hungry Continue to buy XL kebabs,Sleman,night night hungry continue buy xl kebab
2023-03-30 14:20:20+00:00,ughteeea,"After the mother now she loses her sleepiness, tiredness and hunger even for just a few hours of sleep, eating a little, just take care of the day -to -day kid. It feels like mixing it with all the strong tets. MasyaAllah the power of God for someone with the title of ""mother"" ❤","Yogyakarta, Indonesia",mother loses sleepiness tiredness hunger even hour sleep eating little take care day day kid feel like mixing strong tet masyaallah power god someone title mother
2023-03-30 14:19:27+00:00,nhn7_my,"Why do people say don't go shopping time hungry? Because all I want to buy ... @sephoramalaysia for Ramadan sale… mmg like that add to cart 😅

For FREE GIFT EXTRA PLEASE 😚😚",Kuala Lumpur,people say dont go shopping time hungry want buy ramadan sale mmg like add cart free gift extra please
2023-03-30 14:15:05+00:00,mediaindonesia,"Fasting in the month of Ramadan is not just about enduring hunger and thirst, but also refraining from all the passions that cancel it from dawn to sunset. https://t.co/dautncyky1",Jakarta - Indonesia,fasting month ramadan enduring hunger thirst also refraining passion cancel dawn sunset
2023-03-30 14:13:21+00:00,bolacomID,"Do you know? It is part of the worship, LHO😇 By sahur, we can prepare the body to withstand hunger and thirst for longer.

Special Content #ramadanwithyou present every day to accompany you throughout the holy month of Ramadan. #Ramadanwithkapanlagi https://t.co/rrmvfcalwhh",Indonesia,know part worship lho sahur prepare body withstand hunger thirst longer special content present every day accompany throughout holy month ramadan
2023-03-30 13:57:03+00:00,thepatriotsasia,"'French crazy people are all things including baby'

Get this tarrare hungry until she's a cat and a little boy! Throughout the history of human civilization, he never met a tarrare.

He lived around the time of the French Revolution. https://t.co/rkrg1ceelf",Kuala Lumpur City,french crazy people thing including baby get tarrare hungry shes cat little boy throughout history human civilization never met tarrare lived around time french revolution
2023-03-30 13:54:44+00:00,DestaAM,"Fasting today besides holding back thirst and hunger, also holding back to not open the package that has arrived at my place since this morning https://t.co/okoib6lvlr","Jawa Barat, Indonesia",fasting today besides holding back thirst hunger also holding back open package arrived place since morning
2023-03-30 13:36:56+00:00,akieyyys,"Of course if the afternoon is hungry, I'm the one who asked the chamber boy ""Wawa u have food"" 😂😂😂😂😂",Malaysia,course afternoon hungry im one asked chamber boy wawa u food
2023-03-30 13:33:14+00:00,dimorpheo,@maxckepo plaster thought e to be hungry mulu,"Kota Surabaya, Jawa Timur",plaster thought e hungry mulu
2023-03-30 13:22:57+00:00,zulek__,If you have a gastric time fasting time then it is a thermigraine 😭 eat whatever you go in is hungry 🥲🥲,"Tawau, Sabah",gastric time fasting time thermigraine eat whatever go hungry
2023-03-30 13:09:06+00:00,zzhngwinndong,"If I did, let alone be busy working on duties and cake lectures suddenly opened up, the hungry was hungry for 2 days, where to go back to the afternoon and to help the mother cook. 😫",Indonesia,let alone busy working duty cake lecture suddenly opened hungry hungry day go back afternoon help mother cook
2023-03-30 13:07:45+00:00,aaaanilla,"The strongest of the fast from the fast is the heat, not hungry. I think more about the daytime photos/water mineral water Cold bottles Balanced food/sweet drinks. Udh used to be hungry for almost every day for 1th 🧐",Indonesia,strongest fast fast heat hungry think daytime photoswater mineral water cold bottle balanced foodsweet drink udh used hungry almost every day th
2023-03-30 13:05:15+00:00,wawanjuve,Hungry storms,Pelaihari,hungry storm
2023-03-30 13:03:47+00:00,isterihanif_,"It's hot crazy now .. he's hungry not so much, more to thirst","Pahang, Malaysia",hot crazy he hungry much thirst
2023-03-30 12:56:28+00:00,LafiRaba,"@Cnnindonesia is true, the month of Ramadan is a good month, it means to be shared in a hungry not to eat - not eating a drink, about fasting there is an order from Allah Almighty. This only fails to understand the Muslims of the verse of Allah which is Siam (Salallahu Faith Arifin Maria)!",,true month ramadan good month mean shared hungry eat eating drink fasting order allah almighty fails understand muslim verse allah siam salallahu faith arifin maria
2023-03-30 12:30:18+00:00,hujanJingga,The short video of the politis is also a tauk. Political stomach is hungry when it comes to pwasa. If the gags are in the mood to fall into the taste. Aha!,Indonesia,short video politis also tauk political stomach hungry come pwasa gag mood fall taste aha
2023-03-30 12:23:46+00:00,ciklaen,@Ceddyornot ahhh you have to try this ceddy recipe tomorrow. Mmg before this was a rice noodle when 2 o'clock he had a hungry like that.,"Bangi, Selangor",ahhh try ceddy recipe tomorrow mmg rice noodle oclock hungry like
2023-03-30 12:23:45+00:00,sla__met,@sosmedkeras depending on their deeds. I think if you read the Qur'an this is the Ramadan cake. If you just go to bed all day long,"Nganjuk, Indonesia",depending deed think read quran ramadan cake go bed day long
2023-03-30 12:19:16+00:00,easycashid,3. Good for mental health - fasting does not only endure thirst and hunger. But it is demanded to withstand anger and lust. Staying away from negative energy is one of the great ways for our mental health yes Easyfren!,"Jakarta Selatan, DKI Jakarta",good mental health fasting endure thirst hunger demanded withstand anger lust staying away negative energy one great way mental health yes easyfren
2023-03-30 12:15:46+00:00,ariffbmk,"Not waking up, fasting smoothly, breaking slowly. Don't even feel hungry. God is so great that this is frustrated 🙃","Selangor, Malaysia",waking fasting smoothly breaking slowly dont even feel hungry god great frustrated
2023-03-30 12:13:09+00:00,kingkoil_id,"In addition, dates can also prevent hunger and help maintain healthy weight. According to the Nutrition Journal, behind its high calorie value, this real fruit has a low glycemic index (GI).",Indonesia,addition date also prevent hunger help maintain healthy weight according nutrition journal behind high calorie value real fruit low glycemic index gi
2023-03-30 12:06:23+00:00,babyydak,"Maybe to him, he intends to joke around. But jokes when people are hungry, eating and not moving? It's not proper at all. If I lose my patience, I will.
Btw Happy Break 🤤",Kuala Lumpur,maybe intends joke around joke people hungry eating moving proper lose patience btw happy break
2023-03-30 12:04:32+00:00,yxyolax,@banana4scaie hungry can be detained thirsty can be detained but too friendly,"Jakarta Pusat, DKI Jakarta",hungry detained thirsty detained friendly
2023-03-30 12:04:26+00:00,irfannsahh,"Able to be hungry and thirst for over 12 hours, and work for almost 8 hours under the scorching sun. It's amazing.","Damansara, Selangor",able hungry thirst hour work almost hour scorching sun amazing
2023-03-30 11:47:21+00:00,mhdsuhairi,Karamel's rich steamed bread swear. Crying to eat 🥹 *Can't take a picture as hungry *,Penang,karamels rich steamed bread swear cry eat cant take picture hungry
2023-03-30 11:43:24+00:00,httpdayahhh,"@Syhdhsyh last night bought laksa nk book pose, pastu ye pack in plastic 🥲 sure to eat, because back late yesterday, no spoon bowls, usually tweet time because of hunger 🤣",Swift City,last night bought laksa nk book pose pastu ye pack plastic sure eat back late yesterday spoon bowl usually tweet time hunger
2023-03-30 11:43:08+00:00,aLwyRBG1698888,"This is just a fast fasting and hungry fasting.

Alias ​​lack fluid due to diarrhea.
🥴🥴🥴","Rembang, Indonesia",fast fasting hungry fasting alias lack fluid due diarrhea
2023-03-30 11:41:27+00:00,apasih5571,"@Midjan_la_2 you love ya thank goodness not to go. It can be that he is given the same person he is willing to be hungry for a nun. That is the problem if you are in a hurry.
And even those who are often loved also not complexes and even those who are rarely or even what they love ""and even protests","Jawa Tengah, Indonesia",love ya thank goodness go given person willing hungry nun problem hurry even often loved also complex even rarely even love even protest
2023-03-30 11:38:10+00:00,auliareni49,"Some minutes after breaking the fast, we will forget about our daily hunger.

Hope it gives you a clue, that's how it will be a moment in heaven. We will forget all our suffering in the world.",Indonesia_Aceh,minute breaking fast forget daily hunger hope give clue thats moment heaven forget suffering world
2023-03-30 11:26:05+00:00,ferdi_wsn,Silence is not a weak but hungry,"sumatera barat, indonesia",silence weak hungry
2023-03-30 11:20:54+00:00,Aqil_Hafizin,"The fasting month of the car is a car, blah. As far as hungry thirst for your fasting","Selangor, Malaysia",fasting month car car blah far hungry thirst fasting
2023-03-30 11:19:53+00:00,panah_bintangku,"Happy fasting, Temans. May Allah receive our fasting today. The fasting test is not hungry for thirst, but the emotions that arise in the Dear that loses its meaning. https://t.co/oaenqeppvw",Jawa Barat,happy fasting temans may allah receive fasting today fasting test hungry thirst emotion arise dear loses meaning
2023-03-30 11:09:04+00:00,ramadhantiara,"Shaum's worship besides holding hunger & amp; The wear is holding back when the children are creating, shouting, hard to eat, not sleeping, crying, toys, toys, to shower .. to need a wide lot of patience ...",Bandung-Depok,shaums worship besides holding hunger amp wear holding back child creating shouting hard eat sleeping cry toy toy shower need wide lot patience
2023-03-30 11:03:39+00:00,ariffujiant,"After breaking up, hunger and thirst disappear. However, the desire
The debt still exists.","Jawa Tengah, Indonesia",breaking hunger thirst disappear however desire debt still exists
2023-03-30 11:02:17+00:00,Diazpurnama_,@Y_chikajkt48 is a must but now Mah udh has a hungry word udh can control,"Bogor, Jawa Barat",must mah udh hungry word udh control
2023-03-30 10:57:35+00:00,wan_ilham,What I noticed was that Ramadan's return to most people brought a vehicle as if there was no sense of mind. Everyone is fast & amp; Take off yourself. I understand all hungry and want to go back to break. No matter how much security must be prioritized,Tanah Melayu,noticed ramadan return people brought vehicle sense mind everyone fast amp take understand hungry want go back break matter much security must prioritized
2023-03-30 10:50:17+00:00,yunaikuki,"It hurts to taste the mauping ..
Not hungry because of fasting but sore pain",,hurt taste mauping hungry fasting sore pain
2023-03-30 10:46:22+00:00,Adindamadias,"The latest, hungry and thirsty condition https://t.co/qffcr8kger","Sragen, Indonesia",latest hungry thirsty condition
2023-03-30 10:37:41+00:00,arblam,"Writing is difficult, especially when you are hungry, just read males.
Find eating ah.",Indonesia,writing difficult especially hungry read male find eating ah
2023-03-30 10:35:43+00:00,deannarsyd,Busy is so close to the office until I can't feel hungry,Dutamas,busy close office cant feel hungry
2023-03-30 10:31:07+00:00,aangtrinugraha,"Forget it, it's not just hungry for thirst. Nahan Sono should also be","Sukabumi, Indonesia",forget hungry thirst nahan sono also
2023-03-30 10:27:37+00:00,BrieferID,"3. Stay productive
Even fasting, doing activities as usual can reduce drowning and drowning.

In addition, doing productive things can also divert hunger/thirst during fasting. But do not bend for a moment if you start to feel tired",Jakarta,stay productive even fasting activity usual reduce drowning drowning addition productive thing also divert hungerthirst fasting bend moment start feel tired
2023-03-30 10:25:02+00:00,einao__o,Craving Cu Mart but emm has to break it must be lazy to go out and buy at Cu Mart. One is lazy one is full. This hungry time is the one who wants to eat Cu Mart tuuu.😭,Malaysia,craving cu mart emm break must lazy go buy cu mart one lazy one full hungry time one want eat cu mart tuuu
2023-03-30 10:23:30+00:00,Nurhadi_KH,"From Imsak at 5 o'clock in the afternoon there was a hungry, a hungry, but it was lived in a 20 -minute urip on the motorcycle of Kyk org Mwmi fainted. Songkolo was the demo that closed the road, I mean I (no other way)?",Makassar,imsak oclock afternoon hungry hungry lived minute urip motorcycle kyk org mwmi fainted songkolo demo closed road mean way
2023-03-30 10:14:49+00:00,chaalompi,"Hold on to hunger and wear a strong day,
Hold on to contact him, pale.",,hold hunger wear strong day hold contact pale
2023-03-30 10:04:21+00:00,MHaffizJ,People who are hot when fasting are something else. Do you remember you being a hungry? 😅😅,Kuala Lumpur,people hot fasting something else remember hungry
2023-03-30 10:02:31+00:00,AchuEcham,@ferdenandzerz23 Hungry face .. Nose hole is expanding ..,"Kuala Lumpur, Wilayah Persekut",hungry face nose hole expanding
2023-03-30 10:01:00+00:00,Dreamcoid,"#Ramadanday8 💜

Hungry ✅
Hold on to wear ✅
Hold on to lust ⁉️⁉️

Yuk control Yuk's emotions! The spirit of fasting today is Dream's best friend ✨

""","Jakarta, Indonesia",hungry hold wear hold lust yuk control yuks emotion spirit fasting today dream best friend
2023-03-30 09:51:29+00:00,WtdRyan,@ronaldowwati @rrrrrruto @sosmedkeras = You're hungry,"Kalimantan Barat, Indonesia",youre hungry
2023-03-30 09:47:39+00:00,budakbaikdiani,"Sahur Day 3-4: At home opkos eat rice time. Lepastu lapaqqq

Sahur 5-7: Biscuits + dates + half bottles ✅ Not hungry not thirst but long because the weather is hot yakmat","Selangor, Malaysia",sahur day home opkos eat rice time lepastu lapaqqq sahur biscuit date half bottle hungry thirst long weather hot yakmat
2023-03-30 09:42:04+00:00,rarimaharani,"Waiting for ""banget hours of fasting, not hungry or thirsty, but not needing to drink 🥲🥲",Indonesia,waiting banget hour fasting hungry thirsty needing drink
2023-03-30 09:41:30+00:00,mredzuankhalid_,"My stress is raining, it's hungry","Skudai, Johor Bahru",stress raining hungry
2023-03-30 09:40:20+00:00,putucangkiriku,@Gojekmilitan Jaman Soeharto Msh has many people eating rice..the soeharto says it's cheap stuff but gk beli .. soeharto hungry numbers are hungry .. Tomorrow's politics is a corpse in a sack,Indonesia,jaman soeharto msh many people eating ricethe soeharto say cheap stuff gk beli soeharto hungry number hungry tomorrow politics corpse sack
2023-03-30 09:39:49+00:00,nurratkah_,Have a hungry for energy then you have to fight with the fasting,Kuala Lumpur,hungry energy fight fasting
2023-03-30 09:29:14+00:00,nurrmraa,Please la .. Hungry FYP I today https://t.co/jwxp6qboyr,Malaysia,please la hungry fyp today
2023-03-30 09:26:05+00:00,ftniztii,hungry thirsty,Selangor,hungry thirsty
2023-03-30 09:25:29+00:00,hazmihazimm,All wrong noodles !!! The 12 o'clock is hungry,Malaysia,wrong noodle oclock hungry
2023-03-30 09:09:18+00:00,HimatifUSU,It's been entering the thirsty and hungry cart ... If Mimin is working on his job. If the himatifers are concerned about what?,Universitas Sumatera Utara,entering thirsty hungry cart mimin working job himatifers concerned
2023-03-30 09:07:50+00:00,cantikzshop,"For diet, reduce rice & amp; fatty foods. Replace with good fiber -rich wheat bread for digestion and to reduce hunger",Jakarta,diet reduce rice amp fatty food replace good fiber rich wheat bread digestion reduce hunger
2023-03-30 09:05:47+00:00,haibundacom,"In addition to enduring hunger and thirst, we are also trained to endure our passions and emotions during Ramadan fasting. Bunda has an effective story about holding back emotions? Send, yuk! #Finance Https://t.co/cy7fbbkomk",Indonesia,addition enduring hunger thirst also trained endure passion emotion ramadan fasting bunda effective story holding back emotion send yuk
2023-03-30 09:05:09+00:00,YusufRafid,"@Ruanglucuuu -not cure
-Sleepy
-So emotional when hungry
-tunda² time","Makassar, Indonesia",cure sleepy emotional hungry tunda time
2023-03-30 09:04:04+00:00,ChefShersonLian,"#Rayagiveaway alert

My biscuits #sodasiap! The recipes of almonds, dates and oats made using My Trustworthy #armandhammermalaysia are not only delicious, nutritious, energy and help to withstand hunger at the time! https://t.co/1rhpi9robs",Malaysia,alert biscuit recipe almond date oat made using trustworthy delicious nutritious energy help withstand hunger time
2023-03-30 09:01:04+00:00,anzanni_susanti,"Used to be hungry to eat, now if people are hungry 'update status' ..",bandung,used hungry eat people hungry update status
2023-03-30 08:58:28+00:00,ZainalHerry,"Hungry hungry mirrors ... Bansos and pre -workers of politics ..... By Allah's car Q 2 doors ...
Proud of the same poor cebong can donk","Medan Kota, Indonesia",hungry hungry mirror bansos pre worker politics allah car q door proud poor cebong donk
2023-03-30 08:53:38+00:00,kyuwoojin17,"If you are hungry for a meal, the hotel's message is 🥹
Haechan dear",Indonesia,hungry meal hotel message haechan dear
2023-03-30 08:49:05+00:00,firmanashad08,"@democrazymedia has a wandering element, just to benefit the people. The people of the people, the hungry people, who suffer from the people.",medan,wandering element benefit people people people hungry people suffer people
