Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-12-07 13:00:55+00:00,HelmiHarieri,"I don't even like him. But this chapter saw him ahead. And his presentation to the villagers is good. That's why Kedah can go to Pn.

Want to increase immediate help to good farmers. But the name of the ministry has the slices of food. Got to forward thinking a little",,dont even like chapter saw ahead presentation villager good thats kedah go pn want increase immediate help good farmer name ministry slice food got forward thinking little
2022-12-13 05:52:53+00:00,Zaki_Yamani_,"For the help of this poor there is always a protest.

Hang Tuah Jaya Parliament starts monthly food assistance every month in 2019, some ask ""Wouldn't it be every month?"" Do you remember people having a hard time eating a month, fasting a month? Or just eat the GE campaign time?",,help poor always protest hang tuah jaya parliament start monthly food assistance every month ask wouldnt every month remember people hard time eating month fasting month eat ge campaign time
2022-12-19 01:11:03+00:00,Media_Selangor,"LZS HELP FOOD HELP, DAILY REQUIREMENTS TO THE BIG FLOWER VEHICLE https://t.co/b3qmj49nkm",Shah Alam,lzs help food help daily requirement big flower vehicle
2022-12-21 03:12:39+00:00,saifnasution,"This is part of a string of efforts and initiatives that have been moved. This relief mission is a joint venture with the Food Bank Malaysia Foundation involving an early 1000 food box.

2/3 https://t.co/k5fzhs9y4z",Kulim Bandar Baharu,part string effort initiative moved relief mission joint venture food bank malaysia foundation involving early food box
2022-12-21 08:19:15+00:00,Fariszuone10,"Like to be reminded.

Food assistance to flood victims if possible to eat such as

✅ KURMA (Highly Recommended)
✅ Bread
✅ Biscuits
✅ Mineral water
✅ Package food
✅ Water box

Can for rice.
Include it once with the food above.",Kuala Terengganu,like reminded food assistance flood victim possible eat kurma highly recommended bread biscuit mineral water package food water box rice include food
2022-12-21 11:09:41+00:00,Aminadri_,"• 50 families in Sungai Limau receive food basket help
• 30 Pedu Students Receive RM300 State IPT Assistance

Full news on Facebook page Darul Aman's Faithful Facebook

#Urasses.
#Upda

Kedah continues to be prosperous with Islam 🥰",,family sungai limau receive food basket help pedu student receive rm state ipt assistance full news facebook page darul amans faithful facebook kedah continues prosperous islam
2022-12-22 06:26:23+00:00,AbangAirul,@mynewshub are la pya bangs old is busy to raise .. Food help thrown from the sky ??,"Gombak, Selangor",la pya bang old busy raise food help thrown sky
2022-12-24 10:50:49+00:00,akmalarif90,"Daily

Distribute 12.4 tonnes of food assistance to flood victims

25 minutes ago - https://t.co/s5hv0owb1p",Malaysia,daily distribute tonne food assistance flood victim minute ago
2022-12-26 07:12:07+00:00,ummah_today,"PLACE: 4 -wheel drive Volunteer Volunteer Mapim Rangers forces to provide assistance such as basic necessities and hot food to flood affected residents including those who do not move to temporary evacuation centers (PPS)

https://t.co/ya652uzxuz",,place wheel drive volunteer volunteer mapim ranger force provide assistance basic necessity hot food flood affected resident including move temporary evacuation center pps
2022-12-27 09:54:58+00:00,Aminadri_,"Rubber tappers are affected receiving help

BALING- Nine rubber tappers from Kampung Charok Kelian received a donation of food baskets from Baling Member of Parliament, Ustaz Hassan Saad this afternoon.

23.12.2022 https://t.co/zgz1tpsvuw",,rubber tapper affected receiving help baling nine rubber tapper kampung charok kelian received donation food basket baling member parliament ustaz hassan saad afternoon
2022-12-28 15:29:06+00:00,Aminadri_,"Thankfully, it was completed to distribute food baskets to households in Kg Alor Durian which was affected by the flood.
 
Thank God best MB🥰

#ybpas
#mbpas
#kelantan https://t.co/lvziyypcmw",,thankfully completed distribute food basket household kg alor durian affected flood thank god best mb
2022-12-30 17:04:05+00:00,AhmadZarulAfiq1,"We hope the #Maribantan volunteers with medical assistance, the basic food will arrive tomorrow morning in Kelantan. We're moving! https://t.co/hvwvfnxkom",,hope volunteer medical assistance basic food arrive tomorrow morning kelantan moving
2023-01-28 10:55:05+00:00,JapenSabah,"2,586 kir receives food basket help

🔗https: //t.co/emvqx7ikd9

#Japensabah https://t.co/yjj6ubr8kf","Kota Kinabalu, Sabah",kir receives food basket help tcoemvqxikd
2023-02-14 11:43:36+00:00,afaizalfy,Errrr… a little bit of the cost of traveling can cover how many medicines or food help you can deliver,Damansara Heights,errrr little bit cost traveling cover many medicine food help deliver
2023-02-25 02:41:22+00:00,YCyodi,Cat ok and chicken eats his food but not dogs .. his dog is driving him to call people for help if he takes food or place https://t.co/rwyrgnsjjg,"Yan, Kedah",cat ok chicken eats food dog dog driving call people help take food place
2023-02-27 04:00:44+00:00,AnasAmdan,"The project begins during the pandemic.

Our Association (Help) is actively providing food baskets around Sabah.

For help, we also received complaints from local farmers that they could not sell their vegetables.

Total waste can be 500kg! https://t.co/j0kdzid4AV","Kota Kinabalu, Sabah",project begin pandemic association help actively providing food basket around sabah help also received complaint local farmer could sell vegetable total waste kg
2023-03-03 06:11:35+00:00,ProudOrangAsli,"Because it seems that many villages are affected and need help not only food items but include clothing, blankets, mattresses/mats, mineral water, gas stoves and more. https://t.co/9cjeqjj5zl",,seems many village affected need help food item include clothing blanket mattressesmats mineral water gas stove
2023-03-03 14:30:14+00:00,outlaw__J,And the worst thing? Help at PPS xsampai. Water is gone. Camne wants to pee. Xde pound food. Basic Necessities xde.,J's Pocket,worst thing help pps xsampai water gone camne want pee xde pound food basic necessity xde
2023-03-04 23:52:26+00:00,suffikamari,"It's been an update here and there PMX, Focus & amp; Seriously help @onnhafiz MB Johor is facing this flood. Ask all ministers to pay serious attention. Sadly what happened in Johor to Limited Food Help in Chaah area! @anwaribrahim @saifnasution @fahmi_fadzil","Ulu Kelang, Selangor",update pmx focus amp seriously help mb johor facing flood ask minister pay serious attention sadly happened johor limited food help chaah area
2023-03-06 15:53:39+00:00,MyJAKIM,"Thank God ybrs. Tuan Haji Ruslan Bin Said, TKPO JAKIM presented the 'Donation of the Musaadah Fund and to School' this afternoon at the Libang Ranau Sabah Hall. A total of 296 families received basic food assistance & amp; School Goods https://t.co/d3wxjvoilg",Kompleks Islam Putrajaya,thank god ybrs tuan haji ruslan bin said tkpo jakim presented donation musaadah fund school afternoon libang ranau sabah hall total family received basic food assistance amp school good
2023-03-16 05:17:08+00:00,Media_Selangor,"State Food Nutrition Assistance Initiatives 2,800 children this year https://t.co/IPNS8D9JGM",Shah Alam,state food nutrition assistance initiative child year
2023-03-16 07:36:36+00:00,PerakFood,"What else is this about the Rahmah menu?

This is a food port and water only RM1.

There is no help from the gomen, just initiatives from traders and the community.

Traders can finish sales
People can buy different types of food.

https://t.co/kpyowhthoc https://t.co/mxdasbtve8","Perak, Malaysia",else rahmah menu food port water rm help gomen initiative trader community trader finish sale people buy different type food
2023-03-27 08:11:19+00:00,Media_Selangor,"A total of 100 low -income residents (B40) in the Main Legislative Assembly (DUN) will receive the benefits of food assistance through the vending machine.

https://t.co/mpyteugjv1",Shah Alam,total low income resident b main legislative assembly dun receive benefit food assistance vending machine
2023-03-28 01:11:57+00:00,Media_Selangor,A single mother is grateful and relieved by the presence of a vending machine that provides food and personal care under her home. https://t.co/1yxhexob0g,Shah Alam,single mother grateful relieved presence vending machine provides food personal care home
2023-03-29 06:21:50+00:00,YBKMalaysia,#Skr2023 - The house that he and his family are living in is a contribution from the Selangor Zakat Board and also receives RM 500 monthly expenses and basic food - https://t.co/vcn5qodeao https://t.co/wa3lzn8zr3,"Petaling Jaya, Malaysia",house family living contribution selangor zakat board also receives rm monthly expense basic food
2023-03-29 07:01:46+00:00,DagangNews,"Coca-Cola, FoodPanda Collaborate on Food Assistance to those in need | TradingNews https://t.co/GBKSMONHQH",Kuala Lumpur Malaysia,cocacola foodpanda collaborate food assistance need tradingnews
2023-03-29 08:07:59+00:00,JapenSarawak,"Minister of Domestic Trade and Cost of Living, YB Datuk Seri Salahuddin Ayub said that as of yesterday, 26,150 Rahmah baskets had been distributed throughout Malaysia with the help of basic food donations from the Global Friendly Foundation (YGM).

#The Department of Description","Kuching, Sarawak",minister domestic trade cost living yb datuk seri salahuddin ayub said yesterday rahmah basket distributed throughout malaysia help basic food donation global friendly foundation ygm department description
2023-03-30 01:56:35+00:00,Fahri_Official,"Hello @shopeecare, I Seller Shopee Ask for a resolution of the order with a spxid032833481343 resi resi

Here the item is said to have failed to send, and returned to the seller. Loh while the goods sent were food that was definitely damaged when it was sent back to me.","Medan, Indonesia",hello seller shopee ask resolution order spxid resi resi item said failed send returned seller loh good sent food definitely damaged sent back
2023-03-30 02:59:13+00:00,Enviidii,"@Upungalimar responds to his mother's comments that he says he has never seen the camera.

Try;
Poto asked for help. The motorcycle told him to bring his favorite toys/food. Although the syulit is successful.",Bumi,responds mother comment say never seen camera try poto asked help motorcycle told bring favorite toysfood although syulit successful
2023-03-30 03:19:27+00:00,siswapas,"‼ ️ Due - Due 9 Nights, March 30, 2023

Find 50 recipients of the National Student Food Fund - UIAM Gombak

UIA Students are looking for 50 less fortunate UIAM students and/or needing the help of donating food in the form of dry food. https://t.co/dzp1cdlczu",,due due night march find recipient national student food fund uiam gombak uia student looking le fortunate uiam student andor needing help donating food form dry food
2023-03-30 03:23:13+00:00,Barac30987,@knpiharis lu if you want to give Palestina you to Palestine to help the war of food and clothing help and do not even koar koar to bury the dream of Indonesian youth pakkkk!,,lu want give palestina palestine help war food clothing help even koar koar bury dream indonesian youth pakkkk
2023-03-30 05:28:11+00:00,getbeu,"There are various ways to give a giving for example:

• Charging to a mosque or charity organization
• Provide food assistance to those in need
• Sponsor aid for orphans and families in trouble",,various way give giving example charging mosque charity organization provide food assistance need sponsor aid orphan family trouble
2023-03-30 06:07:51+00:00,thereportermy,"""I can get the RM300 JKM (Social Welfare) aid a month used to buy food and drinks.""

https://t.co/c8vehz1d2b https://t.co/skr0r4v2dl",Malaysia,get rm jkm social welfare aid month used buy food drink
2023-03-30 09:11:07+00:00,kumparan,"The assistance is in the form of drinking water, food and some of the community -based drugs. #newsupdate #update #news #text https://t.co/6bwpqvxijs",,assistance form drinking water food community based drug
2023-03-30 15:05:59+00:00,Juwaeny1,"Why in the fasting month of food? Isn't it ridiculous?
A Muslim works only to celebrate this month, even the lower economy gets help
That's the rotation of life for 1 year ...

٩ رمضان ١٤٤٤ ه‍",,fasting month food isnt ridiculous muslim work celebrate month even lower economy get help thats rotation life year
2023-03-30 15:32:49+00:00,PemdaKabJember,"Regent Jember Show PMT in the village

Regent Jember Hendy Siswanto has handed over PMT (supplements) to pregnant and Balita mothers in the village, Mumbulsari District, Thursday 30th March 2023.
https://t.co/g1y6cws7z2",Jember,regent jember show pmt village regent jember hendy siswanto handed pmt supplement pregnant balita mother village mumbulsari district thursday th march
