Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-02-15 06:33:30+00:00,emer1705,"Takaful started his job for rice on the table, house rent, and milk for starving children.

So that you do not have to sell a car, or a bike that is riding day and night.",Burj Khalifa,takaful started job rice table house rent milk starving child sell car bike riding day night
2022-02-16 14:41:01+00:00,timmrzac,"@Diniedayana eh tak laa. Just eating it, don't worry too much for the hunger 😆",Malaysia,eh tak laa eating dont worry much hunger
2022-02-18 12:01:39+00:00,MAHA_namanya_2,"Kpd team @grabmy ..

Tell me my thanks for helping the Help Center named Mr. Safe.

He managed to save me and my hunger wife.

Grabpay I had a problem before. Thank God settled.

Happy we are a big boy who is now quarantine as a covid","Kota Kinabalu, Sabah",kpd team tell thanks helping help center named mr safe managed save hunger wife grabpay problem thank god settled happy big boy quarantine covid
2022-02-23 12:55:13+00:00,Gvan89,Even 8 hours and a half can be prepared. It's 8 hours. All right. The more hours. Starvation of hunger in the evening,"Kuala Lumpur, Malaysia",even hour half prepared hour right hour starvation hunger evening
2022-02-24 11:34:24+00:00,KenzDirge,Hunger waiting for food to get to the table https://t.co/ssv5wgn2fv,Puchong,hunger waiting food get table
2022-02-28 16:17:32+00:00,hxzziq,"@Alphamale9669 ye la brother think you have fare je la kan, my lunch hour is 40-45 minutes don't you think? 🥲 I was starving to wait for food.",,ye la brother think fare je la kan lunch hour minute dont think starving wait food
2022-03-07 15:23:43+00:00,V_Nanth,What does the chair have to do with Abam Joon's starvation? https://t.co/a6s5miokfj,Malaysia,chair abam joons starvation
2022-03-09 23:31:38+00:00,zarnizarMY,"O Allah, you are afraid of fear, hardship, coolness & amp; Their hunger is seriously and easier for these children. 😢 Her heart is heartbreaking to see","Kuala Lumpur Federal Territory, Malaysia",allah afraid fear hardship coolness amp hunger seriously easier child heart heartbreaking see
2022-03-13 17:32:39+00:00,musalmantoya_,Let's cook to meet the hungry stomach demands every month.,"Bandar Melaka, Malacca",let cook meet hungry stomach demand every month
2022-03-16 16:54:50+00:00,muhamadahjiz,"No matter what the party's color, I see everything the same. Weakness, no stand, no principle, and not looking forward to governing the country.

File to plan is planning to file.
Don't fail to fix it. Expensive prices of national economic failure. Some people are starving later.",,matter party color see everything weakness stand principle looking forward governing country file plan planning file dont fail fix expensive price national economic failure people starving later
2022-03-18 18:25:08+00:00,anna_erza,"That's right, stay away from the phone for 2 hours before ...","Kuala Lumpur, Malaysia🇲🇾",thats right stay away phone hour
2022-03-19 02:42:21+00:00,mirzarazak,"Time first met near the front of 7e machang, remember the white mice of the lab because it was crazy that the cat was starving with it.",Shah Alam,time first met near front e machang remember white mouse lab crazy cat starving
2022-03-20 13:05:29+00:00,aldroclement,Buy double rice rice. On my way to see fried bananas and to buy but to be afraid of wasting. Now starving as the rice is enough 🥲,Borneo de Norte | BKI 🇲🇾,buy double rice rice way see fried banana buy afraid wasting starving rice enough
2022-03-21 06:06:53+00:00,watanabiaqbetoi,"@aslah92 we want to know, for many, like new surau gangs after mutual support for the feast. We are a hungry student at that time, free goat curry in front of our eyes .. ahahaha",,want know many like new surau gang mutual support feast hungry student time free goat curry front eye ahahaha
2022-03-22 01:29:44+00:00,YusriShamsuddin,"This morning I was left behind. So he had to go back to the house.

The wisdom is that there is an Oyen waiting in front of the hunger house. His sustenance can eat Royal Canin. Thank God.

🤲🏿🐱",kuala lumpur,morning left behind go back house wisdom oyen waiting front hunger house sustenance eat royal canin thank god
2022-03-22 11:26:28+00:00,lyshability,Crying starvation,"Selangor, Malaysia",cry starvation
2022-03-25 08:43:05+00:00,apikovic,Dog starving. Go back to work,"Ampang, Wilayah Persekutuan Ku",dog starving go back work
2022-03-27 15:34:17+00:00,FattahAbdulll,": '(It's sad when the store doesn't take the order.

Sometimes I don't want to complain, but it's a waste of rice in the office, I can't eat. I want to order the store closing.

Let's not go back to cooking","Setapak, Selangor",sad store doesnt take order sometimes dont want complain waste rice office cant eat want order store closing let go back cooking
2022-04-01 07:28:19+00:00,bibliobuku,"Indeed, hunger is a process of educating the heart and the most powerful lust.

Have you been ready for this glorious month?

https://t.co/wzk4mjjuutu",,indeed hunger process educating heart powerful lust ready glorious month
2022-04-01 10:23:36+00:00,bibliobuku,"Muslims are required to observe and help the poor and those who are in trouble.

""There is no faith in me, the person who is full of full, while his neighbor is starving by him and he knows it."" (H.R. Thabrani)

https://t.co/h8kjymlhjjjj https://t.co/qijnf8l7xd",,muslim required observe help poor trouble faith person full full neighbor starving know hr thabrani
2022-04-04 04:38:16+00:00,fadiela94,"Did anyone know any of the welfare homes for the disabled? If possible, PJ, KL and surrounding areas. I feel bad for seeing this boy idle for days near the stairs with hunger. There was one in PJ but mostly non malay so scared to eat him there 😅",Malaysia,anyone know welfare home disabled possible pj kl surrounding area feel bad seeing boy idle day near stair hunger one pj mostly non malay scared eat
2022-04-05 12:01:45+00:00,beardropsmy,@boboinft hahaha. Whether we are starving because it looks like a canai bread or a design is a bread design! 😂,Subang Jaya,hahaha whether starving look like canai bread design bread design
2022-04-11 15:37:14+00:00,IzwanSamion,"Seeing the kids sleep comfortably on the mattress, in the room and not in hunger .. it is the favor of God that I thank every night ..

ٱلْحَمْدُ لِلَّٰهِ
Thank God 🤲🏼",Malaysia,seeing kid sleep comfortably mattress room hunger favor god thank every night thank god
2022-04-12 13:41:23+00:00,rizblck,"So ask me that I will give you guidance.

My servant, you are all starving except whom I give him food, so ask me for food and I give you food.",Kuala Lumpur Federal Territory,ask give guidance servant starving except give food ask food give food
2022-04-15 03:13:25+00:00,BukuPujangga,"O my noble brother

If you have no money
Don't be shy and leave your family in hunger

Welcome to take what is needed from these vegetables for your children

My provision and your provision from God","Petaling, Selangor",noble brother money dont shy leave family hunger welcome take needed vegetable child provision provision god
2022-04-21 14:15:12+00:00,BukuPujangga,"Fasting, holy hunger & amp; Taqwa clothes

Fasting has a body and a spirit; His body is starving while his soul remembers God

The quality of fasting matches its intentions and purposes; The more His intentions are more holy and more beautiful! https://t.co/giizyj6cjm","Petaling, Selangor",fasting holy hunger amp taqwa clothes fasting body spirit body starving soul remembers god quality fasting match intention purpose intention holy beautiful
2022-04-21 16:40:26+00:00,Rayvenrajpillai,Farmers are a mother who feeds for her children (people) starving ..,,farmer mother feed child people starving
2022-04-23 15:26:46+00:00,SuezySuezy001,Face to face n Hunger..huhu https://t.co/bxbhsogejx,,face face n hungerhuhu
2022-04-28 07:16:54+00:00,XsyajariX,"Even Johnny Depp's mistake bought it, he wanted to buy everything .. Money chat can make people one world starve.",Nusantara,even johnny depps mistake bought wanted buy everything money chat make people one world starve
2022-05-07 07:05:05+00:00,ZoeFinnn,Sis is hungry then that time is bfeed. When bfeed starvation is incomparable. Fasting can tolerate again to bfeed is a big no. 🥲,Kampong kat Jepun,si hungry time bfeed bfeed starvation incomparable fasting tolerate bfeed big
2022-05-08 02:27:58+00:00,nickmiraa,Who did the open house in Selangor invite me. many shops close and I starve,,open house selangor invite many shop close starve
2022-05-08 11:24:58+00:00,adek_farid,"The lack of stock of cooking goods is true.

Many stores in the airport are closed because they run out of stock and many suppliers are still on vacation.

I was relieved to make the fried rice of the marhaen people as a balloon waiting for.

Plan a trip, avoid hunger. https://t.co/cvm8mpy3ob",Malaysia,lack stock cooking good true many store airport closed run stock many supplier still vacation relieved make fried rice marhaen people balloon waiting plan trip avoid hunger
2022-05-10 23:49:37+00:00,zulazrihosaini,"@Kessmaess @velilacc this time all is not strange .. The rich can chat the money of the kids even though the child doesn't even know the meaning of life, while out there still starve, homeless. For them RM1 means ..","Kampong Gajah, Perak",time strange rich chat money kid even though child doesnt even know meaning life still starve homeless rm mean
2022-05-12 06:16:24+00:00,razarro_,"Warm & amp; Hunger, fortunately operating .... ( @ hot & amp; spicy cafe @ giant) https://t.co/osdeqc3dkw","Damansara, Selangor",warm amp hunger fortunately operating hot amp spicy cafe giant
2022-05-17 11:22:26+00:00,madel_ezra131,The hunger results are waiting for the turn number. Fasting months are not like this. No and wait for Korea. https://t.co/qq6efppgbj,"Selangor, Malaysia",hunger result waiting turn number fasting month like wait korea
2022-05-18 01:21:33+00:00,MAHA_namanya_2,Breakfast is a mini burger hotel. Hunger of participants. Most recreational. Aish. Double paddle is my stomach,"Kota Kinabalu, Sabah",breakfast mini burger hotel hunger participant recreational aish double paddle stomach
2022-05-19 06:02:26+00:00,marynasaruddin,Dgr about the death of this hiking time it made me angry at the same time as the organizers of the lines of the line up. Line up starving and tired xde sweeper in the back. There is a line up line up. Someone is chasing after the speed down.,"Toronto, Ontario",dgr death hiking time made angry time organizer line line line starving tired xde sweeper back line line someone chasing speed
2022-05-20 04:22:06+00:00,farahnaabilah,"Doctens the food crisis and related to the Antichrist. Fear of plaque I want to have children. Later, the child is starving. It must have been the antichrist for the food to follow him. 😭😭😭😭",Malaysia,doctens food crisis related antichrist fear plaque want child later child starving must antichrist food follow
2022-05-21 14:56:21+00:00,DiscoverIpoh,Min starve so here. The fate of the house is close. It smells good https://t.co/ipzdinkbhy,"Kinta, Perak",min starve fate house close smell good
2022-05-23 12:27:46+00:00,tgadamfahmy,Hungry face .. Adehh .. https://t.co/ndu9eygyhc,Kuala Lumpur City,hungry face adehh
2022-05-24 18:22:26+00:00,amiruleeee,Thank you Bangman for making me cry for hunger at this time of time😌 May Bangman continue to make netizens fall,budak Gombak,thank bangman making cry hunger time time may bangman continue make netizens fall
2022-05-28 10:38:11+00:00,beitysaid,The cat cat is a bad starch for the font chargers in the bole nk,"Klang, Selangor",cat cat bad starch font charger bole nk
2022-06-01 14:29:25+00:00,twttofrhn,"@maness_ness @meowonges sprinkle with her, let go of the starvation chicken. Crazy",,sprinkle let go starvation chicken crazy
2022-06-01 14:57:21+00:00,eagleaslanded66,"@La_fareast Rakyaat starvation, economy down, price rising but palace renovation on facilities change bed, sofa, half a million, is't it a waste, what the Agong respond on these matter, or what the respond among all the King of Land Malay, the country's debt is not over yet.","Pulau Lang Tengah, Terengganu",rakyaat starvation economy price rising palace renovation facility change bed sofa half million ist waste agong respond matter respond among king land malay country debt yet
2022-06-02 02:46:11+00:00,FarahDeanna_,I was starving. Last lunch last night .. 😭,,starving last lunch last night
2022-06-04 05:07:48+00:00,PrinceRayDauz,@Jeakaduadu7inch @danialamsyar_ stupid kan..mmmmma sb nk dpt follower many..that fool is easily deceived and believe that g follow the starvation.🤣🤣🤣,"Kuala Lumpur, Wilayah Persekut",stupid kanmmmmma sb nk dpt follower manythat fool easily deceived believe g follow starvation
2022-06-04 14:31:42+00:00,Arajaraj50,When it is a hungry it will be hungry as a result of it .. Adoi has to eat after 10 pm..how to get up to jogging.,Damansara,hungry hungry result adoi eat pmhow get jogging
2022-06-05 11:21:06+00:00,borneogeek,@rizwanhazeman a party that came from the legend of the girl he sacrificed and turned into a crop to overcome the hunger of the people at the time,Kota Kinabalu,party came legend girl sacrificed turned crop overcome hunger people time
2022-06-10 01:37:55+00:00,zila_momo,"@Kfcmalaysia done. Please read it. I slept in hunger and was disappointed until now.

Thank you. https://t.co/nufkz7qtia",KMNS | UPM | Subang Jaya,done please read slept hunger disappointed thank
2022-06-10 10:55:10+00:00,cikk_nabieyla,"Filling Peyotku's starvation 🤪 ( @ Siam - Baked Fish Restaurant & Thai Street Food in Kota Bharu, Kelantan w/@haziqmuhazz) https://t.co/ztvo7hqksd",Johor ➡Shah Alam⬅ Kolumpo,filling peyotkus starvation siam baked fish restaurant thai street food kota bharu kelantan w
2022-06-13 05:23:24+00:00,gifthubdotco,Hunger. Cane nk this diet. Haishh next Monday,"Ampang, Wilayah Persekutuan Ku",hunger cane nk diet haishh next monday
2022-06-13 11:12:20+00:00,adlyzulkefly,There is a starving gomen officer @tlyadeen https://t.co/4vuqgoltvl,Semenanjung Malaysia,starving gomen officer
2022-06-17 05:28:59+00:00,syfazliana,"Fortunately, we ate. If I didn't die I was starving. My jaw does something else to chew. Sakatttt 😫","Perlis, Malaysia",fortunately ate didnt die starving jaw something else chew sakatttt
2022-06-18 07:48:28+00:00,NSyafiqahrazmi,I is already a starving phenim,,already starving phenim
2022-06-18 10:15:50+00:00,GhazaliResab,I advise NGOs who want to make sacrifices in this Palestinian African Kampuchea to see the poverty of the people of M'sia before being a monkey in the jungle to death in Rina to death,,advise ngo want make sacrifice palestinian african kampuchea see poverty people msia monkey jungle death rina death
2022-06-21 06:02:55+00:00,tulipismee,"Back to the clinic to eat a piece of bread and eat the medicine all sleeping near col 2, wake up hunger ... make horlick water eating with biscuits to drink with severe shaking spoons https://t.co/ltbcxly2w0",,back clinic eat piece bread eat medicine sleeping near col wake hunger make horlick water eating biscuit drink severe shaking spoon
2022-06-24 00:20:37+00:00,syuhadahjep,"Hungry man. If not, buy a canai bread once. But I'm lazy to wait.😆
Hmm..oreo tu got topup tu 🤣🤣 https://t.co/hmwkfztbhi",,hungry man buy canai bread im lazy wait hmmoreo tu got topup tu
2022-06-24 10:25:38+00:00,Mear_Biaggi,"The dh is on the table.
Lying starvation. Hahahaha https://t.co/z2ktaqtr2d",Kuala Lumpur | Kota Bharu,dh table lying starvation hahahaha
2022-06-24 12:23:05+00:00,kiddiepax,"Today is a day of starvation. Before lunch at granola while waiting for 1 pm. Before dinner, a 10 -minute walk home & amp; The 10 -minute car is a long time ago. Until the house continues to lick the box. Ready to eat food. Crazy!",,today day starvation lunch granola waiting pm dinner minute walk home amp minute car long time ago house continues lick box ready eat food crazy
2022-07-05 18:03:41+00:00,Asyikin_naa,"I can do it right in hunger, I don't know if I don't have lunch td 😭 https://t.co/mha6wqsrzo",Penang,right hunger dont know dont lunch td
2022-07-07 05:52:27+00:00,coachzainul,"O State leaders, ministers & amp; Representatives of the people.

Saidina Umar bin al-Khaththab said: ""I was a headache when I was full while my people were starving""

Thank you.",Cyberjaya,state leader minister amp representative people saidina umar bin alkhaththab said headache full people starving thank
2022-07-07 09:18:25+00:00,Raraiqiee,Hunger. I want to buy it even if the store is open. I want to stop the crowd. Athar was sleeping.,"Bayan Lepas, Penang",hunger want buy even store open want stop crowd athar sleeping
2022-07-09 04:45:33+00:00,vmegu17,"First time comes Brunei pack shorts. Yarabi retis me 🤣🤭 Pasya zebra crossing is very obeyed by the people. After all, I was not a Friday for 2 hours! Hunger me",,first time come brunei pack short yarabi retis pasya zebra crossing obeyed people friday hour hunger
2022-07-09 04:49:18+00:00,vmegu17,"@puteriarchy Surprised thing I time in Brunei 🤭 Husband (time to still bf)
1. 1st time comes I wear shorts. All day long to be an artist to pay attention to 🤣
2. The people there are very obedient to zebra crossing.
3. On Friday all shops including a 2 -hour closed eatery! I starve",,surprised thing time brunei husband time still bf st time come wear short day long artist pay attention people obedient zebra crossing friday shop including hour closed eatery starve
2022-07-11 23:38:17+00:00,dsbriella,"My Ba's starvation :(

Tiber i want joo seng toast, george cafe laksa, lao ya keng kueh chap and green road kolo mee ...

Can someone send me food to office?",,ba starvation tiber want joo seng toast george cafe laksa lao ya keng kueh chap green road kolo mee someone send food office
2022-07-15 13:32:42+00:00,deeda_uk,"Whatever the fate of cooking rice is not pressing, it's starvation .. Auto pounds are hard, used to be a regular one option, press cooking, up and ready, this flashlight is not cooked, here press the new static red light. .",Kuala Lumpur City,whatever fate cooking rice pressing starvation auto pound hard used regular one option press cooking ready flashlight cooked press new static red light
2022-07-16 12:48:10+00:00,ahmadsabrim,"The apes in the forest are breastfeeding?
Your own child is starving?
No coat.

Sympathy and empathy for flood victims and victims of God's test, but Team #09educators helps Perlis storms this time!
#mayallahEaseEverything https://t.co/cf77rsbr1m",,ape forest breastfeeding child starving coat sympathy empathy flood victim victim god test team help perlis storm time
2022-07-20 00:38:41+00:00,JuzCallMeAiman,"Hunger (@ Excel Commerce Solutions Sdn Bhd in Kuala Lumpur, Federal Territory of Kuala Lumpur) https://t.co/hgqew4pjff","Alor Setar,Kedah Darul Aman",hunger excel commerce solution sdn bhd kuala lumpur federal territory kuala lumpur
2022-07-21 23:32:21+00:00,frid_ab,"@mkini_bm when you pay off ... (2039) ..?
By then starving and loss of purchase is lost, due to gov. Life only pay 1MDB debt ....",Shah Alam Selangor,pay starving loss purchase lost due gov life pay mdb debt
2022-07-24 04:29:59+00:00,MUHAMADFADHLI1,75kg to 68kg in 1 month. I think aq is starving for a month.,"Cheras, Selangor",kg kg month think aq starving month
2022-07-24 07:48:49+00:00,ain_manan84,Make a cake for a snack .. take a nap .. be sure to get rid of hunger .. from eating nonsense so you have to cook .. Tadaaa .. full .. Healthy and fully .. Gittew .. https://t.co/3OXPRSQM8F,"Selangor, Malaysia",make cake snack take nap sure get rid hunger eating nonsense cook tadaaa full healthy fully gittew
2022-07-24 16:06:38+00:00,kiddiepax,"I drank like 500 ml of kombucha, then drink more coffee. Where does it not be my stomach. Until almost the wind is starving. Maybe the probiotics are kicking in the coat, already process accordingly. But lunch eats a lot of crazy then dinner time is hungry crazy until stomach ache.",,drank like ml kombucha drink coffee stomach almost wind starving maybe probiotic kicking coat already process accordingly lunch eats lot crazy dinner time hungry crazy stomach ache
2022-07-29 06:39:02+00:00,shezzlahhhhh,@ezyve is so starving. Shiannnn,Klang - Cyberjaya,starving shiannnn
2022-07-31 14:10:29+00:00,dirikuboneka,@mohd_amirul18 The deceased was starving,"Muar, Johor",deceased starving
2022-08-02 15:58:16+00:00,SigieWilson,"Open Tiktok more to ASMR, open youtube the same. Last2 hunger😅. Anjay. You know how to eat. Tired of chewing. Powerful eating is not a rush to be fat.",Kajang,open tiktok asmr open youtube last hunger anjay know eat tired chewing powerful eating rush fat
2022-08-03 01:09:46+00:00,shezzlahhhhh,"Naper eh when eating mcd breakfast set it can be full up to 2-3pm. But if you eat lunch set at 1230cam, 3 o'clock is starving 😅",Klang - Cyberjaya,naper eh eating mcd breakfast set full pm eat lunch set cam oclock starving
2022-08-06 12:07:39+00:00,iamYantyLee,"Adoi is really entertained with this white.
She docked for food. The new person likes tired reviews, he is angry to seduce meow hunger.
He was very angry at the edge of the magic. https://t.co/go0q99hths",W.P Putrajaya,adoi really entertained white docked food new person like tired review angry seduce meow hunger angry edge magic
2022-08-07 16:23:02+00:00,mytheorem,"CONCLUSION 1 (if the original song lyrics have changed): Due to the frog, the rice cannot be cooked properly, then in the cow pads, causing the cow to hurt and starve.

4/n",,conclusion original song lyric changed due frog rice cooked properly cow pad causing cow hurt starve n
2022-08-08 19:09:04+00:00,AsyrafBahauddin,"When you share the side dishes. Feeling starving there.
She doesn't miss her mom's cooking.
#Papaasyura https://t.co/GHMataar8a","Kuala Lumpur, Wilayah Persekut",share side dish feeling starving doesnt miss mom cooking
2022-08-16 06:37:40+00:00,arsroslane,"@natasyanbila hahahaha scared! It tastes good for me to be sick, spicy, juicy chicken. The chicken eats x with the sauce even delicious. The spaghetti is just nice, simple but I'm delicious. Xtau la coat I starve so it tastes good 😂",,hahahaha scared taste good sick spicy juicy chicken chicken eats x sauce even delicious spaghetti nice simple im delicious xtau la coat starve taste good
2022-08-18 02:09:05+00:00,ame_jatz,"Tonight I stayback office hunger for work, of course the boss is pleased to spend his staff eating. Once this can be .. 😢 #nocomment #rumoristrue @kfcmalaysia https://t.co/895sr471lr",Shah alam,tonight stayback office hunger work course bos pleased spend staff eating
2022-08-19 03:43:39+00:00,BukuPujangga,"It is reported that his (servant) boy died of starvation of his stubbornness. This was also acknowledged by Butrus Al-Bustani an Arab poet.

If he is a stubborn nose, why is his name being lifted in that way?","Petaling, Selangor",reported servant boy died starvation stubbornness also acknowledged butrus albustani arab poet stubborn nose name lifted way
2022-08-20 02:25:20+00:00,GerryYeoh,Take a low cost carrier early in the morning. Nelongso e nelongso re 🤣🤣 https://t.co/0uckdu8opq,Singapore,take low cost carrier early morning nelongso e nelongso
2022-08-22 16:21:32+00:00,fiquecool,"@pikasekri tak. Because if hunger peaks, that is the most vocal answer to be expressed",Shah Alam,tak hunger peak vocal answer expressed
2022-08-25 02:38:12+00:00,eykachibby,Poor daughter i. Morning 6.20am had waking up to follow the hunger parents to find breakfast this morning.,Rawang,poor daughter morning waking follow hunger parent find breakfast morning
2022-08-26 19:00:01+00:00,serigala,Open the pot of three o'clock in the morning local time,"Manchester, England",open pot three oclock morning local time
2022-08-29 11:27:08+00:00,GPMMalaysia,"These major floods cause death, hunger, loss, infectious diseases and many other problems.

Melting glaciers add to the adverse effects of the huge floods that hit Pakistan a few days ago.","Seksyen 1, Wangsa Maju",major flood cause death hunger loss infectious disease many problem melting glacier add adverse effect huge flood hit pakistan day ago
2022-08-30 04:20:16+00:00,adek_farid,"280kg of gold can help the people starve and the flood victims now in Pakistan.

#Prayforpakistan",Malaysia,kg gold help people starve flood victim pakistan
2022-08-31 05:35:46+00:00,zamrie_10,"Happy Independence Day Malaysia !!! 🇲🇾
@Grabmy among the ones who free me from starvation😇

#Merdeka
#Trending
#Grabfood https://t.co/pazknjibgh","PHG
",happy independence day malaysia among one free starvation
2022-09-01 00:19:51+00:00,Azrai5637,"Poor Meow takdo sapo nk hulur mknan. Here many stubborn people are afraid of starving to starve as they are not enough.

#kongsirezeki https://t.co/bftnaarxc8",,poor meow takdo sapo nk hulur mknan many stubborn people afraid starving starve enough
2022-09-10 16:08:05+00:00,fitrihaziq_fh,"Because I was born a uniform or a name tag, I live into trivial things. How, after death I want to go home like the songs of the mother singing it when they are starving
Take it on top of the bend.","Kuala Langat, Selangor",born uniform name tag live trivial thing death want go home like song mother singing starving take top bend
2022-09-12 14:46:46+00:00,mair4nrdn,Back to hunger work 🍟 https://t.co/piutdevshp,"Petaling, Selangor",back hunger work
2022-09-13 00:16:28+00:00,AqilahAsim,"If you go to my phone, last 2pm then don't eat anything. Now hunger 😭",Malaysia,go phone last pm dont eat anything hunger
2022-09-13 04:22:12+00:00,AyongQiela,Hunger is a car service 🫠,"Setia Alam, Shah Alam",hunger car service
2022-09-19 02:28:17+00:00,faezahana,"It can last a long time for this CT scan report

Hunger continues here",Kuala Lumpur City,last long time ct scan report hunger continues
2022-09-19 06:47:41+00:00,LeeSlimShady,"Baboon in the jungle in the porch,
The child in the house is starving.",Earth,baboon jungle porch child house starving
2022-09-19 08:04:01+00:00,syaffeiqha,Poor hunger. Until the Opah's house is all about to take rice 🤣🤣,"Shah Alam, Selangor",poor hunger opah house take rice
2022-09-22 15:14:05+00:00,Daliakudo,"Xde bro. Nak fair. Make a mistake here is the punishment.

Mak curik milk as a starving child here for years. Xkn dier missed? Here it's fair.","Putrajaya, Malaysia",xde bro nak fair make mistake punishment mak curik milk starving child year xkn dier missed fair
2022-09-26 09:52:32+00:00,SyakirDahInsaf,"O believers, if you suck marijuana to draw closer to God, it is FISABILLAH.

You will be tested with hunger & amp; Lack of property but be aware that heaven is green. Indeed, life is just a game and a joke.
So, think about it.",,believer suck marijuana draw closer god fisabillah tested hunger amp lack property aware heaven green indeed life game joke think
2022-09-28 04:47:35+00:00,missbutton_,Hunger .. It was stressed by work so I didn't eat ..,"Kuala Lumpur Federal Territory, Malaysia",hunger stressed work didnt eat
2022-09-28 13:16:41+00:00,MalaiyurMaharaj,"@Mohamadyasli It feels like ""tire tires"" and starving because of ""absence of idli"" ... chutney just want to eat?","Padang China, Kedah",feel like tire tire starving absence idli chutney want eat
2022-10-02 01:21:01+00:00,intnndia_,"Right. But try to understand why such problems are happening.
1. Hunger. Sucking glue as hungry
2. Stateless. Cannot be right as a citizen
3. Trash everywhere because the people feel the sense of belonging as they have no citizen
4. No Proper Education","Kota Kinabalu, Sabah",right try understand problem happening hunger sucking glue hungry stateless right citizen trash everywhere people feel sense belonging citizen proper education
2022-10-05 05:39:41+00:00,vijeyrocky,"So the end of the history of the political frogs,

And the start of the politics of starvation of the power of jumping for the shade (chairs, projects, income and so on)!

""",Kuala Lumpur City,end history political frog start politics starvation power jumping shade chair project income
2022-10-07 19:33:15+00:00,kynaalkhaired05,Hungry. Actually go back to work to cook earlier. Lepastu housemates cooked a long time because she cooked her family tomorrow. I waited but fell asleep in hunger. Now I'm awake. I'm hungry. Eah? 🥺🥺,,hungry actually go back work cook earlier lepastu housemate cooked long time cooked family tomorrow waited fell asleep hunger im awake im hungry eah
2022-10-08 16:11:26+00:00,SchidaManis,HUSBAND FRIENDS ONCALL & amp; Please cook maggi for hunger wife 😘😘 https://t.co/y58kngpqdy,Zaim Aiman’s,husband friend oncall amp please cook maggi hunger wife
2022-10-13 16:06:24+00:00,fishballisme,So the child is starving.,"Kuala Lumpur, Malaysia",child starving
2022-10-14 12:34:05+00:00,Areloghy,"Saking over time to wait for hunger conditions, so it's wrong. Hahaha.

Have a nice weekend everyone! https://t.co/2h38ushmei","Jakarta Pusat, Indonesia",saking time wait hunger condition wrong hahaha nice weekend everyone
2022-10-16 09:58:36+00:00,_PandakAlam,The monkeys are breastfeeding at home. This is it.,malaysia,monkey breastfeeding home
2022-10-16 11:54:10+00:00,neyrashazeyra,"This is the reason why I want a dryer. Near the laundry, the machine dryer is all overwork the rainy season.

That's it! I'm Gonna Buy Washer & amp; Dryer. Let it be a stomach ache.",Malaysia,reason want dryer near laundry machine dryer overwork rainy season thats im gon na buy washer amp dryer let stomach ache
2022-10-16 11:56:37+00:00,shepha,"She's backup my aunt

""Even though my aunt didn't hug her, she still had a bed for her. Even though my aunt was a delicious food for her, she was starving""

Sis liver tissue sis crying ya td",,shes backup aunt even though aunt didnt hug still bed even though aunt delicious food starving si liver tissue si cry ya td
2022-10-18 17:51:56+00:00,Officialniesa_,I don't know if it's hungry or stomach ache 😖 but it feels like a starving mcam 😂,Not Available 🙅🏻‍♀️,dont know hungry stomach ache feel like starving mcam
2022-10-18 22:39:35+00:00,tompulingot,"Last night after the dinner was shopping, the road was looking for a bun to make the stomach because of hunger yesterday. Next to the Everise is a body shop. Buy 😅🫠🫠🫠🫠🫠🫠🫠🫠🫠🫠","📍LDU, Land below the wind ",last night dinner shopping road looking bun make stomach hunger yesterday next everise body shop buy
