Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-02-03 11:34:25+00:00,zamani_ejam,Shift full is really hungry 🥺 2 hours more 💪🏼 arghhh .. hahahah,"Labuan, Wilayah Persekutuan La",shift full really hungry hour arghhh hahahah
2022-02-03 12:48:39+00:00,capt040797,"Already at 5pm, 8:30 pm hungry 😢 hmm ..","Bandar Sunway, PJ",already pm pm hungry hmm
2022-02-03 13:59:47+00:00,NzafirahMR,"I was weird today .. from the morning I kept feeling laparrrrrr! I was eating a coat, not a diet. But hungry he can't even talk 😑","Putrajaya, Malaysia",weird today morning kept feeling laparrrrrr eating coat diet hungry cant even talk
2022-02-03 14:03:27+00:00,NzafirahMR,"Just after eating, it took half an hour to get hungry again .. Start looking for something to chew on","Putrajaya, Malaysia",eating took half hour get hungry start looking something chew
2022-02-03 14:04:38+00:00,NzafirahMR,Try not to control it. Balloon drinks a little water .. Hmmm doesn't go. The worse the hunger is! Aihh stressss,"Putrajaya, Malaysia",try control balloon drink little water hmmm doesnt go worse hunger aihh stress
2022-02-03 14:07:12+00:00,NzafirahMR,Right now I'm in the middle of a bad hungry .. from 8 o'clock. At 7 o'clock I had dinner 😥,"Putrajaya, Malaysia",right im middle bad hungry oclock oclock dinner
2022-02-03 15:15:33+00:00,NzafirahMR,@Akmanuma maybe. But this hungry he would have had to eat if he couldn't eat wehhh arghhh,"Putrajaya, Malaysia",maybe hungry would eat couldnt eat wehhh arghhh
2022-02-03 17:32:34+00:00,NabellaAnuar,Gang group whatsapp i dock story about eating at 1.30am !!!!!!!! I'm hungry !!!!!,Setia Alam,gang group whatsapp dock story eating im hungry
2022-02-03 18:08:59+00:00,kiddiepax,"Every night tido in hunger. That's why by 1 pm it has to be tido. If not, hungry around 2-3 am. It's not enough to eat enough.",,every night tido hunger thats pm tido hungry around enough eat enough
2022-02-03 23:57:55+00:00,zazlysuffyan_,"This morning he said there were people sponsor breakfast, hungry huhuhhu",Putrajaya~Pmtg Pauh,morning said people sponsor breakfast hungry huhuhhu
2022-02-04 03:49:11+00:00,Catheliadarcia,"I eat nonsense
Last time I was hungry rice
I should have eaten rice from the beginning
Where's the fat I don't","Kuala Terengganu, Terengganu",eat nonsense last time hungry rice eaten rice beginning wheres fat dont
2022-02-04 06:43:53+00:00,nadwatulshima,Demmit tired caller so mentally tired of being angry to eat,Damansara Perdana,demmit tired caller mentally tired angry eat
2022-02-04 07:28:06+00:00,capt040797,"When you look at anti-VAC comments, they don't want to lose. 😅 Jan 31 Later I took a booster, no critical symptom. After my booster workout 🤣 I have to sleep for 6 hours. I must be very hungry. It must be okay, no fever has no pain.

4 days before I EatClean","Bandar Sunway, PJ",look antivac comment dont want lose jan later took booster critical symptom booster workout sleep hour must hungry must okay fever pain day eatclean
2022-02-04 12:23:27+00:00,heyshahrul,"Post-Booster Shot: Healthy, able to walk at Ipoh Parade & amp; Aeon, hungry hungry and just hurts in the prick. Hopefully xdemam to what tomorrow. ✌🏻",Perak | Kuala Lumpur,postbooster shot healthy able walk ipoh parade amp aeon hungry hungry hurt prick hopefully xdemam tomorrow
2022-02-04 13:40:41+00:00,RealHarithSY,Hungry tonight. Camano is skinny,Malaysia,hungry tonight camano skinny
2022-02-04 14:30:39+00:00,mira_hatta,@shfrnx he is not hungry but once eating the cam defend: '),Seri Kembangan,hungry eating cam defend
2022-02-04 23:47:52+00:00,AzharAndiTahir,Get up in the morning must be hungry. Hmm good morning,"Petaling, Wilayah Persekutuan Kuala Lumpur",get morning must hungry hmm good morning
2022-02-05 03:09:03+00:00,izzatishamsudin,"Later I hate the name of Lee Nayeon's name
#Allofusaredead https://t.co/osslyphvla",KL,later hate name lee nayeons name
2022-02-05 07:20:56+00:00,aneemanimii,Hungry to eat people,,hungry eat people
2022-02-05 08:41:05+00:00,dear_shila,"Take a moment, you have a hungry. Get off the Arnold Cycling Cafe, the hotel front building. There aren't many menu. Water prices with affordable sandwiches. But then, order a lot of water https://t.co/c0tufw1jxb","Johore, Malaysia",take moment hungry get arnold cycling cafe hotel front building arent many menu water price affordable sandwich order lot water
2022-02-05 11:24:21+00:00,ElfiraAzman,Yes .. Awes are a strong laughter easily entertained. Hear him cry? There is time to die hungry ..hahahah ..,Beijing,yes awe strong laughter easily entertained hear cry time die hungry hahahah
2022-02-05 14:54:16+00:00,jadifebruari,Hungry at night. I asked my dad to buy ice cream earlier.😭,Klang dekat Selangor,hungry night asked dad buy ice cream earlier
2022-02-05 15:47:40+00:00,theAnwariah,"Allahhh is very tired today, nausea, nausea, sleepy, hungry.

Tired of serving PMS ni😭🥴","Perlis, Malaysia",allahhh tired today nausea nausea sleepy hungry tired serving pm ni
2022-02-05 16:56:13+00:00,hnsrmli,Hungry anyone told me to eat this morning 🤦,,hungry anyone told eat morning
2022-02-05 17:02:02+00:00,Nora_Hx,"@iamaminsyazwan @twtjodohmy cepumas right this question Btw, it tastes good. But my fav is Vanggey. Org kudu best tp when you see Q long, keep feeling very hungry",Malaysia,cepumas right question btw taste good fav vanggey org kudu best tp see q long keep feeling hungry
2022-02-05 23:18:46+00:00,lizasabarina,"@sengfoo88 @iamjoelee @kfcmalaysia Sometimes asking for the order time in the grab, no matter what. 😁
Last2, eat kfc chicken like eating plain bread, swallow with water. Complain? It's too lazy to be hungry, so often. Husnozan, Kitchen is busy and forgetting.","Ulu Langat, Selangor",sometimes asking order time grab matter last eat kfc chicken like eating plain bread swallow water complain lazy hungry often husnozan kitchen busy forgetting
2022-02-06 01:38:46+00:00,midzijay,"The images of him trapped alone in the well. Must be scared, tired, hungry and mcm2 again .. sediiiiiiiiiihhhhhhhhh 💔",Shah Alam (Malaysia),image trapped alone well must scared tired hungry mcm sediiiiiiiiiihhhhhhhhh
2022-02-06 07:16:10+00:00,Saiful_Farisin,"Hungry rice cake, where to get? 😭",Persekutuan Malaysia,hungry rice cake get
2022-02-06 07:31:23+00:00,syedMshafik,"@binafsih hahaha, males. Applause the chest is hungry.",Puncak Perdana,hahaha male applause chest hungry
2022-02-06 11:03:54+00:00,nienahrd,Hungry rice 😭,"Kuala Lipis, Pahang",hungry rice
2022-02-06 11:12:47+00:00,hajarposey_,Hungry cooked fatty shrimp belimbing mak 🥺 my fav all the time.,"Pinang, Malaysia",hungry cooked fatty shrimp belimbing mak fav time
2022-02-06 12:06:48+00:00,anasaiman_,Done submit. My brain is boiling. Plus hungry to go out to eat rain. Tdi skip lunch. Erm.,"Johore, Malaysia",done submit brain boiling plus hungry go eat rain tdi skip lunch erm
2022-02-06 13:03:09+00:00,F_SyimaM,Hmmm this night is the wetpud which is your mom for you? Hungry this .... hmmm https://t.co/ab7kzgmkwx,"Setapak, Selangor",hmmm night wetpud mom hungry hmmm
2022-02-06 15:44:33+00:00,AmirDeLaRocha,These nights can be hungry. Sebk la wife ckp wants to fry rice. X is not married. The single order is the je la food panda. Please,"Kuala Lumpur City, Kuala Lumpu",night hungry sebk la wife ckp want fry rice x married single order je la food panda please
2022-02-06 15:48:37+00:00,MSallehuddin05,@nuyune as hungry i drive thru ... huhu https://t.co/frz4dayrch,"KUL, LHR",hungry drive thru huhu
2022-02-07 01:38:29+00:00,xmshrx_,Because I want to observe this not to breakfast. hungry siottt,"Kuantan, Pahang",want observe breakfast hungry siottt
2022-02-07 02:37:18+00:00,shammyzzz,@malayrhapsody @helpzhafir The lunchbox best crazy 😭😭😭 Swear to see,KUL-BKI,lunchbox best crazy swear see
2022-02-07 05:08:09+00:00,nadiahsyuhadaaa,Don't know why Mummy's Patin Tempoyak Extra is delicious today ..... maybe very hungry,MALAYSIA,dont know mummy patin tempoyak extra delicious today maybe hungry
2022-02-07 06:21:32+00:00,Nn0117_,I am hungry can also misunderstand the hp number should not call and cancel. Hm last last told HUSB order. I'm sorry to be mistaken for myself,,hungry also misunderstand hp number call cancel hm last last told husb order im sorry mistaken
2022-02-07 06:56:43+00:00,cokexnescafe,I'm hungry and knee pain,Tampines,im hungry knee pain
2022-02-07 08:51:49+00:00,fatinshatirah_,@amarzrookie xda la hungry sgt. Eating near pure last night is still back 😁😁,,xda la hungry sgt eating near pure last night still back
2022-02-07 09:16:41+00:00,Mayna_Patel,"Why Must Must This Happen To Me ??
I planned to have some good vegetable soup this evening after work.
But the shop is closed. Opening later in 2 hours. 😭

I'm hungry now !!","Petaling Jaya, Selangor",must must happen planned good vegetable soup evening work shop closed opening later hour im hungry
2022-02-07 09:26:13+00:00,iztyhy,What is the thing I hear about this. To hungry 😂 https://t.co/srgrmn1g8v,"Kuala Lumpur Federal Territory, Malaysia",thing hear hungry
2022-02-07 09:35:31+00:00,liyanaliyana,Hoooo stomach is hungry hooooo stomach is hungry 🥺,"Kajang, Selangor",hoooo stomach hungry hooooo stomach hungry
2022-02-07 10:10:29+00:00,kewayamin,X finish the story of the natey i*bal with v*da ni dik.set you show kokrey set mu kayo ado money can buy gotu gonih but not live supo x teney.ado jah story weird2 nok suroh ore tau.lapar true attention Setaro tuh DIK! 😂,Shah Alam,x finish story natey ibal vda ni dikset show kokrey set mu kayo ado money buy gotu gonih live supo x teneyado jah story weird nok suroh ore taulapar true attention setaro tuh dik
2022-02-07 10:35:42+00:00,AqilHalim,Don't eat lunch for a kilo. But now hungry. Let's go back 1kg,Seremban,dont eat lunch kilo hungry let go back kg
2022-02-07 10:46:51+00:00,nkmnrdn,The origin of the new elevator cm subway has bread? Hungry tiber,Ampang,origin new elevator cm subway bread hungry tiber
2022-02-07 11:16:36+00:00,HusnaBahrudin,@nurabyan hungry. Suddenly I want to go to Massaj Montkiara,Malaysia,hungry suddenly want go massaj montkiara
2022-02-07 12:03:11+00:00,hxnxid,mcm mne lah ayen blh skip dinner. I know how to get hungry stomach 😂,,mcm mne lah ayen blh skip dinner know get hungry stomach
2022-02-07 13:25:22+00:00,annabilah__,@Ieyaigha tired hungry happy sad boring hm all lh,MLK | MY,tired hungry happy sad boring hm lh
2022-02-07 15:17:46+00:00,21m13,Eat spaghetti meat smoked fat but why are you hungry again 😭 need me to be 🐭 night? Adoiiii,"Kajang, Selangor",eat spaghetti meat smoked fat hungry need night adoiiii
2022-02-07 15:26:31+00:00,waniramli13,"My sister went to the cousin's house, while helping the cousin's bargue back this weekend.

The funny thing is that the RFID car is linked to her sister's e-wallet. When it came out the toll, the notification came out at her sister's phone. Get out of the way to eat. https://t.co/6qmgwncnlx",,sister went cousin house helping cousin bargue back weekend funny thing rfid car linked sister ewallet came toll notification came sister phone get way eat
2022-02-07 15:36:42+00:00,alelelep,I'm hungry I think I can eat a cow,"Selangor, Malaysia",im hungry think eat cow
2022-02-07 15:57:31+00:00,rhsyhlyy,Hungry. Bored 🥲,,hungry bored
2022-02-07 16:03:15+00:00,Nadia_rosly,Use a little hungry brain. A little problem,"Batu Pahat, Johor",use little hungry brain little problem
2022-02-08 01:17:20+00:00,azlinyasmin,"Although it is breakfast but is still hungry.
I need more food after this ....",Malaysia,although breakfast still hungry need food
2022-02-08 01:48:18+00:00,shieldfx,Tadak people are married to hungry rice,"Jitra, Kedah",tadak people married hungry rice
2022-02-08 03:40:56+00:00,fvhmiazizi,Whenever I want to be healthy. It's not too late. From last Monday to this day. Eating what all the crabs are. Eat vomit. Don't eat hunger.,"Ipoh, Perak",whenever want healthy late last monday day eating crab eat vomit dont eat hunger
2022-02-08 05:08:15+00:00,syncsooya,Try if people want to buy it don't tutop 😤 hungry,W.A ♡,try people want buy dont tutop hungry
2022-02-08 06:02:56+00:00,shinaleef,Hungry astu xtaw nk mkn what stress bah gine oh,Borneo,hungry astu xtaw nk mkn stress bah gine oh
2022-02-08 08:27:22+00:00,HaziqSulaiman7,It's normal to have a hungry hostel 🥲,"Alexandria, Egypt",normal hungry hostel
2022-02-08 11:21:56+00:00,apisulaiman,Hungry and helpless.,,hungry helpless
2022-02-08 11:58:55+00:00,BNerdy13,"Hungry, want to eat. But idk what i want 😫","Kuantan, Pahang",hungry want eat idk want
2022-02-08 15:10:47+00:00,azlynazman,At 9pm I just had to eat rice .. What's just 11.10pm is hungry !!!,"Kuala Lumpur/Seremban,Malaysia",pm eat rice whats pm hungry
2022-02-09 01:13:14+00:00,Afro_Dreamer,@Amirulhashimi @muqrishamsuddin If you are hungry Chic Mayo Croissant. It's good.,Sungai Buloh,hungry chic mayo croissant good
2022-02-09 01:24:40+00:00,AzlanNohara,"Before the pandemic, used to supper after abis job @ lot 1 cafe

1 table all black shirts

Ghunnah Menu Menu 👇🏻

Chicken Rice Set Rice Butter

Rating: 5/5 (probably as hungry) https://t.co/sifhyypkdz",Kuching,pandemic used supper abis job lot cafe table black shirt ghunnah menu menu chicken rice set rice butter rating probably hungry
2022-02-09 06:43:59+00:00,hanymael_,Weyh stomach sounds! It is not hungry 😂,Find me!,weyh stomach sound hungry
2022-02-09 08:07:53+00:00,vtymhd,"Bok is hungry eh. Cmtok is the time to do so, and what to do. Huhuhu. NSB is mostly ready. DPT pass an accountant n tax agent gk later. NSB is my bookeeping. Mn x mkin angoi aku eh. The thing is that it is a bit of a job. I like the event ...","Sibu, Sarawak",bok hungry eh cmtok time huhuhu nsb mostly ready dpt pas accountant n tax agent gk later nsb bookeeping mn x mkin angoi aku eh thing bit job like event
2022-02-09 08:59:37+00:00,MarcyrilMarcos,"""Turn to understand the hardships of the people's life"", not even a hungry stomach never feels haha.","Sibu, Sarawak",turn understand hardship people life even hungry stomach never feel haha
2022-02-09 09:12:53+00:00,fiieeyyaa,Busy yes today the fiancée asked to get back to work. Take 30mins break work then carry his laptop drive pi office as he is worried about the jammed road if you want to wait at work at 5pm. It wasn't time to eat from the morning to get some rice as hungry 🤣 https://t.co/0cbksowxzm,KLMY,busy yes today fiance asked get back work take min break work carry laptop drive pi office worried jammed road want wait work pm wasnt time eat morning get rice hungry
2022-02-09 12:07:51+00:00,AyieZach,@zawiraidil 🤣🤣🤣 Don't find out about hungry people .. cc @syyauqz,"Petaling, Selangor",dont find hungry people cc
2022-02-09 12:53:33+00:00,Ain_Razalii,"Tomorrow morning there is a case near the court, in the afternoon to meet the client. Evening to go collect my name cards. I can't be hungry tonight that I can't sleep early.","Selangor, Malaysia",tomorrow morning case near court afternoon meet client evening go collect name card cant hungry tonight cant sleep early
2022-02-09 14:10:45+00:00,rainbowuniqat,@nununananini123 Thank you BB. Td after the tweet continues to cool cool fever tido. Want to awake as hungry 😹😘,,thank bb td tweet continues cool cool fever tido want awake hungry
2022-02-09 14:39:55+00:00,Ain_Razalii,"Whether I called him when he was hungry or he still didn't move on the planner disappearing near the RNR yesterday. Planner bf for, cute lak tu hshshshs","Selangor, Malaysia",whether called hungry still didnt move planner disappearing near rnr yesterday planner bf cute lak tu hshshshs
2022-02-09 14:52:32+00:00,rainbowuniqat,The shock of the man wakes up to sleep hungry he asked what to eat. Astu tgh eats him docked in the kitchen once and forth to bring up the special air 😹 Thank you daddy ♥ ️ https://t.co/vvs6358bkk,,shock man wake sleep hungry asked eat astu tgh eats docked kitchen forth bring special air thank daddy
2022-02-09 17:48:44+00:00,haafizs1,Hungry early this morning 😭,Pengkalan Hulu - Kuala Lumpur,hungry early morning
2022-02-09 18:07:34+00:00,izyanarina,"Lately, he's hungry for something like that.",Dalam dunia ku sendiri,lately he hungry something like
2022-02-09 22:53:23+00:00,kuntommm,"When Afiyah was crying because she was hungry and sleepy ..
Mom cried together.
Sorry Afiyah. You have to fast.

At 8 o'clock you will send your sister to the procedure near OT.

I'm waiting for my sister. 🌻💪",Malaysia,afiyah cry hungry sleepy mom cried together sorry afiyah fast oclock send sister procedure near ot im waiting sister
2022-02-10 02:29:49+00:00,_akmalNA,"@eiffahmunirahh hahaha yeah and they are annoying sometimes, if you call it, if there is a problem or a new hunger to find us, selfish 😆",Mars,hahaha yeah annoying sometimes call problem new hunger find u selfish
2022-02-10 03:51:07+00:00,kusahafiez,"Gm!

Hungry, after all the paddling.

What's for lunch? https://t.co/rhbmds6iyx",,gm hungry paddling whats lunch
2022-02-10 07:19:56+00:00,syapeksyapek,"Today is not eating anymore because the cam is on the porch so cam had to eat in the evening, but the breakfast was slow so the cam was not very hungry but still hungry la ofcoz",,today eating anymore cam porch cam eat evening breakfast slow cam hungry still hungry la ofcoz
2022-02-10 09:38:55+00:00,atkhhusin,I don't know what I'm hungry .. eating is nothing wrong .. Am I weird? !!,Pinang Tunggal,dont know im hungry eating nothing wrong weird
2022-02-10 10:31:52+00:00,One7Aku,"Quarantine kt home, the most obvious symptoms are .... fast hungry.😅","Shah Alam, Selangor",quarantine kt home obvious symptom fast hungry
2022-02-10 11:48:57+00:00,hans_omans,"Have a hungry as a fuel shack once, and the store is packed! 🥺😖","Salem, OR",hungry fuel shack store packed
2022-02-10 23:00:05+00:00,srhliy,Auto hungry is a blind Astaghfirullah ………,,auto hungry blind astaghfirullah
2022-02-11 01:55:05+00:00,NayliNizam,Eat last time breakfast last night. Hmmmm hungry 😢,Kuala Lumpur,eat last time breakfast last night hmmmm hungry
2022-02-11 05:44:38+00:00,nursarahannisa,"Hungry but nausea .. want to cook not too late but hungry .. cook but don't want to eat .. cook a little bit of waste .. order fp expensive, eat a little waste too 🥲🥲🥲","Kuantan, Pahang",hungry nausea want cook late hungry cook dont want eat cook little bit waste order fp expensive eat little waste
2022-02-11 07:09:22+00:00,vtymhd,"When I was early from the usual as early as the early tido, 3 o'clock was hungry. Nie gk ng work work. Stopped by the chapter of MK standing and praying. Huhuhu. O Allah, accept my practice, O Allah.","Sibu, Sarawak",early usual early early tido oclock hungry nie gk ng work work stopped chapter mk standing praying huhuhu allah accept practice allah
2022-02-11 08:00:40+00:00,iwnmdniel,Ok ready for my car to dinner sensorg with Soul Garden. IDFC. Hungry stupid wait in this center. Tired of going to the toilet,"penang, malaysia",ok ready car dinner sensorg soul garden idfc hungry stupid wait center tired going toilet
2022-02-11 08:45:58+00:00,si_rhys,"Hi everyone, I finally become part of the Tiktok community 🤭 🙈 What's up 😅

I share some meals until everyone is hungry 😉

Let's follow the crowds 👉🏻 @si_rhys (https://t.co/p0k6zcu)",Wilayah Persekutuan Kuala Lump,hi everyone finally become part tiktok community whats share meal everyone hungry let follow crowd
2022-02-11 09:08:53+00:00,faqihsyakiran,I'm hungry for my mom so why go to cold storage plaque,"Wilayah Persekutuan Putrajaya,",im hungry mom go cold storage plaque
2022-02-11 12:02:58+00:00,syeerayahaya,Don't play with hungry women. Suddenly the chicken spicy chicken 💦 Invite https://t.co/tgrzbr92hq,"Port Dickson, Negeri Sembilan",dont play hungry woman suddenly chicken spicy chicken invite
2022-02-11 12:46:47+00:00,bellayeppo93,Enter the night market ... oh ... because it's hungry ... I want to buy everything .. so I bought chicken rice .. kebab .. hotdog cheese bob .... then i went to the motorcycle ..,"Gombak, Selangor",enter night market oh hungry want buy everything bought chicken rice kebab hotdog cheese bob went motorcycle
2022-02-11 14:45:13+00:00,NasYummy,Hungry. Don't touch anything from morning as lazy. Currently waiting for the burger. 😩,"Johor Bahru, Johor",hungry dont touch anything morning lazy currently waiting burger
2022-02-11 20:21:24+00:00,mshdamalek,I was hungry for rice but the chicken was gone. Can I cook me a chicken 😂,,hungry rice chicken gone cook chicken
2022-02-12 00:30:03+00:00,NUOWN27,Hungry plus to fast ..😂 https://t.co/g6qeg4ptvu,"Kulim, Kedah",hungry plus fast
2022-02-12 03:36:21+00:00,nabilimran95,"@zaitonkhalid20 @jidagreat @anisanizyunus95 I was working today to see the chicken gprek keep down because of hungry😫

Whenever you can taste the ETONNNNNNNN 🤤","Kota Damansara, Petaling Jaya",working today see chicken gprek keep hungry whenever taste etonnnnnnnn
2022-02-12 08:40:13+00:00,Ain_Razalii,@Myeja_IBRAHIM was the time when google had a suggestion to go there 😄 but I was hungry rice,"Selangor, Malaysia",time google suggestion go hungry rice
2022-02-12 09:31:42+00:00,atiqmisz,Never went to the house of people who were pretty. Essential items are not. I've been there. I buy this essential. It's pretty if hungry is rotten.,KUL-NS-TGG-LGK-KUL-JHB,never went house people pretty essential item ive buy essential pretty hungry rotten
2022-02-12 12:24:48+00:00,asyafiq_17,It's a pity that this person is not. Maybe hungry attention.,Selangor,pity person maybe hungry attention
2022-02-12 15:49:35+00:00,hazeeq_13,"This last chance I joined the slps twice as a result of the clash and training airforce. Hope there are no problems. If not, I'll go hungry for 3 hours.","Gombak, Selangor",last chance joined slps twice result clash training airforce hope problem ill go hungry hour
2022-02-12 16:43:20+00:00,nadwatulshima,Why are you hungry for these times?,Damansara Perdana,hungry time
2022-02-12 16:50:20+00:00,ciksenah,"If you are full, heartburn. If you're hungry, mess it up. Hi.",Kuala Lumpur City,full heartburn youre hungry mess hi
2022-02-13 02:15:47+00:00,stroberilovee,Ouch don't let me eat Dolly Dimsum at Aeon. Hungry crazy pulp,Kuala Lumpur,ouch dont let eat dolly dimsum aeon hungry crazy pulp
2022-02-13 03:34:29+00:00,DediMikael,"Go hungry time, wait for this robot smpai, x about this robot2 to get rid of it .. btw, goat meat, usually2 jaaa laaa ... more plakk review",,go hungry time wait robot smpai x robot get rid btw goat meat usually jaaa laaa plakk review
2022-02-13 08:19:33+00:00,Abner92,"Before it rains .. beat first. How can you find it tomorrow that it is hard to get up after the booster😀.
Hungry is already Happy Sunday. https://t.co/9unvczfida","Kota Kinabalu, Sabah",rain beat first find tomorrow hard get booster hungry already happy sunday
2022-02-13 08:41:52+00:00,firdausnorijan,"My son is simple. Crying if you are hungry and bored. Taik is full, sleepy, hot all he's noisy. She always has to see her.","Selangor, Malaysia",son simple cry hungry bored taik full sleepy hot he noisy always see
2022-02-13 11:28:28+00:00,ydexlimx,"Sleep this afternoon, just got up. Hungry. What do you want to eat? Chicken Set?","Ampang, Wilayah Persekutuan Ku",sleep afternoon got hungry want eat chicken set
2022-02-13 12:23:49+00:00,nadialatiff22,"Husband must buy and give food to his wife. The task of cooking falls on the wife.

Because?
Hungry wife has to cook on her own

That's my blasphemy today",SentulEast | KUL,husband must buy give food wife task cooking fall wife hungry wife cook thats blasphemy today
2022-02-13 12:38:36+00:00,jimykadir,"The lazy one wants to know

The one who is celebrated is not going to smile..lapar + tired

Last2, Ummi's dad is too late ..

#LittleCaliphsihtifal2021
#Littlecaliphsalma @ Bukit Mertajam https://t.co/DBBCEESF93","Mukim 13, Pulau Pinang",lazy one want know one celebrated going smilelapar tired last ummis dad late bukit mertajam
2022-02-13 14:12:08+00:00,ZarulIqwan_,"Wake up hungry (@ Monster Planet Grill & amp; Steamboat in Shah Alam, Selangor) https://t.co/xgswsqgct6","Selangor, Malaysia",wake hungry monster planet grill amp steamboat shah alam selangor
2022-02-13 15:43:19+00:00,nadialatiff22,"Losing the hunger tonight ...
Ive never seen mardiyya like this. Last time she was a baby to have bronchitis. Fortunately there is a backup inhaler at home. Tomorrow you have to see a doctor back",SentulEast | KUL,losing hunger tonight ive never seen mardiyya like last time baby bronchitis fortunately backup inhaler home tomorrow see doctor back
2022-02-14 01:49:38+00:00,FzrulAreef,Hungry + not enough sleep + in the morning 😵‍💫😵,,hungry enough sleep morning
2022-02-14 02:11:11+00:00,azuegury,"Kna repeat as x x dizzy, smlam qays da crying hungry. 😅 I will repeat. 😝",Raub,kna repeat x x dizzy smlam qays da cry hungry repeat
2022-02-14 02:23:21+00:00,megatyusuff,Hungry can not talk directly ... 🙃,"Bandar Melaka, Malacca",hungry talk directly
2022-02-14 04:23:51+00:00,LadyWildani,"All my food is not good. First time with this symptom. 1st and 2nd no mcm ni. It must have been a hungry stomach, so bad for the past 😵‍💫

Hungry stomach but food is all tasty
😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭",All black land,food good first time symptom st nd mcm ni must hungry stomach bad past hungry stomach food tasty
2022-02-14 06:40:56+00:00,shah_shnetwork,"Eat 7 Ajwa Arini dates

Thank God it's not hungry for your stomach","Selangor, Malaysia",eat ajwa arini date thank god hungry stomach
2022-02-14 12:07:37+00:00,kiddiepax,"So we're celebrating our valentine's by tea time-ing at a & amp; w while eating waffles and coney dog ​​and root beer float 💕

Actually hungry, because the lunch portion was small in the afternoon 🤣",,celebrating valentine tea timeing amp w eating waffle coney dog root beer float actually hungry lunch portion small afternoon
2022-02-14 12:41:40+00:00,Paspekansabak,@ahmadluqman_21 This eats because hungry is not because valentine is organized,"Edinburgh, Scotland",eats hungry valentine organized
2022-02-14 12:50:01+00:00,amaafifah,"Akak: Haaa want to eat hunger
*Down under Samyang's cooking
*Ajiz is down
Me: Ajiz eats la
Ajiz: Okay later Ajiz eats
*I will open the lid
Akak: Eh rice is gone
Me: *just remembered ehh haah meal earlier
Akak: It's been a while since I've had to eat people
Me: https://t.co/khl7nglqf8",,akak haaa want eat hunger samyangs cooking ajiz ajiz eats la ajiz okay later ajiz eats open lid akak eh rice gone remembered ehh haah meal earlier akak since ive eat people
