Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-06-21 12:10:01+00:00,noraakira,Stress to see the news of the cooking oil to ride the chicken to go up ... the subsidy is for help to those who miss it ... so that other people x need help ... .,Malaysia,stress see news cooking oil ride chicken go subsidy help miss people x need help
2022-06-21 14:35:12+00:00,_riixal,@muz_azzam @malaysiagazette goes up again and answer the price of food shop ... Chicken price goes up and it feels like myk cooks!,W.P Kuala Lumpur,go answer price food shop chicken price go feel like myk cook
2022-06-22 09:16:19+00:00,manjayyyyy,"My shop's food prices have never been able to rise again with the rise in the price of the chicken last day, this July is going to go up again…. Urghhhh ni la rich fuck!","Cheras, Malaysia",shop food price never able rise rise price chicken last day july going go urghhhh ni la rich fuck
2022-06-22 18:47:48+00:00,a_iman09,It feels bad for food prices to rise weyh😮‍💨,"Selangor, Malaysia",feel bad food price rise weyh
2022-06-23 03:52:46+00:00,pipimontok,"No more than next month, food prices especially chickens go up, my dad has to go up RM2 compared to the price","Bandar Kuala Lumpur, Wilayah P",next month food price especially chicken go dad go rm compared price
2022-06-23 07:46:23+00:00,juani_affendi,The price of food prices is rising and not controlling inflation. Afraid the people are angry. I want to mention 50 cents fat rice x leh dah .. yall. Can't make memories ..,,price food price rising controlling inflation afraid people angry want mention cent fat rice x leh dah yall cant make memory
2022-06-24 13:32:51+00:00,shasha_jamal,"Actually the supply of food is enough, but don't blame the government ... as a cheating now is a supplier and distributor who deceives the stock saying that the price of the goods has to go up ... and many other party supporters are insulting the government",Selangor,actually supply food enough dont blame government cheating supplier distributor deceives stock saying price good go many party supporter insulting government
2022-06-29 04:40:49+00:00,TukangSapuTS,"My food at Evoke IIUM is like the picture below just:
White rice + fried chicken + spinach + belacan + gravy = 7.50

Just finished eating. Before the price of goods goes up, it can be below RM6",,food evoke iium like picture white rice fried chicken spinach belacan gravy finished eating price good go rm
2022-07-01 13:47:19+00:00,shyrhmn,"Oil rising price so automatic food will rise in price, right? Hahaha",Pulau Pinang,oil rising price automatic food rise price right hahaha
2022-07-01 16:03:01+00:00,farisramly,"No trader likes to raise food prices. Which business owner do you want to lose? The dilemma of the F & amp; b trader is concerned when food prices go up, customers should be reduced. In my case, in the past 2 months it has not been up but customers are afraid to go out to buy.",,trader like raise food price business owner want lose dilemma f amp b trader concerned food price go customer reduced case past month customer afraid go buy
2022-07-02 05:49:45+00:00,rahmat_amran,When all food items go up the price,"Kuala Lumpur, Malaysia",food item go price
2022-07-03 00:50:54+00:00,RameshRaoAKS,"Special for the #PakatanHarapan @Shamsuliskandar clan @fahmi_fadzil @khalidsamad
In Canada, the data released by Food Banks Canada Bhwa 1 of 4 people in Canada (23%) Eat less than they should be due to rising food prices.","Bandar Kuala Lumpur, Wilayah P",special clan canada data released food bank canada bhwa people canada eat le due rising food price
2022-07-03 11:31:20+00:00,yusurisan,"Remember the food that goes up the price ... L'Oréal Paris's stuff xmo dock loses jugak ⬆️ 🆙

Matilanak 😂🥲",AOR 🌾🇲🇾,remember food go price loral paris stuff xmo dock loses jugak matilanak
2022-07-04 05:02:18+00:00,GhazaliResab,The government has to be studied because the price of chickens is rising for chicken food to rise to the rise of the Russian and Ukrainian wars because the Ukraine importers are not corn.,,government studied price chicken rising chicken food rise rise russian ukrainian war ukraine importer corn
2022-07-06 21:28:41+00:00,Kelvin6792,@Syedakramin @diyanahalimh The main causes from 2 years ago fertilizers and animal foods rising prices every month until all foods go up price,,main cause year ago fertilizer animal food rising price every month food go price
2022-07-16 22:38:54+00:00,ak47suk1,"The decision remains the same. What can PKR do? Nurul Izzah was one of the leaders to the campaign. Bring people's issues; Increase in prices of goods, sustainable and food guarantee, home ownership, human salary, job opportunities, gig economy, IR4.0 IR5.0,",Cyberjaya,decision remains pkr nurul izzah one leader campaign bring people issue increase price good sustainable food guarantee home ownership human salary job opportunity gig economy ir ir
2022-07-23 06:53:03+00:00,Media_Selangor,"120 families get food baskets, lightweight loads rising prices https://t.co/jum5famifa https://t.co/fqymfrlrf4",Shah Alam,family get food basket lightweight load rising price
2022-07-24 10:21:03+00:00,shah_shnetwork,"The Supplemental Food Plan (RMT) should raise the price sketch per pax instead of eating empty noodles + chocolate milk box water

😌😌😌","Selangor, Malaysia",supplemental food plan rmt raise price sketch per pax instead eating empty noodle chocolate milk box water
2022-07-27 09:42:50+00:00,Anip_Micro27,"It used to be a champion food. Fly from CFS entered KK 12 UM for eating Ciken Chop + Cheezy Wedges + Garlic Bread RM5. I didn't think CFS had been 5-6 years old but still the price went up.

cc: @ifnasirr @irfanmokhtar_ https://t.co/gcadmefhf4",PNG | KL,used champion food fly cf entered kk um eating ciken chop cheezy wedge garlic bread rm didnt think cf year old still price went cc
2022-07-27 09:43:02+00:00,KlutzyKucing,"If he goes up to the tariff, he says, ""The price of electric food goes up, then the electric price goes up.""","Kuantan, Pahang",go tariff say price electric food go electric price go
2022-08-01 07:39:58+00:00,faqihsyakiran,Agree. The price of food when it goes up and down. BOOKOTS DON'T BUY LEFT LEFT LEFTS 😂,"Wilayah Persekutuan Putrajaya,",agree price food go bookots dont buy left left left
2022-08-01 15:41:22+00:00,BroAfiq,But the price of food that goes up and down. 😂,"Selangor, Malaysia",price food go
2022-08-03 14:44:34+00:00,shamsuliskandar,"The House of Representatives-July 18, 2022. I asked additional questions to the Deputy Minister of KPDNHEP on the issue of absence of coordination between KPDNHEP and other ministries to address the issue of rising food prices such as vegetables, chicken and chicken eggs. https://t.co/tabksayzin",Putrajaya Federal Territory,house representativesjuly asked additional question deputy minister kpdnhep issue absence coordination kpdnhep ministry address issue rising food price vegetable chicken chicken egg
2022-08-05 15:49:06+00:00,MengoYee,"The prices of goods in grocery stores and markets are rising. It's hard to live, find food for family.
RM is weaker than other countries.

This is not the season to play Mahathir's politics just to separate the people ... for personal political agenda.",,price good grocery store market rising hard live find food family rm weaker country season play mahathirs politics separate people personal political agenda
2022-09-13 07:34:08+00:00,addeenzsr,The food near the workplace goes up price eh.,,food near workplace go price eh
2022-09-13 08:34:56+00:00,CitgulitaB,@yemmeow Between consciously and x .... cat food has risen prices since the end of last year .... nk x nk have to be bli ... may our sustenance be there for ank2 bulus ne ... 🐱🐱😁,"Kuala Lumpur City, Kuala Lumpu",consciously x cat food risen price since end last year nk x nk bli may sustenance ank bulus ne
2022-09-18 05:35:15+00:00,ammar_atan93,"Chicken prices rose sharply as food costs were still imported from the outside. Why don't we plant and produce ourselves?

Therefore, a plan to reduce imports & amp; Enables the modern agricultural sector to ensure the country's food securities.

#Amanah #ConventionNational2022 https://t.co/otnewnxbsg",,chicken price rose sharply food cost still imported outside dont plant produce therefore plan reduce import amp enables modern agricultural sector ensure country food security
2022-09-28 22:46:28+00:00,lordofkendal,"The us has increased its interest rates from 0.5% to 3.3%, that is nearly 7x increase.

That is the main current pressure on the RM.

Increase interest rates Malaysia?

Pay the house loan up but it is good to get the developers down the house price! Cheap food imports. @zazulazman https://t.co/walvrhckio",Spaceship EARTH FrontierOfTIME,u increased interest rate nearly x increase main current pressure rm increase interest rate malaysia pay house loan good get developer house price cheap food import
2022-10-13 11:48:17+00:00,nadzmi_nami,"@Jules12anne is just about the rising price of the food, I don't think it beat the purpose of min wage. Because now min wage rm1500 but food and raw materials rise. If the min wage goes up and the price of food goes up, it balance, right? If the price of food goes up tp min wage does not go up, naya😂","Gombak, Selangor",rising price food dont think beat purpose min wage min wage rm food raw material rise min wage go price food go balance right price food go tp min wage go naya
2022-10-13 11:56:46+00:00,nadzmi_nami,"@jules12anne yup that's right. But in the style it is difficult to find a shop that does not rise in food prices. But it's not a dorg's fault because inflation is getting higher. And yes I agree, this issue never ending cycle😂 Just boycot capitalist profit but no matter what the Employment","Gombak, Selangor",yup thats right style difficult find shop rise food price dorgs fault inflation getting higher yes agree issue never ending cycle boycot capitalist profit matter employment
2022-10-15 13:16:45+00:00,Azmi_Zahari_,"With the increasing workload, the x -ray is how much & how much it is & amp; The price is rising,
Any planning to find Sideincome? Capitally rm360 (viral food product)! 😍🎉

#Thesaudagaar
#Jualcocolatje
#Agentwanted #modalkeciluntungbesar #dropship",Kuala Lumpur City,increasing workload x ray much much amp price rising planning find sideincome capitally rm viral food product
2022-10-22 02:28:34+00:00,wearing3plemask,"Raise 200 basic points.
The OPR is rising only in debt.

Low OPR, Low Ringgit + Food Import Last year RM 55 Bills = Imported prices are expensive = expensive foods. Everything is wrong.

Low ringgit, export goes up, pay doesn't go up.
https://t.co/2ix4v2bcwe",,raise basic point opr rising debt low opr low ringgit food import last year rm bill imported price expensive expensive food everything wrong low ringgit export go pay doesnt go
2022-10-22 04:55:54+00:00,GemukBear,Do not moto gp if food prices near the area rose 200%,"Selangor, Malaysia",moto gp food price near area rose
2022-11-02 14:22:25+00:00,Angkut_,@isusemasaviral this malaysia .... go up the ingredients to raise food ... get down the raw goods .. all blind ...,langit nan biru.,malaysia go ingredient raise food get raw good blind
2022-11-06 03:24:17+00:00,rajabahrinshah,"Many of the complaints are actually faced by the people in silence.

The price of goods goes up, the cost of service costs goes up, not to mention the basic ingredients of food such as eggs are also rising and difficult to find! https://t.co/sdf2ev89kg","Kuala Terengganu, Terengganu",many complaint actually faced people silence price good go cost service cost go mention basic ingredient food egg also rising difficult find
2022-11-09 15:34:17+00:00,gaddafimusli,@Abdulrahimwahab @amirudinshari @najibrazak Maybe you can talk about this because it is not impressed by the increase in food. Yes the government's efforts to control the market need to continue but there are no effects? We do not have theory alone as B40 suffer from rising food prices. Get off the field helping the poor,"Selangor, Malaysia",maybe talk impressed increase food yes government effort control market need continue effect theory alone b suffer rising food price get field helping poor
2022-11-12 08:22:18+00:00,Amisaha8,"GDP goes up, but the cost of living is higher. The price of the goods goes up, the staple food is high. Who benefits from all this GDP goes up? Serious doesn't understand.",Kuala Lumpur,gdp go cost living higher price good go staple food high benefit gdp go serious doesnt understand
2022-11-14 13:13:00+00:00,sirennextdoor,"I think the SR food has been down for a long time. Last time ate 3-4 years ago. After seeing the food he prepares everything, he doesn't want to pay the price he charges. If freshly made it okay again. The cake is getting smaller portion but the price is still rising.",,think sr food long time last time ate year ago seeing food prepares everything doesnt want pay price charge freshly made okay cake getting smaller portion price still rising
2022-11-17 14:47:56+00:00,asrafkaizen,"@stoicrates @dramirul93 ""Stable.

People died 36 thousand covid time because of the negligence of the government, for the Pandemic but x ordered quarantine

People died in the flood, crashed into logs

People of starvation, food prices are all up

That's not important. Because your life is stable","Cheng, Melaka",stable people died thousand covid time negligence government pandemic x ordered quarantine people died flood crashed log people starvation food price thats important life stable
2022-12-24 00:17:56+00:00,mfjfazley,"Nearly 57% of the media ministerial statement said the rise in food prices related to consumers/people

Clause 3, 4, 7, 8, 9, 11, 12, 13 & amp; 16",,nearly medium ministerial statement said rise food price related consumerspeople clause amp
2022-12-24 01:38:10+00:00,hasyudeen,"The rising cost of chicken food has led to the cost of meat and chicken eggs. If they cannot sell at a higher price, they will reduce the supply to curb the loss. Ceiling prices contribute to the reduction of supply.","Kuala Lumpur, Malaysia",rising cost chicken food led cost meat chicken egg sell higher price reduce supply curb loss ceiling price contribute reduction supply
2022-12-25 09:30:07+00:00,akmalarif90,"Daily news

Rafizi does not want to resolve the issue of food price hikes - PAS Information Chief

6 minutes ago - https://t.co/25kigtdyyy",Malaysia,daily news rafizi want resolve issue food price hike pa information chief minute ago
2023-01-02 03:29:49+00:00,sherfiqashrdn,Actually all foods go up the price 🥺 and and it feels like it is actually bcs my money is getting reduced hahah,,actually food go price feel like actually bcs money getting reduced hahah
2023-01-06 02:36:04+00:00,Aminadri_,"LATEST !!!

Food prices in the school cafeteria rose RM 1

Full link: https: //t.co/wlxulqunow https://t.co/v7p8ndgias",,latest food price school cafeteria rose rm full link tcowlxulqunow
2023-01-06 08:41:51+00:00,MrniYsf,Food prices are rising? Crying mcm ni. Americano prices go up. Water coffee is when 😖,around the world,food price rising cry mcm ni americano price go water coffee
2023-01-12 01:59:17+00:00,Sayyd51890925,"The chicken used to be a problem. Suddenly the eggs are back. When the eggs go up the price, all foods will rise. The standard of living is like Japan!
It is best to import the government to keep the egg price stable. When the price goes up it won't go down again.",Kuala Lumpur,chicken used problem suddenly egg back egg go price food rise standard living like japan best import government keep egg price stable price go wont go
2023-01-19 06:16:02+00:00,RozmalMalakan,"The pilgrims who will perform the pilgrimage this year will need to provide additional money due to increased costs. Private packages need to provide an additional money at least RM20,000. Food price increases around RM20 per VAT effect menu

https://t.co/kyce6assjw","Seremban, Negeri Sembilan",pilgrim perform pilgrimage year need provide additional money due increased cost private package need provide additional money least rm food price increase around rm per vat effect menu
2023-01-20 13:14:00+00:00,Thiban_ben,Thank you YBM @fadhlinasiddiq farm. Issues arise about SJKT & amp; The increase in food prices in the cafeteria was also discussed. YBM is committed to solving & amp; Promise to go down to Kuala Selangor! Soon! https://t.co/pty4nrvn7w,Bestari Jaya (Batang Berjuntai,thank ybm farm issue arise sjkt amp increase food price cafeteria also discussed ybm committed solving amp promise go kuala selangor soon
2023-01-23 03:49:37+00:00,lomo_tech,The method of not eating at this expensive store is actually right. Even BN/Pn era. It's just that. It used to be the opposition. Ce asks for the kind of food price should not be here. Do other costs go up the salary eg.,-,method eating expensive store actually right even bnpn era used opposition ce asks kind food price cost go salary eg
2023-01-25 06:56:13+00:00,vtymhd,"F & amp; b work is difficult. What GK MN works to eat and raw material prices go up, have to raise food prices & amp; Drinks.last2 staff naked custy as expensive food. Hmmm. The price of the dh is cheap, cust has a choice mk proceed order or x. Pasya staff wak knk slh eh x ku fhm","Sibu, Sarawak",f amp b work difficult gk mn work eat raw material price go raise food price amp drinkslast staff naked custy expensive food hmmm price dh cheap cust choice mk proceed order x pasya staff wak knk slh eh x ku fhm
2023-01-29 00:56:54+00:00,AlepAdon,"Dear @kpdn_hq, the price of the cucumber has been 100% since the Chinese festivities, don't check and explain why?

Before the Chinese festivities rm22-30, after the Chinese festivities RM50-60. The Minister is already a question of why we don't go down the price of food ready to boycott.",,dear price cucumber since chinese festivity dont check explain chinese festivity rm chinese festivity rm minister already question dont go price food ready boycott
2023-02-02 01:42:13+00:00,idgafzlnie,"The price of the goods is down, the food price at the store is still on the lookout, no one wants to go down. Chapter Raising the Rise Price on the Reason ""Goods Price"" 😤",,price good food price store still lookout one want go chapter raising rise price reason good price
2023-02-02 11:21:42+00:00,amar_amk9757,"Long -term measures are also being researched by the government to enable food supplies to meet demand and thus help control the rising prices of goods.

(3/4)","Perlis, Malaysia",long term measure also researched government enable food supply meet demand thus help control rising price good
