Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-02-09 07:38:19+00:00,Nurinayo,The goods are up price. The new total 6 +++ is 8 +++. Tachod Mat. Don't get married 🥲 https://t.co/akahzibv0e,"Kuala Lumpur, Wilayah Persekut",good price new total tachod mat dont get married
2022-02-09 12:04:09+00:00,nadzmi_nami,Can yall stop talking as if we want 100% profit from our sales? The price of goods is up. Not my brother was surprised me,"Gombak, Selangor",yall stop talking want profit sale price good brother surprised
2022-02-09 17:01:57+00:00,hellokening,"Ready to ask for help again. The price of goods is up to UMNO.

The price of graphic card goes up to blame UMNO?

Bitcoin upstairs to blame UMNO?",Cloudfare,ready ask help price good umno price graphic card go blame umno bitcoin upstairs blame umno
2022-02-11 19:33:48+00:00,SalmiahBaharud1,"What is inflation? During this time we keep comparing the kakih karipap 10 cents and now goes up to 50 cents, the increase in the price of this goods and services is to call inflation.","Kajang, Selangor",inflation time keep comparing kakih karipap cent go cent increase price good service call inflation
2022-02-12 03:06:03+00:00,Media_Selangor,Economic Specialist: Minimum Wage Increase Drive Price Increase https://t.co/R1DCOSNKXB https://t.co/icmf7et5l2,Shah Alam,economic specialist minimum wage increase drive price increase
2022-02-12 06:12:34+00:00,twt_wang,"The higher the inflation rate (the price of the goods) the less the power of our purchase. If we used to buy 1 egg, today we need 40 cents for the same egg.

What's the point?","Petaling Jaya, Selangor",higher inflation rate price good le power purchase used buy egg today need cent egg whats point
2022-02-12 07:45:33+00:00,iwnmdniel,@501awani @bujiemonji pay does not rise even the price of goods has gone up. What more reason is that,"penang, malaysia",pay rise even price good gone reason
2022-02-12 15:00:49+00:00,zua_al_azmi,@dkmy9186 @wenkt its normal Domino effects nih..xyah surprised..before rising Govt servant salary has an impact on the increase in prices of this goods is a minimum increase in salary. large,Malaysia,normal domino effect nihxyah surprisedbefore rising govt servant salary impact increase price good minimum increase salary large
2022-02-12 16:14:45+00:00,rusa_putih,The price of this item is always going to go up ... how can I have a minister x reti nk help the people ???,Kuala Lumpur Federal Territory,price item always going go minister x reti nk help people
2022-02-13 09:06:07+00:00,MSallehuddin05,New covid nk slow2 recovering this russia nak invade ukraine. Haish is rising the price of goods,"KUL, LHR",new covid nk slow recovering russia nak invade ukraine haish rising price good
2022-02-15 15:20:40+00:00,shazlan_90,@501awani good luck prices of goods go up later in aeon 🤭,"Shah Alam, Selangor",good luck price good go later aeon
2022-02-16 16:32:44+00:00,fit_verisha32,The origin of the pay raise here is discussed. The origin of the price of the goods you know how to change the price tag. Smpi bile nk facing this stupid. Market here and there is another salary. Brg supplier amik drip the same. The price of similar goods is cheap here and there.,"Seri Kembangan , Selangor",origin pay raise discussed origin price good know change price tag smpi bile nk facing stupid market another salary brg supplier amik drip price similar good cheap
2022-02-17 11:15:58+00:00,waneizhanafeef,"Since 2014, many SMEs (Turnover More & GT; RM300k) rolls due to GST. On average, they absorb the GST because they want to avoid the price of the goods.

It's a reality. I have a little experience in SMEs from a young age (now young), I can talk a little bit.",,since many smes turnover gt rmk roll due gst average absorb gst want avoid price good reality little experience smes young age young talk little bit
2022-02-17 13:10:33+00:00,aapoooooooo,"For the record, (though no one asks) the RM1.5k min salary is ok.
Crazy things are expensive.

There are people who say that the salary goes up so the price of the need is also up. ~ Capitalist cronies.
Now this is a low paycheck to go up jeeee.
The salary is not rising. Disgustingly.",,record though one asks rmk min salary ok crazy thing expensive people say salary go price need also capitalist crony low paycheck go jeeee salary rising disgustingly
2022-02-17 14:42:31+00:00,Ilyaslerr,"@shahrul_abe96 people who supply the goods as the price goes up, bile gomen raise the price of a new ceiling he raise stock, profit on the wind",Malaysia,people supply good price go bile gomen raise price new ceiling raise stock profit wind
2022-02-17 17:06:01+00:00,faqihsyakiran,My expectation next month spending pattern is a bit fast and fast. So lets pray but vision is still vague. I wish all of you good luck and keep fighting. Hug* month 3 prices of goods go up again. LOL,"Wilayah Persekutuan Putrajaya,",expectation next month spending pattern bit fast fast let pray vision still vague wish good luck keep fighting hug month price good go lol
2022-02-17 21:10:08+00:00,Farhanlilyamani,"Freight charges are rising high now.
Former 1x40ft from Sou - PKG, can get 10k.skrg x 4/5 ..
Imagine the price of imported goods + freight charges.
Goods 15k + Freight 35k = horror
Soon Freight from China is up.
Tgk what is the impact on the shoppe and lazada.",,freight charge rising high former xft sou pkg get kskrg x imagine price imported good freight charge good k freight k horror soon freight china tgk impact shoppe lazada
2022-02-19 13:11:31+00:00,azziqaziz,So these young people don't have the choice of wasting time as a rider. High salaries follow the craft. Government lpastu does not raise a minimum wage. The employer is the employer but the price of the goods goes up is okay.,"Selangor, Malaysia",young people dont choice wasting time rider high salary follow craft government lpastu raise minimum wage employer employer price good go okay
2022-02-19 18:15:34+00:00,Zkwxnn,"Discuss the discussion, the employer who disagrees. Prices of goods rise 💯 agree & amp; Support 😌",Leave Me Alone 🙇🏻‍♂️,discus discussion employer disagrees price good rise agree amp support
2022-02-21 04:36:56+00:00,AwatifWardina,@Lagacawan @amenoworld who agreed because sometimes the failure when it was given the success of the government was a merits of the government such as the price of the price of the 'Malaysian family' and was written as a 'incredible response' but the need to keep up in the market,,agreed sometimes failure given success government merit government price price malaysian family written incredible response need keep market
2022-02-24 07:09:57+00:00,akudiraf,"Who is the victim? We are the level of this anchovies.

Oil prices will surely rise and the price of goods will rise. Your salary is not rising. Ready to cut again there.","Kuala Lumpur, Malaysia",victim level anchovy oil price surely rise price good rise salary rising ready cut
2022-02-24 18:49:46+00:00,aapoooooooo,"Not that I was afraid that Msia would be attacked. I fear tough times ahead.
Prices go up, food scarce. Want to live 2-3 years.
As long as you live while you have to eat.
Dead, all over.",,afraid msia would attacked fear tough time ahead price go food scarce want live year long live eat dead
2022-02-24 18:53:17+00:00,aapoooooooo,"With Covid, after 2yrs life is not back to normal.
The price of goods goes up.
Now World War?
Things settled in another 2 yrs ke?
U think?",,covid yr life back normal price good go world war thing settled another yr ke u think
2022-02-25 13:21:43+00:00,CrossedKom,"We don't have to upgrade the lifestyle, every time it is good to be able to raise the salary ... even the prices of goods go up as the government is up and we do not upgrade the lifestyle .. Other countries are getting easier for the people and we do not even make it Doc read the stupid things mcmni",nibong tebal,dont upgrade lifestyle every time good able raise salary even price good go government upgrade lifestyle country getting easier people even make doc read stupid thing mcmni
2022-02-25 15:51:17+00:00,Subject330137,"The true issue of Palestine, fraud and persecution to the Malays by the Malays, the booster is a must -have Friday prayer requirement, the price of goods rising, the prisoner is not jailed .. The issues are Malay, the germs across the ocean, the front elephants, just not noticed, bangang.","Владивосток, Приморский край",true issue palestine fraud persecution malay malay booster must friday prayer requirement price good rising prisoner jailed issue malay germ across ocean front elephant noticed bangang
2022-02-26 05:15:33+00:00,apanakdikato,"Tkyah ckp bnyk la, rkyat johor is wise ... PRN this time for teaching to BN about corruption issues, abuse of power, lack of job opportunities, prices of goods, minimum wage, stock goods ..

I don't even hope that there are many smart, so many stupids especially Malay..🤣🤣","Inner Mongolia, People's Repub",tkyah ckp bnyk la rkyat johor wise prn time teaching bn corruption issue abuse power lack job opportunity price good minimum wage stock good dont even hope many smart many stupid especially malay
2022-02-28 02:21:52+00:00,hazanzan2,"10:17 AM ""It also feels like it is out of it, flowing to see whatever you want to buy. #Priceless #riseup",Kuala Lumpur Federal Territory,also feel like flowing see whatever want buy
2022-03-01 01:34:01+00:00,leeyouhin,"Telegram from@najibrazak

Former YB DAP Bidas YB DAP.

Be good. Is it possible that the former Palm Minister is reviewing the increase in prices of imported goods following the disruption of the world transport sector?

P.S. Lazada or Shopee?

https://t.co/fjuajgxyq4 https://t.co/l5g2ji2qlu","Subang Jaya, USJ",telegram former yb dap bida yb dap good possible former palm minister reviewing increase price imported good following disruption world transport sector p lazada shopee
2022-03-02 01:21:42+00:00,waneizhanafeef,"No matter the price of rubber appliances I.E cups, steel steel, toreh knives all up.

Not yet entered the plantation industry. Pipe prices for drainage, hand tools etc. all up.

This increase is not new.",,matter price rubber appliance ie cup steel steel toreh knife yet entered plantation industry pipe price drainage hand tool etc increase new
2022-03-02 04:01:12+00:00,nafiznazly,"People noticed x, the prices of the goods in this shopee have risen ...",Putrajaya Federal Territory,people noticed x price good shopee risen
2022-03-05 10:02:02+00:00,redha_zahid,"Russia and Belarus Supply 2/3 Quantity of essential elements of fertilizer in this world. (Mop)

When short supply, prices of goods will rise, low agricultural products, raw prices rise.

Russia and Ukraine are the largest wheat producers. The food crisis will take place.",,russia belarus supply quantity essential element fertilizer world mop short supply price good rise low agricultural product raw price rise russia ukraine largest wheat producer food crisis take place
2022-03-07 04:04:53+00:00,kairyherry,It is very much the rise in the rise in prices of goods. 😔,,much rise rise price good
2022-03-09 07:06:30+00:00,sharmineahmad,That's exactly what the ASB is not like hmmm all the items are up now where they want to save it after paying it😩,"Kuching, Sarawak",thats exactly asb like hmmm item want save paying
2022-03-12 01:53:17+00:00,adek_farid,"Since prices of goods go up uncontrollably, before entering the market, I have to plan that I am just ordinary people. https://t.co/umasqqtttz",Malaysia,since price good go uncontrollably entering market plan ordinary people
2022-03-13 02:09:05+00:00,mynameiskakak,"Yesterday Pi Hero was shocked to see the price of goods rising sharply 🥲🥲

Like the usual cherish I bought RM5 suddenly RM7.45. Milk RM3.85 jd RM4.50 😭😭",Shah Alam,yesterday pi hero shocked see price good rising sharply like usual cherish bought rm suddenly rm milk rm jd rm
2022-03-13 02:46:56+00:00,aneepz,"@Jayokano I agree to eliminate the RON95/97 subsidy and be given a missed subsidy. Subsidies according to household income. The IRB has data.
The idea looks easy, the implementation is difficult but it can be done. The pound car is flying.

The price of the price of goods will rise if diesel goes up.",,agree eliminate ron subsidy given missed subsidy subsidy according household income irb data idea look easy implementation difficult done pound car flying price price good rise diesel go
2022-03-13 06:28:32+00:00,capt040797,"We're not stingy, but money management.

Our ministers are getting worse, let us have enough supplies if anything. The price of goods is increasing.

We started with our own family first. 🚨","Bandar Sunway, PJ",stingy money management minister getting worse let u enough supply anything price good increasing started family first
2022-03-13 07:37:03+00:00,Media_Selangor,MB: Sale of Lightweight Cares of People's Load Increase in Prices https://t.co/hrhpzhc75v https://t.co/0lqv2yp6qd,Shah Alam,mb sale lightweight care people load increase price
2022-03-13 19:41:46+00:00,MR_ARROGANG,"It's been an election. Wait for one, one, the price goes up. Tgk la.","Malacca, Malaysia",election wait one one price go tgk la
2022-03-14 04:46:03+00:00,Saida_CFPCertTm,"Endemic doesn't mean comfortable.

After the pandemic, unexpectedly, the highest inflation rate is in history while the income is still stagnant for the people. The new world economy is recovering, prices of goods rise due to the effects of the chain","Kuala Lumpur, Wilayah Persekut",endemic doesnt mean comfortable pandemic unexpectedly highest inflation rate history income still stagnant people new world economy recovering price good rise due effect chain
2022-03-15 07:15:26+00:00,ariffadnann,What about all the price items? Today is 3 PO to be revised ??,Terengganu,price item today po revised
2022-03-16 10:03:03+00:00,_aldrinng,"Duration: 17 Mar 22 - 23 Mar 22

Petrol retail sales price & amp; Diesel per liter:
RON95: RM2.05 (=)
RON 97: RM4.00 (+RM0.25)

Thank goodness the rise returned to the widespread",,duration mar mar petrol retail sale price amp diesel per liter ron rm ron rm rm thank goodness rise returned widespread
2022-03-16 16:54:48+00:00,muhamadahjiz,"The paycheck is not rising, the price of the goods is rising, it has to be a daddy's old man, where there is money to get married, buy him because he wants to spend money on his commitment.

It should have been the current help. Help those who really need help. Get off the field.",,paycheck rising price good rising daddy old man money get married buy want spend money commitment current help help really need help get field
2022-03-18 00:08:36+00:00,cadsalovere,"@bernamadotcom @ismailsabri60 of course desperate. Since C19: pay cuts, pricing necessities, bank debt; Moratorium Interests, Public Transportation Price, Natural Disaster But What Government is ready? Is a little special money, waste money for PRN ... please add below",Malaysia,course desperate since c pay cut pricing necessity bank debt moratorium interest public transportation price natural disaster government ready little special money waste money prn please add
2022-03-19 07:01:57+00:00,Izizainal,Org in kpdnhep mmg do not buy anything to mcm? Until you can't monitor the price increase.,Banting/Shah Alam,org kpdnhep mmg buy anything mcm cant monitor price increase
2022-03-19 12:06:04+00:00,Adaa_Monreal,"Good and bad news.

Good because, it's okay to go up from Prev Minimun Wages.

Bad, the price of goods will go up as well. Now it's up to the imagine to go up which level.",#COYG,good bad news good okay go prev minimun wage bad price good go well imagine go level
2022-03-19 13:24:03+00:00,MRizalMSaad,"@shadaixxx anyone wants us to go up 300 rggt suddenly mcm ... the price of the goods goes up is definitely, we pay for it ... for the salary of 1600 mcm and the paycheck has to deal with the price increase",,anyone want u go rggt suddenly mcm price good go definitely pay salary mcm paycheck deal price increase
2022-03-19 13:24:21+00:00,mohd_famy,@Marchfoward control prices new goods think of pay raise ... remember the price doesn't rise to..Domino effect ... the price of the food shop price goes up..fast food goes up ...,Penang,control price new good think pay raise remember price doesnt rise todomino effect price food shop price go upfast food go
2022-03-19 15:38:11+00:00,littlemelon__,Don't be the price of goods going up this April 1st. Whenever you want to raise the dorg minimum wage it is up to the price 😑,"Ipoh, Malaysia",dont price good going april st whenever want raise dorg minimum wage price
2022-03-20 06:34:28+00:00,farahainroslan,@Khairykj @ismailsabri60 rm1500 tu then prices of goods rise no yb n dato. If the price of goods goes up is not enough. Lower the price.,"Perak, Malaysia",rm tu price good rise yb n dato price good go enough lower price
2022-03-20 08:02:50+00:00,adzharryasrad,"The minimum wage goes up to 1500, followed by the price of goods rising, in the past 1200 poor salaries, now we are just as poor as the expensive price at all, what is the logic of malaysia?",,minimum wage go followed price good rising past poor salary poor expensive price logic malaysia
2022-03-20 10:52:18+00:00,aizat_aziezz,"Ye sir2, the price of the goods is still rising even though x goes up the minimum wage, don't be Palatao, keep it to yourself please",somewhere around petaling jaya,ye sir price good still rising even though x go minimum wage dont palatao keep please
2022-03-20 23:24:53+00:00,shahrizan_k,"If we want our own salary every year, please expect the price of goods to go up.

These traders also need to raise their workers' salaries and their income, not to absorb whatever losses/costs on our behalf.",Malaysia,want salary every year please expect price good go trader also need raise worker salary income absorb whatever lossescosts behalf
2022-03-21 00:09:39+00:00,WanieRohim,"After that, when the goods go up the price. Noisy. SIMPLE EXAMPLE: Teacher Kindergarten has to go up. To get the money to pay the Cikgu is from parent. Rizqi's kindergarten was a lot of parents. Even the skit is noisy. Sure how. Confirm he has to raise your fees?","ÜT: 3.039353,101.58562",good go price noisy simple example teacher kindergarten go get money pay cikgu parent rizqis kindergarten lot parent even skit noisy sure confirm raise fee
2022-03-21 00:26:28+00:00,Nur_Farliana,"Lol years of work has been difficult to have measles as if to wait for a paycheck to 1.5k level. Now enter the 1.5k salary yes, who have worked for years have been quiet because we are exempt. Wait a little longer later announcing the price of the goods ...",Allah's Earth,lol year work difficult measles wait paycheck k level enter k salary yes worked year quiet exempt wait little longer later announcing price good
2022-03-21 03:39:50+00:00,FaezoR,"The minimum wage goes up, more users will spend.

Consumers can shop, not enough.

Not enough stuff, the price of goods goes up.

In the new economy to recover, it is best to raise minimum wages in stages or we will experience sudden inflation https://t.co/exvwtxi95k",,minimum wage go user spend consumer shop enough enough stuff price good go new economy recover best raise minimum wage stage experience sudden inflation
2022-03-22 01:49:09+00:00,RozmalMalakan,"In fact, many of the Canai bread traders take the attitude of absorbing the increase in prices of goods by maintaining the quality and size of the dough to keep their customers

https://t.co/ldd3jv8vhw","Seremban, Negeri Sembilan",fact many canai bread trader take attitude absorbing increase price good maintaining quality size dough keep customer
2022-03-23 00:53:00+00:00,ZackAvaricious,The price of goods has gone up. Might as well add petrol to the fire.,Flat Earth,price good gone might well add petrol fire
2022-03-24 03:16:18+00:00,MohammadHaziqh,"All bakeries items go up,","K.L, Malaysia",bakery item go
2022-03-25 00:24:40+00:00,LeeSlimShady,"If you are in general to lower the price of goods, then the opposition will support it. This is how you want to make Sosma, how is @pakatanharapan_ to support? It is best to cancel the MOU, the more supportive the fat, not to help the people.",Earth,general lower price good opposition support want make sosma support best cancel mou supportive fat help people
2022-03-26 09:22:54+00:00,AfindiNoor,"The price of goods is increasingly expensive
Food prices rose 3-4 times more than before
#MENTIERIA ALL MAKE ANYTHING EVERYONE
I guess the dock wants to spend government money with the people's money ...
For high salaries with what allowance, what does the minister do?",Kuala Lumpur Federal Territory,price good increasingly expensive food price rose time make anything everyone guess dock want spend government money people money high salary allowance minister
2022-03-28 08:04:07+00:00,RidhwanRafiee_,"See the bill restock the item to cry, the price goes up 😭",🅰️ - Side,see bill restock item cry price go
2022-03-30 02:55:35+00:00,lorddijaaahx,When I was'. Learning time is there covid? Even want to work part time pounds hard to find it with status as a student again because many covid time has to quit. The price of the pounds goes up. It's a chat.,"Seremban, Negri Sembilan",learning time covid even want work part time pound hard find status student many covid time quit price pound go chat
2022-04-03 05:22:30+00:00,Zkwxnn,"The price of goods goes up first, the minimum wage follows.",Leave Me Alone 🙇🏻‍♂️,price good go first minimum wage follows
2022-04-03 05:53:03+00:00,Media_Selangor,Traders remember Don't take the opportunity to raise prices https://t.co/vgxoyyin8z https://t.co/mvti3g2iwv,Shah Alam,trader remember dont take opportunity raise price
2022-04-03 10:20:44+00:00,zafeiyra,"@Xaviernaxa is going to do it. My dad was impressed by raw items. Flour, eggs, butter. He has not rented the site yet. My dad's mom is wrong to raise","Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",going dad impressed raw item flour egg butter rented site yet dad mom wrong raise
2022-04-03 21:54:00+00:00,peningkepala,"One world of goods prices goes up.

Start diy","New York, USA",one world good price go start diy
2022-04-04 04:27:30+00:00,ruzainiml,Food prices in the Ramadan market are rising. Cooking in the house even raw goods rising. The same,,food price ramadan market rising cooking house even raw good rising
2022-04-04 09:26:21+00:00,mierularep,That's right the price of food at the bazaar goes up. Because raw goods go up. Expensive.,,thats right price food bazaar go raw good go expensive
2022-04-04 12:31:08+00:00,mierularep,@Luqmanibnusabri wants to wat cane man mmg the price of goods now goes up. Can't blame the trader. He is looking for a meal.,,want wat cane man mmg price good go cant blame trader looking meal
2022-04-05 02:51:26+00:00,norlishafikah,There are many ckps about expensive prices in the bazaar. But not really. I want to buy john bread rm8. Keep not jd ye. Hahaha. Sunday after buying at the RM6 Garden Road. But not doing it. The price of goods goes up. Cook je la nak.,malaysia,many ckps expensive price bazaar really want buy john bread rm keep jd ye hahaha sunday buying rm garden road price good go cook je la nak
2022-04-05 03:29:07+00:00,hierrago96,"The increase in prices of this goods is extreme.

Because of the endless Russian war.

Motor Corsa Tires, Last Year Buy RM90, Now Price Rise RM105

This is expected that black oil will go up. Well when you want to finish it","Rawang, Selangor",increase price good extreme endless russian war motor corsa tire last year buy rm price rise rm expected black oil go well want finish
2022-04-05 03:31:21+00:00,hierrago96,"This is not the case, the business,

Egg A, once 11, now 13
Creamer 25kg 190, now 265

It must have been the price of food for sale, the traders could not stand it, they could not be absorb. End up users, we are users, soo are affected","Rawang, Selangor",case business egg creamer kg must price food sale trader could stand could absorb end user user soo affected
2022-04-05 10:31:48+00:00,sehidangrasa,Worry. I from the end product consumer until the trader felt the price of goods went up. There are distributors that sell Milklab almond milk for 3-4 dollars. Nestle Pro's milk has gone up a bit. What's more Farm Fresh. But I'm most worried about coffee. 🤣🤣🤣,"Kuala Lumpur, Wilayah Persekut",worry end product consumer trader felt price good went distributor sell milklab almond milk dollar nestle pro milk gone bit whats farm fresh im worried coffee
2022-04-05 14:24:30+00:00,JJCMPERAK,"The average price of food at Ramadan bazaar is rising prices, the factors of raw goods are going to be crazy. Just hope the quality remains the same .. can it?","Perak, Malaysia",average price food ramadan bazaar rising price factor raw good going crazy hope quality remains
2022-04-06 04:42:25+00:00,khairunnxsa,The price of the price goes up. Don't know who to blame? Traders or governments. Sad,,price price go dont know blame trader government sad
2022-04-06 05:21:50+00:00,Togheppy,@Sinaronline @alexnantalinggi ko has lived for years? twenty / hundred people don't watch..to late,langit nan biru.,ko lived year twenty hundred people dont watchto late
2022-04-06 17:35:31+00:00,hafizulhadi3,"People raging lamb shank prices up. It should be a pier to raise the government that raise prices of goods in silence by 30% - 40%.

But plague. Malaysian. Always no place 🤣🤣🤣🤣🤣",,people raging lamb shank price pier raise government raise price good silence plague malaysian always place
2022-04-07 03:06:31+00:00,AfilSyazwan,"My mom said, maybe she soon stopped trading at the backyard shop in the village. I asked me why. He said, because the price of the price went up so much. To raise the price, he said he was sorry for the villagers to buy food.","Shah Alam, Malaysia",mom said maybe soon stopped trading backyard shop village asked said price price went much raise price said sorry villager buy food
2022-04-07 04:17:44+00:00,AznurNadiyah,"@gomovingforwar @syedakramin is already forced, to make cammana. It has been a year for 50 60 RM a year. Is it enough to cover the price of goods every year?","Petaling Jaya, Selangor",already forced make cammana year rm year enough cover price good every year
2022-04-07 04:43:53+00:00,f4izalhassan,"Two questions for those who specialize:

1) What is the guarantee that there is a SIRIM stamp price of the face?

2) Why is it more important daily issues such as rising prices of essentials in large cities such as JB not being won by KPDNHEP?

Open to debate.","Putrajaya Federal Territory, Malaysia",two question specialize guarantee sirim stamp price face important daily issue rising price essential large city jb kpdnhep open debate
2022-04-07 08:14:52+00:00,AzzalyH,"Already about this facemask ... before this x story of any cop ... nowadays nowadays cop ??? The government needs to deal with the problem of rising prices of goods .... not busy about this thing ...
#facemasks #government","Permatang pauh, Penang. ",already facemask x story cop nowadays nowadays cop government need deal problem rising price good busy thing
2022-04-08 00:30:06+00:00,capsule_nine,"Each time the package stimulates, you have to be prepared within 5 months for rising prices.","Kuala Lumpur, Malaysia",time package stimulates prepared within month rising price
2022-04-09 13:02:04+00:00,shahrizan_k,"We will feel the price of expensive food until we do business & amp; Feeling tired of being tired of doing business.

Got began to accept the fact that the cost of the cost & amp; goods, employee costs & amp; Delivery is up.

Can't afford it, no need to buy. Traders want to profit, not charity.",Malaysia,feel price expensive food business amp feeling tired tired business got began accept fact cost cost amp good employee cost amp delivery cant afford need buy trader want profit charity
2022-04-09 18:13:03+00:00,frid_ab,Prices of goods can be controlled from rising if consumers boycott..Don't buy ... https://t.co/x4yeofi1FF,Shah Alam Selangor,price good controlled rising consumer boycottdont buy
2022-04-10 22:16:15+00:00,noraakira,@Udashafiq hahah so if the big brother should help it..so help the humanitarian la kot kot what the people are helping .. from the long term..how they want less price rising prices The morning is already in the world ... the current state of the world ..,Malaysia,hahah big brother help itso help humanitarian la kot kot people helping long termhow want le price rising price morning already world current state world
2022-04-11 03:53:08+00:00,meramerameez,"@pikahwah hahaha that's weird I see. The price goes up, and buying wet goods is not going to stay. But I'm ready to tell the limitation per pax this mmg taik lah haha","Jasin, Melaka",hahaha thats weird see price go buying wet good going stay im ready tell limitation per pax mmg taik lah haha
2022-04-12 04:55:18+00:00,rashdanmarzuki,Electric goods go up price eh? The difference is a hundred than I bought it first,"Johore, Malaysia",electric good go price eh difference hundred bought first
2022-04-13 10:51:20+00:00,xCikRarax,It's been a week since the price of the camel's rise. Next year the pension is for the cake. Want to marry Dato '. Older old people promise a lot of money.,,week since price camel rise next year pension cake want marry dato older old people promise lot money
2022-04-14 07:25:37+00:00,malabau,"@shinbetmalaya @myjoe_ basic stuff all rising price .. flour, hot dog","Kota Kinabalu, Sabah",basic stuff rising price flour hot dog
2022-04-15 14:26:14+00:00,andyouleft,"@admhmd_ @lanzalnal nk example? BN votes can rise in price. Support ticket worms .. the same way. Ade org to be in the wind. If this goal is possible, you can buy it yourself for RM50. I'm lazy to comment. The end. Bye",MAS-Heaven,nk example bn vote rise price support ticket worm way ade org wind goal possible buy rm im lazy comment end bye
2022-04-18 08:23:47+00:00,MRizalMSaad,"This tweet is a lot of triggers, what I want to say is one of the reasons for social problems is the parents who have to work to survive the minimum wage now until the children are neglected. Prices of goods are always rising, home prices go down.",,tweet lot trigger want say one reason social problem parent work survive minimum wage child neglected price good always rising home price go
